"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",78.3409159938323,-0.133396985037009,0.216114633914197,-0.617251051541335,0.537069147296543,0.630418770730047
"AT1G01020",254.38346221576,0.164093750663088,0.126493660345154,1.29724881243327,0.194545590493024,0.271879301878861
"AT1G01030",0,NA,NA,NA,NA,NA
"AT1G01040",1259.86045560117,0.00332890238233767,0.0662525023101402,0.0502456853139594,0.95992660589149,0.971713189954384
"AT1G01050",885.088048861186,-0.406363459936542,0.075299036757282,-5.39666212791551,6.78920638697015e-08,2.05691362409477e-07
"AT1G01060",2899.41269021742,-0.425241725793548,0.0613069296103236,-6.93627504258411,4.02573473023718e-12,1.54922125570258e-11
"AT1G01070",270.229234777269,-1.70333699096848,0.131283356887498,-12.9745082038704,1.70688384717544e-38,1.60399190110502e-37
"AT1G01080",1239.82102841672,-0.471534697774421,0.0694390298340336,-6.79062911595162,1.11645606057819e-11,4.2036247424018e-11
"AT1G01090",6042.09459705656,0.483427053447306,0.0487979238808843,9.90671354435797,3.89239502519936e-23,2.35687817415673e-22
"AT1G01100",2702.63404147227,0.786718171360211,0.056951640208894,13.8137930439684,2.10451988017874e-43,2.20804618852821e-42
"AT1G01110",486.208162452503,1.77301853256488,0.107295336929085,16.5246559944793,2.43826977685239e-61,3.70668884161921e-60
"AT1G01120",7460.81616757288,1.62949783281958,0.0596002518953773,27.3404521121825,1.40256448251201e-164,9.95495684855794e-163
"AT1G01130",70.1186483396803,1.59119193247719,0.241834269482724,6.57967928152075,4.71464116500409e-11,1.71751076430766e-10
"AT1G01140",918.823850631902,-2.28734747316215,0.085328372555762,-26.8064115680557,2.7203889005107e-158,1.78869742584193e-156
"AT1G01150",1.19229344323064,0.712007089872845,0.668284273874075,1.06542547491849,0.286683433717627,0.378134231846492
"AT1G01160",406.477343449715,-0.219323843217271,0.116924858797978,-1.87576744134639,0.0606872206016734,0.0968961321114987
"AT1G01170",311.791560608428,-1.60237490481311,0.126523908457772,-12.6646016894737,9.28906475171283e-37,8.40485871477267e-36
"AT1G01180",121.371913276281,-2.44904000792602,0.200786962467067,-12.1972063217387,3.2167177950821e-34,2.72638773972261e-33
"AT1G01190",290.731064134397,-1.96054717503045,0.130774675159535,-14.9917954117548,8.30767349015947e-51,1.02696067624895e-49
"AT1G01200",133.966305355115,2.08755330616171,0.202508183777563,10.3084886112785,6.45077877447241e-25,4.13123522649585e-24
"AT1G01210",143.327135419552,0.689115510981487,0.161388143882465,4.26992649152314,1.95537402440979e-05,4.88729503419121e-05
"AT1G01220",532.500612681649,-0.179035102902528,0.0943455182802743,-1.89765349924376,0.0577417419292112,0.0925932698625453
"AT1G01225",49.5556963765299,-0.194695869743854,0.261609405281559,-0.744223509603225,0.456741267437352,0.553308978609678
"AT1G01230",673.337384696421,0.878943715505825,0.0869854211054823,10.1044945731766,5.27669519619929e-24,3.28796399798058e-23
"AT1G01240",363.89664270218,-0.399019630131462,0.10547799638593,-3.78296558337629,0.000154970849446752,0.000357144410051729
"AT1G01250",7.61024560005924,0.625152427594022,0.565398331491881,1.10568495302148,0.268862905036432,0.358266590168837
"AT1G01260",536.74247247483,1.52654702169688,0.0991693094689121,15.39334124511,1.81417281879604e-53,2.38423018828284e-52
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",360.919181567274,0.0674434015894367,0.106142308062943,0.635405455376401,0.525164011004596,0.619497582735321
"AT1G01300",1762.19171935165,0.392810055020073,0.0668716484274769,5.87408960683959,4.2517336067156e-09,1.39287650710605e-08
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0.295602707224618,-0.26922917929839,0.497154314035359,-0.541540466808142,0.58813511322043,NA
"AT1G01320",3891.70716980123,-1.99571403179087,0.0616046079199905,-32.3955317495538,3.17265970975584e-230,4.33158986488003e-228
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",58.5100837275162,-0.825004634805364,0.269005596024137,-3.0668679276521,0.00216314410730242,0.00438790517081739
"AT1G01350",464.637753204152,0.316631948203347,0.110552347427727,2.86409068256415,0.00418208266390791,0.00814935835462419
"AT1G01355",1.79755794669055,-0.278079356673076,0.70457916817376,-0.394674394637364,0.6930832020062,0.767209173466376
"AT1G01360",173.771065067105,-0.467449421160455,0.154785008511846,-3.01999157188845,0.00252781719596058,0.0050790927629748
"AT1G01370",35.8062904289818,0.0355783991508644,0.307032339085222,0.115878344466473,0.907748958672902,0.934290589764208
"AT1G01380",203.392933862789,-0.453226100587773,0.152915088995213,-2.96390698632731,0.00303760087120772,0.00604222110934832
"AT1G01390",2.83863929042082,-0.772694570724527,0.691430194585237,-1.11753084660706,0.263767418074864,0.352550639548215
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",654.614092824673,-1.39306298042359,0.0893240673420285,-15.5956062221109,7.79796494505605e-55,1.05790745947643e-53
"AT1G01430",2565.02617341938,-0.898846589793948,0.0592987214369466,-15.1579421615306,6.71401834178553e-52,8.52072132363368e-51
"AT1G01440",486.712093375006,-0.279311183997257,0.0936964147443725,-2.98102317745336,0.00287287048676499,0.00573530584742549
"AT1G01450",0,NA,NA,NA,NA,NA
"AT1G01453",1.21015520475579,0.00298136310341949,0.680307941389808,0.00438237292560312,0.996503383495183,0.997760184287147
"AT1G01460",0,NA,NA,NA,NA,NA
"AT1G01470",812.893915083265,0.759616898743547,0.0828465004410937,9.16896784654961,4.77569638394483e-20,2.58046513712774e-19
"AT1G01480",29.7682563139287,-0.941742052285986,0.352894784464445,-2.66861992226714,0.00761635835675884,0.014340885574238
"AT1G01490",1204.11079486788,-0.657713917815708,0.070903111135036,-9.27623495340115,1.75573170060767e-20,9.64482547476304e-20
"AT1G01500",274.343941174508,0.137363836031256,0.119584004904461,1.14868067966949,0.250687675359285,0.337997881577952
"AT1G01510",963.516414062062,0.720501408179135,0.0752208716935432,9.57847724916728,9.84862162085887e-22,5.64452418297085e-21
"AT1G01520",313.88375339818,1.03336146071543,0.120367988724834,8.58501892124939,9.08214792923715e-18,4.50325794270641e-17
"AT1G01530",0,NA,NA,NA,NA,NA
"AT1G01540",2408.1178399748,1.1250936707192,0.064187388816004,17.5282667120847,8.71869495604258e-69,1.54706313230772e-67
"AT1G01550",5181.206809573,0.141268168523887,0.0500436276423673,2.82290024083482,0.0047591377558079,0.00920603896721797
