"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",80.6054441991928,0.214617748093661,0.230412468397086,0.931450236120884,0.351620715046636,0.450393765315527
"AT1G01020",222.899223963173,1.23988133374359,0.161087753381097,7.69693106843641,1.39373032312312e-14,1.12235421964214e-13
"AT1G01030",39.614943477666,1.07296438706291,0.329437743519513,3.25695646042256,0.00112613705098446,0.00275027803071051
"AT1G01040",799.691917394731,0.521868474380162,0.0906554648459209,5.75661351764216,8.58180802586439e-09,4.09810823984254e-08
"AT1G01050",732.109468383586,-0.308547536976659,0.0922009160177729,-3.34646932268203,0.000818477355198573,0.00204242710611505
"AT1G01060",24.4382834708137,-1.36649293983285,0.399211588429559,-3.42297914048145,0.000619388302454907,0.00158129285989005
"AT1G01070",59.4791799834598,0.453124517893547,0.271537672260212,1.66873536965184,0.0951698362417392,0.150562554361664
"AT1G01080",1121.03814638316,-1.00129325956131,0.102805653906514,-9.73967113201606,2.04214169663356e-22,2.84670711491853e-21
"AT1G01090",1315.29637604212,-1.75343971181514,0.100904541209711,-17.3772130648802,1.22776879942989e-67,1.12802526803819e-65
"AT1G01100",2037.73453094379,-0.136400042966846,0.101899278098304,-1.33857712745775,0.180708376301036,0.260427147956782
"AT1G01110",51.9795628303049,0.395610275730129,0.288469590710403,1.37141067367231,0.170246972001284,0.247629934284741
"AT1G01120",1227.35248704364,-1.05704601879242,0.0823395533124035,-12.8376457761665,1.00896217330707e-37,3.09424344293922e-36
"AT1G01130",16.9302125338382,-1.09493296449007,0.471862186843629,-2.32045074816076,0.0203165063210614,0.0386611778108935
"AT1G01140",1376.43392490752,0.533012717337989,0.120030846206709,4.44063117259101,8.96954109560278e-06,3.00933720717719e-05
"AT1G01150",2.35950983561092,-1.79201694426151,0.672685137690056,-2.66397582443272,0.00772231122670191,0.0160946632746991
"AT1G01160",376.384559224541,0.87943399435738,0.139796907464769,6.29079720221289,3.15839730001464e-10,1.75515635012561e-09
"AT1G01170",493.231511404009,0.621193120191769,0.118044994418264,5.26234189982441,1.42231955996016e-07,5.95552789004788e-07
"AT1G01180",148.462737631738,-0.715958530687161,0.196442773319654,-3.64461628487675,0.000267791037008367,0.000723458799130503
"AT1G01190",32.1885275415772,-3.14350628516102,0.411380914960625,-7.64135177603439,2.14952887312361e-14,1.70748928063703e-13
"AT1G01200",12.1936021604189,-2.004365203595,0.53058380817519,-3.77765995251253,0.000158308829625084,0.000445042169412582
"AT1G01210",183.622971393643,0.937460553442783,0.17484127744177,5.36178050835278,8.24056331487832e-08,3.5487252516561e-07
"AT1G01220",704.40473611119,0.136362316234706,0.104591342725032,1.30376293756166,0.192314422928449,0.274202826689185
"AT1G01225",35.8500115720223,-0.292453276864078,0.331093637487294,-0.883294765443209,0.377077031283812,0.476793147950653
"AT1G01230",270.12584058701,-1.13804812383997,0.136276573346629,-8.35101805022102,6.76770765341907e-17,6.58238022598949e-16
"AT1G01240",497.928434823422,0.0333344730578783,0.121628125917937,0.27406878800689,0.784031759346295,0.840398628472087
"AT1G01250",21.1563018121688,0.46006550287961,0.411381528631302,1.11834263538833,0.263420684197908,0.356063924400042
"AT1G01260",258.032721703117,0.261787966234099,0.157689961339812,1.6601435120525,0.0968855852598332,0.15302650441622
"AT1G01280",2.78571194591019,-0.53258544906057,0.672188692917038,-0.792315393984621,0.428176797893771,0.526873812849085
"AT1G01290",236.764437735276,0.588715551493125,0.142465952505826,4.13232453886867,3.59112882835579e-05,0.000111065737056145
"AT1G01300",894.65315521356,-1.27916542129071,0.0895344234816913,-14.2868560666199,2.64273461444746e-46,1.14094294014806e-44
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0.642437752203742,0.490039238043989,0.503212967925905,0.973820766312493,0.330145540294789,NA
"AT1G01320",8080.65357733094,-0.07626325022674,0.0707098556460595,-1.07853777284567,0.280793834341608,0.37566460754265
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",98.4547204044891,-3.55639651562519,0.295687960424818,-12.0275323706643,2.54658630289763e-33,6.3978304925001e-32
"AT1G01350",268.321422600012,0.400344489683675,0.138021569238831,2.90059366729068,0.00372456503405927,0.00824656233492072
"AT1G01355",1.01135932136135,-0.051979344284634,0.616674398172193,-0.0842897717802124,0.932826044399427,0.951004368433988
"AT1G01360",156.089683189389,0.129944085740921,0.167868797772572,0.774081231682902,0.438882755553033,0.53716388786558
"AT1G01370",43.4185062391041,-1.88602960504237,0.341427785168477,-5.52394880256074,3.31464087282928e-08,1.49064978087553e-07
"AT1G01380",25.0628235453677,0.277418737897335,0.370375173108204,0.74902087947533,0.453844620913758,0.551994499555193
"AT1G01390",32.1539877902002,-1.39522054009258,0.380890981977952,-3.66304429904657,0.000249235415547059,0.000676865790799231
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",82.158474252199,0.462886213050406,0.260795054209436,1.77490410795397,0.0759137218961659,0.123798275828029
"AT1G01430",767.285420655581,-0.361781200816319,0.101027826329579,-3.58100549086443,0.000342274460145743,0.00091128372013896
