"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",72.0982455829785,-0.195492043707424,0.134249328879639,-1.45618637604284,0.145341104697392,0.541010128454824
"AT1G01020",190.019232258672,-0.0252426366905497,0.100196020390734,-0.251932527780156,0.801093216769914,0.959563167219411
"AT1G01030",0,NA,NA,NA,NA,NA
"AT1G01040",845.890421124173,-0.0316681466791669,0.0628804711197694,-0.503624513544883,0.614525263103301,0.913763182596808
"AT1G01050",716.735917291536,0.0443319940720357,0.0638350260863901,0.694477574302855,0.487382759761074,0.861651954011424
"AT1G01060",7631.90162136647,0.153257654929663,0.0376687813939802,4.0685588770906,4.73048084835567e-05,0.00106146424965515
"AT1G01070",298.723784595531,-0.132404121772244,0.0861866421097221,-1.53624875654958,0.124477382149262,0.499507071267172
"AT1G01080",1045.74224463058,0.022176508845661,0.0542750703887983,0.408594750532797,0.682837083693964,0.930689079835268
"AT1G01090",3720.57816130516,0.0580999387554108,0.0442904748009264,1.31179308906834,0.189589957365901,0.611175548098877
"AT1G01100",1813.5540214366,0.120335995356926,0.0489024389130405,2.46073607025838,0.0138652322035839,0.120641304885672
"AT1G01110",141.924499225843,1.41077496061445,0.115773668874509,12.1856288595608,3.70782135803978e-34,5.35752096681006e-32
"AT1G01120",2667.7365282856,0.048836693551803,0.0578885660444593,0.84363280849444,0.398874624893046,0.804997797669249
"AT1G01130",21.910155067214,-0.0129690932550242,0.159856379488958,-0.0811296571114946,0.935338840456696,0.990490128478739
"AT1G01140",724.807487443375,-0.235115482851608,0.0728603513360945,-3.22693314731703,0.0012512469069206,0.0175091946116629
"AT1G01150",0.356435109288278,0.0227581091055854,0.0465931667383763,0.488443063622905,0.625236045449901,NA
"AT1G01160",315.093079623945,0.0513696011457986,0.0888569195733862,0.578115935060891,0.563185849313397,0.894547426604134
"AT1G01170",350.603970479574,-0.0803446848251009,0.0820249022049877,-0.979515764911395,0.327325203001406,0.753630323134455
"AT1G01180",144.986891773863,-0.121846262843003,0.109790284788031,-1.10980915185937,0.267081274775602,0.704465397858752
"AT1G01190",144.960816823609,0.482392828019279,0.129097585000096,3.73665261065048,0.000186486283406429,0.00356398084510102
"AT1G01200",77.2025249053854,0.622223247356169,0.141726805404364,4.39030037811754,1.13194188094955e-05,0.000290572375442138
"AT1G01210",107.825808008571,0.198606492119328,0.124521271376265,1.59496036238821,0.110721099856748,0.472540509637
"AT1G01220",406.393927610021,-0.0498273435497849,0.0787391705333873,-0.632815194930926,0.526854332858207,0.878204976938924
"AT1G01225",32.8429668094746,0.0897845391019888,0.155764236169786,0.576413054175811,0.564336022897272,0.89524224982139
"AT1G01230",323.760545854717,-0.100712528449928,0.08142549178914,-1.23686730331005,0.216136350501051,0.646062533506622
"AT1G01240",187.486374263404,0.0656396243180885,0.0990503675182021,0.662689356564237,0.507529527817383,0.870166233132739
"AT1G01250",5.28211353029005,-0.0188940850364376,0.126952812328659,-0.148827620986639,0.88168965496004,0.980697460153421
"AT1G01260",290.287601928693,0.580502812846673,0.094936288500612,6.11465670308915,9.67650435493759e-10,4.53464293763451e-08
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",195.273390194,0.00198121721449106,0.0969375421973062,0.0204380797117643,0.983693906970314,0.996022255671099
"AT1G01300",910.404145950194,0.0671984957843029,0.0803511567390482,0.836310247561707,0.402980389658631,0.807612164753502
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0.790722109991428,-0.0229520337231498,0.0556337531904985,-0.412555910879471,0.679932009146152,NA
"AT1G01320",6928.06302596492,0.0695403106851773,0.0516558832365159,1.34622246931244,0.178230780770256,0.594403861100034
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",187.863311644631,-0.306613727263951,0.121248003006735,-2.52881465806014,0.0114448446586838,0.104493787541922
"AT1G01350",317.385100378162,-0.086646085716959,0.0819461027652001,-1.05735456346503,0.290349799875155,0.727666757739434
"AT1G01355",0.981504935253524,-0.0953239981851768,0.0632455245687328,-1.50720543208686,0.131758008328436,NA
"AT1G01360",205.289634872405,-0.169088418616813,0.10289646906912,-1.64328688969132,0.100323589543646,0.446049892397881
"AT1G01370",23.135410488829,0.0787639719447386,0.159879327379656,0.492646380464826,0.622262470356479,0.916276129077758
"AT1G01380",62.6814840413502,-0.320248141105965,0.143424338636718,-2.23287166006829,0.0255574089452572,0.186979846878746
"AT1G01390",4.9980129304955,-0.0971201795772794,0.126882101994315,-0.765436401594535,0.444011723839763,0.832564489252468
"AT1G01400",0.101861839108055,0.00449163698198111,0.0287379425808111,0.156296400459101,0.875799393490164,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",750.753496280268,-0.239819140522593,0.0608378009542337,-3.94194294930222,8.08242039727394e-05,0.00169775335063002
"AT1G01430",2072.96364592083,0.0312409085125465,0.0456532370747618,0.684308726265925,0.493780237834009,0.86431244795335
"AT1G01440",344.880251186894,0.00509778013500675,0.0817557999800431,0.0623537429301791,0.950281131031391,0.99167976802491
"AT1G01450",0,NA,NA,NA,NA,NA
"AT1G01453",0.70850182183106,-0.00802427221350796,0.0557215876275734,-0.144006525211375,0.8854953169742,NA
"AT1G01460",0,NA,NA,NA,NA,NA
"AT1G01470",243.841792807586,0.170256475113928,0.0899897604062427,1.89195386614361,0.0584971278249601,0.32509199271721
"AT1G01480",26.0256513494903,0.112088168081232,0.15988028857956,0.701075592726706,0.48325584126545,0.860449837607909
"AT1G01490",1257.96599420191,-0.147912317164931,0.0663655053416952,-2.22875297043813,0.0258303456741169,0.188398540360395
"AT1G01500",125.579497178185,-0.173397463432313,0.120177187318244,-1.44284840826849,0.14906317915316,0.547800003080584
"AT1G01510",450.325648191058,0.0322005389428982,0.0742561626902581,0.433641300281232,0.664548938761306,0.925846960312852
"AT1G01520",383.946415477626,0.243895835867172,0.0774400902733046,3.14947768018354,0.00163562602124702,0.0219537615082649
"AT1G01530",0.0728492845816056,-0.0072405789480837,0.0287379425808111,-0.251951890004762,0.801078250556946,NA
"AT1G01540",804.209393930687,0.268143982871881,0.0589453762374076,4.54902487672499,5.38950722851686e-06,0.000149409987455672
"AT1G01550",3512.52112931986,0.094234468012595,0.0441164371758367,2.13603985373979,0.032676165510709,0.221318361074486
"AT1G01560",8.85907756114482,-0.0788908733948473,0.140217398814893,-0.562632555315011,0.573685118909463,0.897921165450316
"AT1G01570",9.68788318972799,-0.171303141020329,0.149367882473397,-1.14685391654286,0.251442001410052,0.685241411424876
"AT1G01580",3.30544958133061,-0.110513829087391,0.107938476962887,-1.02385944472229,0.305901668029595,NA
"AT1G01590",14.8805130509084,-0.0655598075002666,0.156108753260578,-0.419962405252406,0.674512917829284,0.929380948995817
"AT1G01600",15.6432090268863,0.00914047485143135,0.157421621627115,0.058063655786004,0.953697924010023,0.991808764647363
"AT1G01610",582.962213002455,-0.071972949012597,0.0725373048755444,-0.992219784510664,0.321090323384802,0.748399821326937
"AT1G01620",7463.64440155305,0.138438451074284,0.0391866384770419,3.53279731190494,0.000411187589207066,0.00705268065552732
"AT1G01630",578.076241375552,0.198554150099658,0.069210006200137,2.86886479283779,0.00411947854357915,0.0474611053082554
"AT1G01640",25.1163174975157,-0.00529129571271882,0.159493656489133,-0.0331755872251843,0.973534565975665,0.995278682856337
"AT1G01650",357.013971798757,0.0930147510419817,0.0786296102654862,1.1829481378316,0.236829702008468,0.669093898149535
"AT1G01660",5.82542414541425,0.0542465677535801,0.134501221722561,0.40331654284506,0.686715373447607,0.930742667651862
"AT1G01670",14.2794990453233,0.0765579910850752,0.157027023571101,0.4875465976747,0.625871029228948,0.917951392801397
"AT1G01680",5.7815819031713,-0.221648024787462,0.127343948558793,-1.74054619238645,0.0817631564311293,0.395777859369215
"AT1G01690",48.2482013520612,0.0373396743142788,0.147220244390104,0.253631383842403,0.799780348456065,0.959428641214765
"AT1G01695",2.921087402883,-0.0349379018096323,0.10267934646174,-0.3402622144917,0.733659069731333,NA
"AT1G01700",37.0557200473356,0.170847316997175,0.154267778173778,1.10747246780673,0.268089709478652,0.7048393826019
"AT1G01710",460.142245751959,-0.0554908833025374,0.0728969862455859,-0.761223284534587,0.446523712871046,0.833792202935345
"AT1G01715",34.5010974246977,0.101564343164685,0.155838485038586,0.651728250178624,0.514576494890906,0.873830076496484
"AT1G01720",521.500739022476,0.283644478853832,0.0831218135805113,3.41239521415273,0.000643946787612357,0.0103123401176578
