"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",65.2581666630789,-0.0103309269989315,0.173569710020204,-0.0595203333446195,0.952537670519384,0.974118390042408
"AT1G01020",186.2630593607,-0.0785448531146259,0.119794882885347,-0.655661170350651,0.512042157832484,0.669060547414202
"AT1G01030",0,NA,NA,NA,NA,NA
"AT1G01040",948.177260183595,0.0831800704591836,0.0693224543310827,1.19990082956263,0.230177857767184,0.380233194382786
"AT1G01050",743.205193830194,-0.00141157633815221,0.0724313116655804,-0.0194884823385436,0.984451425062066,0.991914625532844
"AT1G01060",5325.77289098106,-0.0967386148474598,0.060761553232611,-1.59210240194353,0.111361697498879,0.21508151317262
"AT1G01070",252.261414151052,-0.574204254967407,0.103237355428046,-5.56198144156855,2.66728663447391e-08,1.66461879787994e-07
"AT1G01080",1000.43242094527,-0.0133238670350866,0.0665206341557,-0.200296753093188,0.841248501754284,0.908690186688982
"AT1G01090",3647.44032130174,0.110985351912746,0.0452319939989718,2.45369133881802,0.0141398292597987,0.0373414281605207
"AT1G01100",1629.38450111564,0.245168716267575,0.0737354254249843,3.32497866330209,0.000884253018445454,0.00309849082340928
"AT1G01110",324.516505200531,2.45100210501536,0.122901918568334,19.942748929933,1.73275913311987e-88,8.40271101243329e-87
"AT1G01120",5691.93512305668,2.04356516550862,0.0590382653844582,34.6142481016489,1.54236801894362e-262,2.57431983068799e-260
"AT1G01130",56.5275052737454,2.15913319428174,0.21090552274937,10.2374426526874,1.34751081582091e-24,1.8950526045356e-23
"AT1G01140",635.924155584448,-2.45857121702225,0.0777527872256384,-31.6203612082418,1.93851772899711e-219,2.6086390764398e-217
"AT1G01150",0.679527450975341,-0.435764733908241,0.52105739931204,-0.836308503599771,0.402981370505882,NA
"AT1G01160",253.749098180083,-0.0616398826704162,0.105554860775775,-0.583960626894812,0.559246802245707,0.708052622553941
"AT1G01170",326.400405281113,-0.140005040659744,0.0859436083464076,-1.62903377404674,0.103305869372467,0.202170393879166
"AT1G01180",99.0680482712279,-1.81270598685333,0.173330793282404,-10.45807240898,1.34565317207157e-25,1.95237590619091e-24
"AT1G01190",269.796523781986,-0.264489985083692,0.127825294131281,-2.06915217274644,0.0385318091680481,0.0892745489290051
"AT1G01200",116.177900503416,1.74221829423654,0.147263744565669,11.830598898425,2.71199836596586e-32,4.73576940937639e-31
"AT1G01210",113.036396859838,0.633828838026757,0.138315352891534,4.58249084267457,4.59469835590229e-06,2.25452256838952e-05
"AT1G01220",448.754083883647,-0.00701422925768135,0.0772835425452303,-0.0907596756913189,0.927683551895445,0.96001893074019
