"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",87.7175476451166,-0.286930562444375,0.506231937101294,-0.566796642834018,0.570852351733496,0.684858983917895
"AT1G01020",240.103298669664,0.203472153824347,0.366077957452826,0.555816458439914,0.578336333067254,0.690663602982345
"AT1G01030",70.3311958269228,2.71331679330553,0.662181088857915,4.09754497517481,4.17555057413687e-05,0.000218133273602278
"AT1G01040",856.897890280772,-0.929688864659689,0.31599010019988,-2.9421455421281,0.00325946695734762,0.0104555754476691
"AT1G01050",1113.11266869099,1.13950325776607,0.299096286085551,3.80982081950739,0.000139067542436254,0.000644733953412207
"AT1G01060",5344.60689356684,8.13611482118443,0.320037998890614,25.4223400014612,1.42823100969741e-142,4.25286388087612e-139
"AT1G01070",128.224342152215,-2.36487796338494,0.43944816029333,-5.38147198478745,7.38792028130434e-08,6.46761068221368e-07
"AT1G01080",1227.33707186551,1.38003504916336,0.290820106259719,4.74532200304924,2.08174904809479e-06,1.4273676696871e-05
"AT1G01090",3261.44222895656,1.75236974469956,0.288023498344958,6.08412075670574,1.17132301010766e-09,1.33488555618831e-08
"AT1G01100",2328.86454729537,1.68378641675819,0.328575244441863,5.12450784178329,2.98315934522368e-07,2.36030286911577e-06
"AT1G01110",21.9253716280387,-1.62562816831562,0.74992733922687,-2.16771423481047,0.0301804357359087,0.0692134450961911
"AT1G01120",630.56159296887,0.808725418267837,0.351416593864544,2.3013296252583,0.0213730064411912,0.0519411153387185
"AT1G01130",18.7190439228145,-0.230861401461334,0.842519286973608,-0.274013194749055,0.784074481659733,0.853433341812819
"AT1G01140",2356.84677928345,1.41914663066115,0.608654741140569,2.33161188887116,0.019721117819209,0.0485378415189033
"AT1G01150",0.440404678068967,0.82975185067408,1.16848715081935,0.710107809137872,0.477637284074723,NA
"AT1G01160",337.092438293919,-0.382693753483663,0.329806196941192,-1.16035949910274,0.24590246915773,0.370239169829798
"AT1G01170",461.376921200325,-0.245132580352974,0.306660921979791,-0.799360344873442,0.424081497355227,0.552990599366428
"AT1G01180",139.337328625388,-1.93110895345389,0.461317508810232,-4.18607340188398,2.83821598804357e-05,0.000153941644691075
