"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",53.3568601516622,-0.376984521429597,0.490846032705536,-0.76803008746279,0.442469310062938,0.529049985352597
"AT1G01020",256.415721546391,0.278210286524076,0.291110554972349,0.955686016092757,0.339230889554464,0.424095146998305
"AT1G01030",20.8074970722573,-1.96797755414799,0.734828989506095,-2.67814359837754,0.00740314719193745,0.015047741001328
"AT1G01040",780.419074327725,0.501395904816965,0.222920691240644,2.24921204948043,0.0244990082200908,0.0438174129159228
"AT1G01050",1209.2705316527,0.856536148137692,0.211706815712523,4.04586005063146,5.21313719782988e-05,0.000158592843613085
"AT1G01060",160.05179867395,2.65620907058686,0.34636346409243,7.6688488999464,1.73546730339813e-14,1.55588678843111e-13
"AT1G01070",83.4939466862044,-2.02291003310883,0.424817029973084,-4.76183836894909,1.91837307447686e-06,7.26735039131342e-06
"AT1G01080",1131.10207885228,-1.2834268510619,0.212139098531772,-6.04993072915167,1.4490812860035e-09,8.06178474891214e-09
"AT1G01090",3214.80691640391,1.09291467200731,0.205103829095362,5.32859223949041,9.89769275339561e-08,4.45514954854458e-07
"AT1G01100",5810.94305685748,1.75974247245484,0.199882208589778,8.80389747977214,1.32145108076345e-18,1.63823403516041e-17
"AT1G01110",28.9530226428976,-1.3240155880926,0.629306504875371,-2.10392801891474,0.0353847264431229,0.0607078777274768
"AT1G01120",529.144420041926,-5.31936154845984,0.346390365651995,-15.3565516709665,3.20156690262865e-53,2.31737275909917e-51
"AT1G01130",14.7928961084524,-1.42018868167708,0.820870007133588,-1.73010180580999,0.0836120876687158,0.128440967794917
"AT1G01140",1691.91689343256,0.874208955548594,0.198155538219854,4.41173112496437,1.02547409777447e-05,3.49257143189526e-05
"AT1G01150",0,NA,NA,NA,NA,NA
"AT1G01160",518.192267629351,1.7311983645174,0.235626598407819,7.34721112223956,2.02385071036095e-13,1.65477670646199e-12
"AT1G01170",654.728130101205,-0.188669151424942,0.278535420462461,-0.677361432566417,0.498176662144414,0.582986519365618
"AT1G01180",125.699144577633,-2.11187563328114,0.36485993686979,-5.78818176475982,7.11523949252448e-09,3.66767305075681e-08
