,TFID,targetID
0,AT1G18330,AT2G18960
99287,AT1G18330,AT1G26440
99072,AT1G18330,AT5G41700
98986,AT1G18330,AT1G48430
14835,AT1G18330,AT5G43810
98857,AT1G18330,AT4G18280
98771,AT1G18330,AT1G67050
15007,AT1G18330,AT4G32940
15050,AT1G18330,AT5G25610
98556,AT1G18330,AT1G55120
98513,AT1G18330,AT2G01080
15179,AT1G18330,AT1G48540
98298,AT1G18330,AT1G70790
98126,AT1G18330,AT2G15570
14663,AT1G18330,AT3G62010
15351,AT1G18330,AT4G29190
15609,AT1G18330,AT1G28200
97137,AT1G18330,AT3G11420
96707,AT1G18330,AT4G17900
16082,AT1G18330,AT1G71980
96664,AT1G18330,AT1G07230
96621,AT1G18330,AT3G54030
16125,AT1G18330,AT3G23000
96449,AT1G18330,AT3G17860
16211,AT1G18330,AT3G26100
96277,AT1G18330,AT1G62570
96105,AT1G18330,AT4G37260
96019,AT1G18330,AT5G25560
95933,AT1G18330,AT3G56930
97481,AT1G18330,AT3G60130
95890,AT1G18330,AT3G57800
99760,AT1G18330,AT3G53990
100104,AT1G18330,AT3G17510
103759,AT1G18330,AT1G01120
103630,AT1G18330,AT5G25190
103587,AT1G18330,AT1G54920
103458,AT1G18330,AT5G05320
13029,AT1G18330,AT5G61380
103243,AT1G18330,AT4G37250
102899,AT1G18330,AT5G14080
13244,AT1G18330,AT5G19530
102684,AT1G18330,AT3G58120
102641,AT1G18330,AT3G52240
13373,AT1G18330,AT2G25800
102598,AT1G18330,AT3G55880
102125,AT1G18330,AT4G26080
14534,AT1G18330,AT5G54380
102082,AT1G18330,AT5G43930
101996,AT1G18330,AT2G45220
101910,AT1G18330,AT4G31820
101609,AT1G18330,AT5G60850
14018,AT1G18330,AT3G05220
101480,AT1G18330,AT4G20870
101265,AT1G18330,AT3G04730
14061,AT1G18330,AT1G55310
101179,AT1G18330,AT5G62670
100835,AT1G18330,AT2G24550
100792,AT1G18330,AT5G63810
14319,AT1G18330,AT1G34220
100749,AT1G18330,AT1G64370
100491,AT1G18330,AT5G39860
13631,AT1G18330,AT5G20950
95632,AT1G18330,AT1G75900
16856,AT1G18330,AT1G65720
95546,AT1G18330,AT3G02540
90773,AT1G18330,AT1G74740
19178,AT1G18330,AT5G65660
90515,AT1G18330,AT3G04910
90386,AT1G18330,AT1G43700
90128,AT1G18330,AT2G35060
19221,AT1G18330,AT1G44760
89698,AT1G18330,AT4G29950
89569,AT1G18330,AT1G31812
89526,AT1G18330,AT1G61260
