,TFID,targetID
145435,AT1G02230,AT4G04570
101126,AT1G02230,AT3G23920
158238,AT1G02230,AT2G43210
8437,AT1G02230,AT1G61260
4366,AT1G02230,AT5G09876
162545,AT1G02230,AT4G30910
138237,AT1G02230,AT4G30790
22538,AT1G02230,AT1G20180
48203,AT1G02230,AT4G23570
75697,AT1G02230,AT2G04040
1534,AT1G02230,AT1G43910
103545,AT1G02230,AT4G35190
166498,AT1G02230,AT5G53570
13629,AT1G02230,AT3G01290
65018,AT1G02230,AT1G09070
40769,AT1G02230,AT4G11890
42657,AT1G02230,AT3G28890
10738,AT1G02230,AT5G25260
138178,AT1G02230,AT4G01550
47023,AT1G02230,AT1G74710
70151,AT1G02230,AT1G67820
129741,AT1G02230,AT1G13700
54457,AT1G02230,AT2G04050
126437,AT1G02230,AT5G02880
157943,AT1G02230,AT1G13110
134933,AT1G02230,AT3G53490
26137,AT1G02230,AT1G68200
172044,AT1G02230,AT3G20410
16107,AT1G02230,AT4G25810
143075,AT1G02230,AT4G12120
112454,AT1G02230,AT5G11850
109445,AT1G02230,AT4G03550
165908,AT1G02230,AT1G32690
93869,AT1G02230,AT1G21900
90624,AT1G02230,AT1G31310
126378,AT1G02230,AT5G40450
126319,AT1G02230,AT3G44620
99238,AT1G02230,AT3G28340
134579,AT1G02230,AT3G58750
16048,AT1G02230,AT3G48090
101303,AT1G02230,AT5G57340
107675,AT1G02230,AT5G06420
30680,AT1G02230,AT2G38290
16815,AT1G02230,AT3G47540
52923,AT1G02230,AT2G39650
86848,AT1G02230,AT4G25690
51566,AT1G02230,AT4G17250
115935,AT1G02230,AT3G14595
35518,AT1G02230,AT1G52565
63012,AT1G02230,AT3G45260
159300,AT1G02230,AT3G58600
123546,AT1G02230,AT4G34215
7729,AT1G02230,AT2G18660
103014,AT1G02230,AT4G17350
55696,AT1G02230,AT5G21940
119003,AT1G02230,AT2G18670
93515,AT1G02230,AT1G67500
107262,AT1G02230,AT4G01540
