,TFID,targetID
1218,AT1G06180,AT3G02880
7434,AT1G06180,AT1G55850
5460,AT1G06180,AT4G16141
13440,AT1G06180,AT1G53730
40446,AT1G06180,AT1G48480
7644,AT1G06180,AT4G18700
15750,AT1G06180,AT2G38860
15708,AT1G06180,AT1G62480
37674,AT1G06180,AT2G20750
10584,AT1G06180,AT2G24280
11214,AT1G06180,AT5G35490
22344,AT1G06180,AT2G30150
37716,AT1G06180,AT5G62430
37800,AT1G06180,AT5G23730
2940,AT1G06180,AT2G23000
22638,AT1G06180,AT3G23110
27888,AT1G06180,AT4G24972
15162,AT1G06180,AT3G55420
10374,AT1G06180,AT1G20090
22806,AT1G06180,AT1G18590
10290,AT1G06180,AT1G09560
28098,AT1G06180,AT2G47370
27804,AT1G06180,AT5G65390
7350,AT1G06180,AT4G27030
20244,AT1G06180,AT5G37710
12474,AT1G06180,AT5G03040
36078,AT1G06180,AT1G29500
18564,AT1G06180,AT3G07470
630,AT1G06180,AT3G51920
18816,AT1G06180,AT4G04840
6720,AT1G06180,AT1G15260
41496,AT1G06180,AT5G59920
12180,AT1G06180,AT3G53190
32046,AT1G06180,AT2G44940
7266,AT1G06180,AT4G35090
30324,AT1G06180,AT3G54220
41076,AT1G06180,AT1G12460
35658,AT1G06180,AT4G01460
546,AT1G06180,AT1G31300
6930,AT1G06180,AT3G48690
11802,AT1G06180,AT2G03550
16758,AT1G06180,AT4G25830
13146,AT1G06180,AT2G36830
3318,AT1G06180,AT5G58350
40908,AT1G06180,AT5G49360
17346,AT1G06180,AT2G41170
8148,AT1G06180,AT2G30490
5334,AT1G06180,AT2G26250
12600,AT1G06180,AT3G10340
25116,AT1G06180,AT1G20330
39690,AT1G06180,AT3G58850
2100,AT1G06180,AT2G31670
25788,AT1G06180,AT3G25500
23982,AT1G06180,AT1G51680
24780,AT1G06180,AT1G74100
23814,AT1G06180,AT1G21270
9408,AT1G06180,AT1G42550
14616,AT1G06180,AT4G38620
24318,AT1G06180,AT3G23010
14574,AT1G06180,AT3G60080
38640,AT1G06180,AT5G47610
9492,AT1G06180,AT1G72970
126,AT1G06180,AT4G39400
8778,AT1G06180,AT3G63120
9912,AT1G06180,AT3G54600
38766,AT1G06180,AT5G42830
39018,AT1G06180,AT4G16563
6511,AT1G06850,AT1G68410
36625,AT1G06850,AT1G57680
30031,AT1G06850,AT1G11380
8779,AT1G06850,AT3G63120
11845,AT1G06850,AT5G25220
29947,AT1G06850,AT4G38700
2395,AT1G06850,AT1G04680
1219,AT1G06850,AT3G02880
30997,AT1G06850,AT3G05490
12433,AT1G06850,AT3G16850
38893,AT1G06850,AT1G70985
36709,AT1G06850,AT1G53340
25579,AT1G06850,AT5G51770
24613,AT1G06850,AT5G54510
39355,AT1G06850,AT5G62100
31291,AT1G06850,AT4G13340
19909,AT1G06850,AT5G15410
29485,AT1G06850,AT2G32450
6343,AT1G06850,AT1G76990
29401,AT1G06850,AT3G14870
37045,AT1G06850,AT5G40890
18145,AT1G06850,AT2G06850
41833,AT1G06850,AT3G27540
30073,AT1G06850,AT1G78850
8821,AT1G06850,AT5G07220
30115,AT1G06850,AT4G30270
12307,AT1G06850,AT4G38690
39019,AT1G06850,AT4G16563
36163,AT1G06850,AT1G72510
30871,AT1G06850,AT2G46040
18817,AT1G06850,AT4G04840
18691,AT1G06850,AT3G26490
1009,AT1G06850,AT2G19880
36205,AT1G06850,AT3G11402
18649,AT1G06850,AT2G19780
25747,AT1G06850,AT4G22010
18733,AT1G06850,AT3G12110
9157,AT1G06850,AT5G67360
36331,AT1G06850,AT3G54810
1051,AT1G06850,AT1G50460
24571,AT1G06850,AT4G18220
30535,AT1G06850,AT5G01040
41791,AT1G06850,AT5G54380
12139,AT1G06850,AT1G17620
24823,AT1G06850,AT5G67300
19321,AT1G06850,AT4G31000
11971,AT1G06850,AT1G55020
36121,AT1G06850,AT2G42580
6763,AT1G06850,AT2G01190
26083,AT1G06850,AT1G05710
39901,AT1G06850,AT2G01850
2563,AT1G06850,AT3G23410
7687,AT1G06850,AT3G29030
40321,AT1G06850,AT2G44230
10501,AT1G06850,AT1G66150
38473,AT1G06850,AT2G46330
37717,AT1G06850,AT5G62430
10459,AT1G06850,AT4G14770
2647,AT1G06850,AT4G10770
40237,AT1G06850,AT5G44130
37843,AT1G06850,AT5G67200
22765,AT1G06850,AT5G11740
40195,AT1G06850,AT1G28660
23647,AT1G06850,AT4G03110
7855,AT1G06850,AT4G31550
10375,AT1G06850,AT1G20090
9955,AT1G06850,AT5G45950
10039,AT1G06850,AT2G16250
40069,AT1G06850,AT3G13520
38389,AT1G06850,AT1G06180
39985,AT1G06850,AT1G35140
27805,AT1G06850,AT5G65390
38347,AT1G06850,AT1G16390
7939,AT1G06850,AT2G17480
23059,AT1G06850,AT4G02540
39943,AT1G06850,AT5G51550
27343,AT1G06850,AT5G22690
38179,AT1G06850,AT1G61795
1891,AT1G06850,AT5G16000
28225,AT1G06850,AT5G51790
40867,AT1G06850,AT3G02170
8569,AT1G06850,AT1G76350
23857,AT1G06850,AT1G02816
29065,AT1G06850,AT2G37170
3235,AT1G06850,AT5G40910
39859,AT1G06850,AT5G42100
20791,AT1G06850,AT2G03240
20833,AT1G06850,AT5G17640
20917,AT1G06850,AT4G23200
1471,AT1G06850,AT3G56200
28813,AT1G06850,AT3G15115
40657,AT1G06850,AT1G33240
21421,AT1G06850,AT4G35100
28603,AT1G06850,AT2G40020
37339,AT1G06850,AT4G38400
10795,AT1G06850,AT1G72300
40531,AT1G06850,AT2G23290
2185,AT1G06850,AT4G35470
21967,AT1G06850,AT1G19490
28309,AT1G06850,AT3G27960
39481,AT1G06850,AT2G46780
37591,AT1G06850,AT2G45340
22009,AT1G06850,AT1G43650
8653,AT1G06850,AT2G42190
24109,AT1G06850,AT4G23440
31417,AT1G06850,AT4G33420
7645,AT1G06850,AT4G18700
3025,AT1G06850,AT1G31480
39565,AT1G06850,AT5G08330
40405,AT1G06850,AT4G01330
40363,AT1G06850,AT3G11700
40783,AT1G06850,AT4G37240
14365,AT1G06850,AT1G65845
17599,AT1G06850,AT4G13575
33643,AT1G06850,AT1G07720
4159,AT1G06850,AT3G13510
33559,AT1G06850,AT4G12420
16465,AT1G06850,AT3G12700
17557,AT1G06850,AT1G72470
43051,AT1G06850,AT2G42380
32341,AT1G06850,AT3G51970
42421,AT1G06850,AT1G26790
43093,AT1G06850,AT4G08950
33349,AT1G06850,AT5G13100
42043,AT1G06850,AT3G08600
35323,AT1G06850,AT1G22882
35365,AT1G06850,AT2G44500
43135,AT1G06850,AT2G47440
31795,AT1G06850,AT3G44735
6007,AT1G06850,AT3G27170
42799,AT1G06850,AT1G03870
13945,AT1G06850,AT1G61900
16801,AT1G06850,AT4G37800
42253,AT1G06850,AT1G10020
42211,AT1G06850,AT5G24030
211,AT1G06850,AT1G55260
13777,AT1G06850,AT5G66920
33937,AT1G06850,AT4G30610
34021,AT1G06850,AT1G79720
16717,AT1G06850,AT4G00955
17095,AT1G06850,AT5G24660
16003,AT1G06850,AT3G57930
33853,AT1G06850,AT3G28180
35071,AT1G06850,AT4G02130
42967,AT1G06850,AT5G25240
17347,AT1G06850,AT2G41170
13903,AT1G06850,AT2G43120
42631,AT1G06850,AT1G68440
42337,AT1G06850,AT5G48490
34567,AT1G06850,AT1G50590
43219,AT1G06850,AT3G58120
14491,AT1G06850,AT1G72520
31627,AT1G06850,AT1G29430
42547,AT1G06850,AT1G03457
17977,AT1G06850,AT3G17510
5293,AT1G06850,AT3G52940
379,AT1G06850,AT4G27100
17935,AT1G06850,AT3G61430
34525,AT1G06850,AT1G50040
31585,AT1G06850,AT4G34220
4453,AT1G06850,AT5G67480
14281,AT1G06850,AT3G50440
43177,AT1G06850,AT2G23130
16129,AT1G06850,AT2G34770
42463,AT1G06850,AT3G06770
13525,AT1G06850,AT5G44670
18019,AT1G06850,AT1G03440
34861,AT1G06850,AT4G37450
14155,AT1G06850,AT2G13820
14449,AT1G06850,AT5G51460
27596,AT1G19000,AT3G53420
22934,AT1G19000,AT5G17300
15038,AT1G19000,AT1G10657
22976,AT1G19000,AT1G49010
27638,AT1G19000,AT1G11700
21800,AT1G19000,AT3G01290
2858,AT1G19000,AT3G52920
37466,AT1G19000,AT1G12240
21758,AT1G19000,AT4G28080
42842,AT1G19000,AT5G12900
23060,AT1G19000,AT4G02540
13778,AT1G19000,AT5G66920
39944,AT1G19000,AT5G51550
28352,AT1G19000,AT1G22400
5042,AT1G19000,AT3G55630
13526,AT1G19000,AT5G44670
15080,AT1G19000,AT1G67230
28226,AT1G19000,AT5G51790
28184,AT1G19000,AT2G29340
28142,AT1G19000,AT2G16280
10502,AT1G19000,AT1G66150
5252,AT1G19000,AT3G20270
22514,AT1G19000,AT4G12980
15626,AT1G19000,AT1G01320
14954,AT1G19000,AT1G80870
37718,AT1G19000,AT5G62430
15416,AT1G19000,AT4G16680
22178,AT1G19000,AT3G59110
22892,AT1G19000,AT4G30960
15668,AT1G19000,AT1G51140
35366,AT1G19000,AT2G44500
40406,AT1G19000,AT4G01330
1766,AT1G19000,AT4G24780
7772,AT1G19000,AT5G62140
12602,AT1G19000,AT3G10340
15248,AT1G19000,AT2G28470
15794,AT1G19000,AT1G10360
42758,AT1G19000,AT1G65870
10670,AT1G19000,AT5G49215
33812,AT1G19000,AT1G13080
42548,AT1G19000,AT1G03457
28058,AT1G19000,AT4G33666
31460,AT1G19000,AT2G34510
13904,AT1G19000,AT2G43120
5000,AT1G19000,AT1G22650
38600,AT1G19000,AT5G24155
34148,AT1G19000,AT2G30520
2186,AT1G19000,AT4G35470
8696,AT1G19000,AT2G04790
26210,AT1G19000,AT3G14770
14114,AT1G19000,AT1G69160
38642,AT1G19000,AT5G47610
34232,AT1G19000,AT3G50560
24488,AT1G19000,AT3G44610
24530,AT1G19000,AT5G57180
34316,AT1G19000,AT2G17230
34946,AT1G19000,AT2G41940
39314,AT1G19000,AT2G37180
24656,AT1G19000,AT5G58120
24740,AT1G19000,AT1G52342
34526,AT1G19000,AT1G50040
2270,AT1G19000,AT3G11410
38726,AT1G19000,AT3G22420
24950,AT1G19000,AT1G60590
25916,AT1G19000,AT4G34000
25034,AT1G19000,AT5G56850
25748,AT1G19000,AT4G22010
14240,AT1G19000,AT5G21222
8948,AT1G19000,AT5G49730
25244,AT1G19000,AT2G32530
39020,AT1G19000,AT4G16563
34610,AT1G19000,AT4G14550
25328,AT1G19000,AT2G32100
25496,AT1G19000,AT3G23120
24194,AT1G19000,AT5G44020
33854,AT1G19000,AT3G28180
8654,AT1G19000,AT2G42190
24110,AT1G19000,AT4G23440
38180,AT1G19000,AT1G61795
8150,AT1G19000,AT2G30490
39902,AT1G19000,AT2G01850
212,AT1G19000,AT1G55260
23228,AT1G19000,AT3G17840
27470,AT1G19000,AT4G13195
27428,AT1G19000,AT4G15630
33938,AT1G19000,AT4G30610
38432,AT1G19000,AT3G21150
23564,AT1G19000,AT5G53750
9998,AT1G19000,AT1G70520
9956,AT1G19000,AT5G45950
2060,AT1G19000,AT1G67480
26798,AT1G19000,AT5G19190
9914,AT1G19000,AT3G54600
14870,AT1G19000,AT1G13245
14828,AT1G19000,AT2G31230
39692,AT1G19000,AT3G58850
26504,AT1G19000,AT1G33480
4286,AT1G19000,AT5G15860
14702,AT1G19000,AT4G27310
26420,AT1G19000,AT3G15770
34064,AT1G19000,AT5G35580
8612,AT1G19000,AT4G17340
26336,AT1G19000,AT1G80050
14030,AT1G19000,AT5G12110
2606,AT1G19000,AT1G53560
9704,AT1G19000,AT2G38870
4790,AT1G19000,AT4G17350
34106,AT1G19000,AT2G05160
1556,AT1G19000,AT2G01680
42590,AT1G19000,AT1G72430
17264,AT1G19000,AT4G30490
12182,AT1G19000,AT3G53190
590,AT1G19000,AT1G45249
36416,AT1G19000,AT5G40380
41330,AT1G19000,AT1G55960
19112,AT1G19000,AT1G18620
5798,AT1G19000,AT2G28950
35660,AT1G19000,AT4G01460
19238,AT1G19000,AT1G19000
30284,AT1G19000,AT4G28190
30242,AT1G19000,AT3G56000
17348,AT1G19000,AT2G41170
6806,AT1G19000,AT1G62510
36542,AT1G19000,AT2G24762
12938,AT1G19000,AT1G19835
12980,AT1G19000,AT3G47430
32174,AT1G19000,AT5G24210
19784,AT1G19000,AT2G20180
548,AT1G19000,AT1G31300
19826,AT1G19000,AT1G12110
13064,AT1G19000,AT2G28350
32258,AT1G19000,AT5G36925
42296,AT1G19000,AT4G01950
40952,AT1G19000,AT3G07340
36794,AT1G19000,AT1G10740
29780,AT1G19000,AT2G41250
7058,AT1G19000,AT1G76100
32300,AT1G19000,AT1G15290
42380,AT1G19000,AT5G18670
36584,AT1G19000,AT1G68460
17516,AT1G19000,AT1G01490
19028,AT1G19000,AT1G60010
12224,AT1G19000,AT5G47910
31418,AT1G19000,AT4G33420
758,AT1G19000,AT5G18630
18146,AT1G19000,AT2G06850
6344,AT1G19000,AT1G76990
12476,AT1G19000,AT5G03040
42002,AT1G19000,AT4G19530
18314,AT1G19000,AT5G13740
36038,AT1G19000,AT1G02380
12434,AT1G19000,AT3G16850
31544,AT1G19000,AT1G14330
30998,AT1G19000,AT3G05490
842,AT1G19000,AT1G80790
17894,AT1G19000,AT2G30424
41750,AT1G19000,AT5G60270
18608,AT1G19000,AT3G23210
3866,AT1G19000,AT1G64720
12728,AT1G19000,AT3G13750
926,AT1G19000,AT3G22210
18692,AT1G19000,AT3G26490
632,AT1G19000,AT3G51920
17768,AT1G19000,AT1G14920
968,AT1G19000,AT3G29240
12308,AT1G19000,AT4G38690
18776,AT1G19000,AT5G62570
35744,AT1G19000,AT3G17790
17600,AT1G19000,AT4G13575
30788,AT1G19000,AT2G32540
6680,AT1G19000,AT1G65840
41540,AT1G19000,AT4G11000
5672,AT1G19000,AT5G45820
37046,AT1G19000,AT5G40890
38978,AT1G19000,AT5G21100
11006,AT1G19000,AT4G18970
37130,AT1G19000,AT4G36850
11510,AT1G19000,AT2G38170
20624,AT1G19000,AT2G46810
29066,AT1G19000,AT2G37170
32384,AT1G19000,AT1G33700
32636,AT1G19000,AT2G45400
14366,AT1G19000,AT1G65845
13190,AT1G19000,AT3G24050
16424,AT1G19000,AT2G15280
21296,AT1G19000,AT5G25130
21170,AT1G19000,AT5G23280
13232,AT1G19000,AT4G00150
28856,AT1G19000,AT1G49730
16298,AT1G19000,AT2G31790
29360,AT1G19000,AT5G47560
7394,AT1G19000,AT4G21445
37172,AT1G19000,AT4G01080
21128,AT1G19000,AT3G28040
28814,AT1G19000,AT3G15115
29108,AT1G19000,AT2G34620
21422,AT1G19000,AT4G35100
11216,AT1G19000,AT5G35490
37088,AT1G19000,AT1G20190
28562,AT1G19000,AT5G56040
40868,AT1G19000,AT3G02170
40574,AT1G19000,AT5G50915
7226,AT1G19000,AT5G25460
3110,AT1G19000,AT2G35880
34905,AT1G27730,AT1G24148
34317,AT1G27730,AT2G17230
28647,AT1G27730,AT3G09600
34947,AT1G27730,AT2G41940
28731,AT1G27730,AT1G66250
28269,AT1G27730,AT5G06530
8739,AT1G27730,AT3G63530
26085,AT1G27730,AT1G05710
38643,AT1G27730,AT5G47610
4077,AT1G27730,AT1G55360
25665,AT1G27730,AT2G05920
35955,AT1G27730,AT4G08930
31461,AT1G27730,AT2G34510
38895,AT1G27730,AT1G70985
35745,AT1G27730,AT3G17790
37677,AT1G27730,AT2G20750
28563,AT1G27730,AT5G56040
2397,AT1G27730,AT1G04680
8655,AT1G27730,AT2G42190
28227,AT1G27730,AT5G51790
5547,AT1G27730,AT5G03610
34485,AT1G27730,AT2G41290
26043,AT1G27730,AT3G21530
4497,AT1G27730,AT2G44670
35409,AT1G27730,AT4G01410
28395,AT1G27730,AT4G19450
3111,AT1G27730,AT2G35880
25917,AT1G27730,AT4G34000
6387,AT1G27730,AT2G37790
2481,AT1G27730,AT1G50732
6261,AT1G27730,AT4G02420
8823,AT1G27730,AT5G07220
32889,AT1G27730,AT3G02140
25791,AT1G27730,AT3G25500
33015,AT1G27730,AT5G60890
3741,AT1G27730,AT4G13050
32511,AT1G27730,AT3G06880
7437,AT1G27730,AT1G55850
35829,AT1G27730,AT5G42760
30957,AT1G27730,AT2G46250
6345,AT1G27730,AT1G76990
31587,AT1G27730,AT4G34220
5337,AT1G27730,AT2G26250
8949,AT1G27730,AT5G49730
3783,AT1G27730,AT1G66540
31083,AT1G27730,AT4G26790
27807,AT1G27730,AT5G65390
6723,AT1G27730,AT1G15260
30663,AT1G27730,AT5G16030
27009,AT1G27730,AT1G28600
8235,AT1G27730,AT1G27770
30033,AT1G27730,AT1G11380
29991,AT1G27730,AT3G21670
38265,AT1G27730,AT1G64670
27513,AT1G27730,AT2G36950
33645,AT1G27730,AT1G07720
38223,AT1G27730,AT3G61950
5715,AT1G27730,AT3G14570
7815,AT1G27730,AT5G46510
35619,AT1G27730,AT5G62220
35115,AT1G27730,AT1G70230
3405,AT1G27730,AT5G13770
6975,AT1G27730,AT1G01950
37929,AT1G27730,AT3G63200
7017,AT1G27730,AT2G33360
36837,AT1G27730,AT3G54000
29823,AT1G27730,AT1G70280
27639,AT1G27730,AT1G11700
29571,AT1G27730,AT5G23870
32259,AT1G27730,AT5G36925
7983,AT1G27730,AT4G12990
7185,AT1G27730,AT1G14290
4203,AT1G27730,AT3G09035
32301,AT1G27730,AT1G15290
35157,AT1G27730,AT1G06360
30747,AT1G27730,AT5G20670
38391,AT1G27730,AT1G06180
26883,AT1G27730,AT4G21760
7395,AT1G27730,AT4G21445
35703,AT1G27730,AT5G65730
26253,AT1G27730,AT1G32900
7689,AT1G27730,AT3G29030
2607,AT1G27730,AT1G53560
26295,AT1G27730,AT3G44630
32385,AT1G27730,AT1G33700
26337,AT1G27730,AT1G80050
