,TFID,targetID
29011,AT1G01060,AT1G52155
28274,AT1G01060,AT4G33210
138355,AT1G01060,AT1G12570
192156,AT1G01060,AT5G64250
159125,AT1G01060,AT4G29740
49580,AT1G01060,AT5G09810
2412,AT1G01060,AT2G47600
159795,AT1G01060,AT1G35580
27470,AT1G01060,AT1G74740
161336,AT1G01060,AT2G32510
97217,AT1G01060,AT3G19960
205690,AT1G01060,AT3G19290
199794,AT1G01060,AT1G33170
27068,AT1G01060,AT3G16400
205824,AT1G01060,AT5G60840
95944,AT1G01060,AT3G23590
162341,AT1G01060,AT5G45660
162475,AT1G01060,AT3G18830
120868,AT1G01060,AT5G49810
95877,AT1G01060,AT3G23400
157785,AT1G01060,AT1G47840
28810,AT1G01060,AT3G27260
155440,AT1G01060,AT2G29940
29815,AT1G01060,AT5G14480
139293,AT1G01060,AT1G53300
139226,AT1G01060,AT4G39270
29614,AT1G01060,AT1G47550
60032,AT1G01060,AT5G41810
156378,AT1G01060,AT3G13062
204953,AT1G01060,AT2G07180
9648,AT1G01060,AT5G45610
60099,AT1G01060,AT5G12850
102309,AT1G01060,AT3G21260
101639,AT1G01060,AT4G39970
101505,AT1G01060,AT1G20920
205355,AT1G01060,AT3G28040
157584,AT1G01060,AT3G15530
40669,AT1G01060,AT4G08580
100768,AT1G01060,AT2G26690
100701,AT1G01060,AT1G54440
137484,AT1G01060,AT1G70000
162542,AT1G01060,AT3G47160
26800,AT1G01060,AT5G50210
168773,AT1G01060,AT2G03470
207298,AT1G01060,AT4G32850
65392,AT1G01060,AT1G28340
11390,AT1G01060,AT1G76490
168974,AT1G01060,AT2G06005
48307,AT1G01060,AT1G05805
169644,AT1G01060,AT4G05150
89445,AT1G01060,AT2G22010
207767,AT1G01060,AT5G44190
22177,AT1G01060,AT1G69160
135742,AT1G01060,AT5G42870
170247,AT1G01060,AT5G01190
21842,AT1G01060,AT4G16580
170582,AT1G01060,AT1G13980
66732,AT1G01060,AT4G38950
135541,AT1G01060,AT3G56240
42143,AT1G01060,AT3G29075
168639,AT1G01060,AT1G75880
168103,AT1G01060,AT3G59110
136747,AT1G01060,AT2G29970
167366,AT1G01060,AT2G26910
62846,AT1G01060,AT1G54520
62980,AT1G01060,AT1G14330
122543,AT1G01060,AT1G08930
94604,AT1G01060,AT1G20890
206092,AT1G01060,AT3G22150
49178,AT1G01060,AT5G24520
165557,AT1G01060,AT1G80870
165959,AT1G01060,AT5G16560
155373,AT1G01060,AT3G10480
166026,AT1G01060,AT3G23150
166763,AT1G01060,AT5G66350
64990,AT1G01060,AT5G27970
123749,AT1G01060,AT2G18730
166830,AT1G01060,AT3G13380
91991,AT1G01060,AT1G55120
167098,AT1G01060,AT2G38000
41674,AT1G01060,AT2G14680
1742,AT1G01060,AT1G24300
92326,AT1G01060,AT5G66950
47704,AT1G01060,AT5G62690
204886,AT1G01060,AT4G14760
193094,AT1G01060,AT1G74160
112761,AT1G01060,AT5G18610
146060,AT1G01060,AT3G25805
202675,AT1G01060,AT2G38185
195171,AT1G01060,AT1G63090
55007,AT1G01060,AT4G39050
4556,AT1G01060,AT3G22750
8710,AT1G01060,AT2G21410
116781,AT1G01060,AT1G33780
141973,AT1G01060,AT3G19540
111421,AT1G01060,AT5G54670
34840,AT1G01060,AT1G34370
147668,AT1G01060,AT2G37390
141705,AT1G01060,AT3G51830
110952,AT1G01060,AT4G18390
51992,AT1G01060,AT4G34370
110885,AT1G01060,AT5G60120
148204,AT1G01060,AT1G19835
116647,AT1G01060,AT4G29190
110617,AT1G01060,AT4G23550
54471,AT1G01060,AT1G48090
113163,AT1G01060,AT4G35270
53265,AT1G01060,AT1G67740
195640,AT1G01060,AT5G25900
143581,AT1G01060,AT1G70790
143782,AT1G01060,AT1G08820
4958,AT1G01060,AT3G53540
114771,AT1G01060,AT3G14205
116178,AT1G01060,AT1G68720
37989,AT1G01060,AT4G14160
202139,AT1G01060,AT5G59450
114503,AT1G01060,AT1G60390
144586,AT1G01060,AT1G01490
142978,AT1G01060,AT1G61350
116446,AT1G01060,AT5G63180
145256,AT1G01060,AT2G28830
54337,AT1G01060,AT5G20680
202273,AT1G01060,AT5G40380
