,TFID,targetID
17262,AT1G08010,AT1G72050
22848,AT1G08010,AT5G56040
47460,AT1G08010,AT5G15950
39396,AT1G08010,AT4G27840
32886,AT1G08010,AT2G44310
12852,AT1G08010,AT5G18520
26040,AT1G08010,AT4G02890
4830,AT1G08010,AT3G29360
7938,AT1G08010,AT4G14960
10122,AT1G08010,AT1G01550
39690,AT1G08010,AT1G78100
32340,AT1G08010,AT3G54140
1512,AT1G08010,AT2G26250
26292,AT1G08010,AT3G21220
17724,AT1G08010,AT1G79920
4704,AT1G08010,AT3G23000
16212,AT1G08010,AT4G13930
45444,AT1G08010,AT3G47500
13104,AT1G08010,AT1G63000
10710,AT1G08010,AT4G02530
4998,AT1G08010,AT5G17920
22974,AT1G08010,AT2G01670
38892,AT1G08010,AT5G45430
23016,AT1G08010,AT2G26730
6678,AT1G08010,AT5G64300
16842,AT1G08010,AT4G34490
6300,AT1G08010,AT2G25490
7014,AT1G08010,AT3G16640
30114,AT1G08010,AT5G17630
29946,AT1G08010,AT2G36880
5838,AT1G08010,AT5G25100
33852,AT1G08010,AT1G11440
7224,AT1G08010,AT2G27860
40404,AT1G08010,AT5G28150
25620,AT1G08010,AT1G06040
28140,AT1G08010,AT4G26455
37674,AT1G08010,AT1G49560
1134,AT1G08010,AT5G28540
14364,AT1G08010,AT1G34320
1176,AT1G08010,AT2G42600
38094,AT1G08010,AT5G20190
29862,AT1G08010,AT5G50950
38724,AT1G08010,AT4G26540
5166,AT1G08010,AT5G52530
23646,AT1G08010,AT5G24150
8190,AT1G08010,AT2G22670
47040,AT1G08010,AT5G49480
21798,AT1G08010,AT1G73600
42210,AT1G08010,AT4G19170
18354,AT1G08010,AT1G30210
16002,AT1G08010,AT5G60170
3234,AT1G08010,AT1G54520
19866,AT1G08010,AT1G75460
10962,AT1G08010,AT2G22795
19782,AT1G08010,AT1G53240
18522,AT1G08010,AT3G59040
8988,AT1G08010,AT4G31490
14154,AT1G08010,AT5G35160
19446,AT1G08010,AT5G43960
19236,AT1G08010,AT5G17310
10878,AT1G08010,AT2G21970
44184,AT1G08010,AT3G24460
15792,AT1G08010,AT1G15140
10752,AT1G08010,AT2G05620
10206,AT1G08010,AT4G16340
2310,AT1G08010,AT3G03780
43218,AT1G08010,AT1G08650
42126,AT1G08010,AT3G27060
8694,AT1G08010,AT4G04890
41244,AT1G08010,AT3G51750
18228,AT1G08010,AT1G24100
8274,AT1G08010,AT1G52360
41538,AT1G08010,AT5G56860
1680,AT1G08010,AT5G09810
3570,AT1G08010,AT1G79550
41664,AT1G08010,AT3G08730
18186,AT1G08010,AT1G56330
41328,AT1G08010,AT2G44670
31710,AT1G08010,AT1G43710
9702,AT1G08010,AT3G18490
26712,AT1G08010,AT1G49650
35953,AT1G13260,AT1G15100
5671,AT1G13260,AT1G79600
23731,AT1G13260,AT1G77740
45235,AT1G13260,AT1G47400
40069,AT1G13260,AT1G17090
2353,AT1G13260,AT1G29910
36499,AT1G13260,AT4G38620
24193,AT1G13260,AT4G12910
11971,AT1G13260,AT3G54900
6133,AT1G13260,AT4G25640
799,AT1G13260,AT3G25920
14281,AT1G13260,AT1G54990
24235,AT1G13260,AT3G56580
29149,AT1G13260,AT5G62430
6301,AT1G13260,AT2G25490
20581,AT1G13260,AT5G02620
4705,AT1G13260,AT3G23000
14239,AT1G13260,AT3G26100
39523,AT1G13260,AT4G09350
28351,AT1G13260,AT5G55260
39019,AT1G13260,AT3G27540
17473,AT1G13260,AT4G19710
14911,AT1G13260,AT4G34920
45949,AT1G13260,AT4G25480
13651,AT1G13260,AT1G07280
40573,AT1G13260,AT1G32583
38599,AT1G13260,AT2G38995
25075,AT1G13260,AT4G11175
42967,AT1G13260,AT4G18270
18565,AT1G13260,AT3G46290
17305,AT1G13260,AT3G48190
43009,AT1G13260,AT2G22190
37885,AT1G13260,AT1G78020
37675,AT1G13260,AT1G49560
10417,AT1G13260,AT4G29130
23647,AT1G13260,AT5G24150
10123,AT1G13260,AT1G01550
39229,AT1G13260,AT5G52010
32635,AT1G13260,AT4G12000
8527,AT1G13260,AT5G24300
15919,AT1G13260,AT2G45340
30409,AT1G13260,AT5G61960
33139,AT1G13260,AT4G30650
47965,AT1G13260,AT3G56970
26461,AT1G13260,AT5G48930
30493,AT1G13260,AT3G46370
34105,AT1G13260,AT4G16390
7855,AT1G13260,AT1G51500
10879,AT1G13260,AT2G21970
34441,AT1G13260,AT3G62750
25663,AT1G13260,AT3G27570
34063,AT1G13260,AT5G46170
47461,AT1G13260,AT5G15950
15499,AT1G13260,AT4G02940
4118,AT1G19850,AT4G34190
31922,AT1G19850,AT2G20570
26420,AT1G19850,AT1G23080
40952,AT1G19850,AT3G28920
40784,AT1G19850,AT2G19310
10376,AT1G19850,AT1G68590
21926,AT1G19850,AT3G11670
41036,AT1G19850,AT3G48460
40574,AT1G19850,AT1G32583
8192,AT1G19850,AT2G22670
21674,AT1G19850,AT2G42270
8234,AT1G19850,AT1G01060
41162,AT1G19850,AT3G49670
41498,AT1G19850,AT3G44990
3740,AT1G19850,AT5G67030
41456,AT1G19850,AT1G28560
21170,AT1G19850,AT4G04330
41414,AT1G19850,AT4G26950
26630,AT1G19850,AT1G68550
21212,AT1G19850,AT5G22580
9074,AT1G19850,AT1G30530
3908,AT1G19850,AT5G23060
26546,AT1G19850,AT2G43710
41246,AT1G19850,AT3G51750
29444,AT1G19850,AT3G53570
21506,AT1G19850,AT3G02570
13316,AT1G19850,AT4G14760
40490,AT1G19850,AT5G18080
41078,AT1G19850,AT1G29430
13148,AT1G19850,AT5G50250
8108,AT1G19850,AT3G02690
26378,AT1G19850,AT4G16370
4748,AT1G19850,AT5G15450
29612,AT1G19850,AT5G02230
22430,AT1G19850,AT4G33580
12980,AT1G19850,AT5G44800
32300,AT1G19850,AT2G31380
39860,AT1G19850,AT5G62360
39902,AT1G19850,AT2G27770
22388,AT1G19850,AT3G26570
8066,AT1G19850,AT4G33080
4706,AT1G19850,AT3G23000
26294,AT1G19850,AT3G21220
32258,AT1G19850,AT1G60590
32132,AT1G19850,AT3G55740
29570,AT1G19850,AT1G09310
40028,AT1G19850,AT4G19120
22304,AT1G19850,AT1G67480
11174,AT1G19850,AT1G62750
40322,AT1G19850,AT5G46690
13106,AT1G19850,AT1G63000
27890,AT1G19850,AT1G79270
40196,AT1G19850,AT4G38840
4454,AT1G19850,AT1G65260
4496,AT1G19850,AT5G12150
40406,AT1G19850,AT5G28150
8906,AT1G19850,AT1G67730
22052,AT1G19850,AT1G55360
4538,AT1G19850,AT3G59780
4580,AT1G19850,AT1G68010
22094,AT1G19850,AT5G49910
32048,AT1G19850,AT1G21590
40070,AT1G19850,AT1G17090
40154,AT1G19850,AT4G14400
21086,AT1G19850,AT2G37640
10712,AT1G19850,AT4G02530
11006,AT1G19850,AT1G32080
43220,AT1G19850,AT1G08650
30956,AT1G19850,AT2G21860
43136,AT1G19850,AT1G56430
19532,AT1G19850,AT4G39420
43094,AT1G19850,AT1G16500
14156,AT1G19850,AT5G35160
27932,AT1G19850,AT5G38640
29276,AT1G19850,AT4G18390
8738,AT1G19850,AT3G44110
42968,AT1G19850,AT4G18270
31250,AT1G19850,AT3G04710
27050,AT1G19850,AT1G51680
19658,AT1G19850,AT4G23570
31292,AT1G19850,AT3G26440
31208,AT1G19850,AT5G52420
42884,AT1G19850,AT2G28720
2606,AT1G19850,AT4G01050
43304,AT1G19850,AT1G55920
30788,AT1G19850,AT3G15030
14324,AT1G19850,AT5G61240
27260,AT1G19850,AT1G75820
43808,AT1G19850,AT3G18290
27974,AT1G19850,AT5G42070
10754,AT1G19850,AT2G05620
43262,AT1G19850,AT5G48840
30872,AT1G19850,AT2G43340
2396,AT1G19850,AT2G26900
43766,AT1G19850,AT2G40230
30914,AT1G19850,AT2G30460
2522,AT1G19850,AT4G35090
8780,AT1G19850,AT1G68560
8948,AT1G19850,AT5G65310
19028,AT1G19850,AT5G37475
42842,AT1G19850,AT1G55910
8654,AT1G19850,AT1G27950
19910,AT1G19850,AT5G52310
20540,AT1G19850,AT3G26710
42002,AT1G19850,AT3G20470
31628,AT1G19850,AT4G12830
20582,AT1G19850,AT5G02620
13694,AT1G19850,AT5G49660
41792,AT1G19850,AT2G14247
3362,AT1G19850,AT1G21580
20876,AT1G19850,AT5G38150
20918,AT1G19850,AT1G11350
41708,AT1G19850,AT3G25890
26714,AT1G19850,AT1G49650
39692,AT1G19850,AT1G78100
41624,AT1G19850,AT5G58770
8444,AT1G19850,AT2G24420
9704,AT1G19850,AT3G18490
42044,AT1G19850,AT1G13360
20372,AT1G19850,AT4G04210
42086,AT1G19850,AT2G40750
3026,AT1G19850,AT2G43910
19952,AT1G19850,AT1G53800
42590,AT1G19850,AT1G65870
20162,AT1G19850,AT3G18110
3110,AT1G19850,AT1G61740
10334,AT1G19850,AT4G26530
29318,AT1G19850,AT5G50160
31418,AT1G19850,AT1G71710
3236,AT1G19850,AT1G54520
10964,AT1G19850,AT2G22795
42212,AT1G19850,AT4G19170
30620,AT1G19850,AT1G16750
20288,AT1G19850,AT1G19450
42128,AT1G19850,AT3G27060
9788,AT1G19850,AT2G28550
31754,AT1G19850,AT4G10760
12938,AT1G19850,AT4G37930
34442,AT1G19850,AT3G62750
39650,AT1G19850,AT2G25290
24026,AT1G19850,AT5G25040
24110,AT1G19850,AT2G01570
25580,AT1G19850,AT4G02420
36458,AT1G19850,AT1G02205
12266,AT1G19850,AT3G14050
36416,AT1G19850,AT3G20600
12308,AT1G19850,AT2G26770
36374,AT1G19850,AT3G21750
30074,AT1G19850,AT3G52950
36290,AT1G19850,AT2G17300
11720,AT1G19850,AT1G29390
30452,AT1G19850,AT5G59350
6134,AT1G19850,AT4G25640
30200,AT1G19850,AT1G17840
6092,AT1G19850,AT2G37220
36248,AT1G19850,AT5G41410
36752,AT1G19850,AT2G33480
23900,AT1G19850,AT4G22285
37088,AT1G19850,AT1G29500
7268,AT1G19850,AT4G37925
33728,AT1G19850,AT5G60100
33812,AT1G19850,AT5G67280
5672,AT1G19850,AT1G79600
37046,AT1G19850,AT4G22200
33896,AT1G19850,AT4G17550
37004,AT1G19850,AT5G16990
36962,AT1G19850,AT1G27760
23732,AT1G19850,AT1G77740
23774,AT1G19850,AT4G02410
36878,AT1G19850,AT1G18360
36794,AT1G19850,AT2G15050
33854,AT1G19850,AT1G11440
11678,AT1G19850,AT4G28780
12224,AT1G19850,AT1G29950
35996,AT1G19850,AT1G64780
7058,AT1G19850,AT4G34050
30242,AT1G19850,AT5G37360
6638,AT1G19850,AT5G35220
10628,AT1G19850,AT3G47520
25328,AT1G19850,AT1G75900
35072,AT1G19850,AT3G17609
34400,AT1G19850,AT4G24780
6596,AT1G19850,AT1G79000
6722,AT1G19850,AT2G34430
11888,AT1G19850,AT3G16250
30326,AT1G19850,AT1G80280
25286,AT1G19850,AT1G01970
25160,AT1G19850,AT1G05385
25244,AT1G19850,AT5G54250
34610,AT1G19850,AT5G52320
34778,AT1G19850,AT2G18160
35324,AT1G19850,AT4G04940
6554,AT1G19850,AT2G42220
35366,AT1G19850,AT5G25610
25454,AT1G19850,AT5G41700
6176,AT1G19850,AT5G58140
24278,AT1G19850,AT4G30340
10586,AT1G19850,AT4G12800
34106,AT1G19850,AT4G16390
35828,AT1G19850,AT4G10470
35786,AT1G19850,AT1G54260
12098,AT1G19850,AT2G21380
35618,AT1G19850,AT1G57610
6344,AT1G19850,AT1G65010
24404,AT1G19850,AT3G16370
35492,AT1G19850,AT2G23950
12056,AT1G19850,AT1G19960
6428,AT1G19850,AT1G76450
35408,AT1G19850,AT5G20630
37130,AT1G19850,AT1G77580
32342,AT1G19850,AT3G54140
37172,AT1G19850,AT4G12990
37256,AT1G19850,AT3G52740
29696,AT1G19850,AT4G03260
39020,AT1G19850,AT3G27540
5000,AT1G19850,AT5G17920
33098,AT1G19850,AT1G34110
27512,AT1G19850,AT1G74850
33140,AT1G19850,AT4G30650
12812,AT1G19850,AT5G45680
38978,AT1G19850,AT5G24470
7772,AT1G19850,AT4G24750
22976,AT1G19850,AT2G01670
33182,AT1G19850,AT5G57210
23018,AT1G19850,AT2G26730
38768,AT1G19850,AT5G06790
23060,AT1G19850,AT1G53300
38936,AT1G19850,AT2G02980
26000,AT1G19850,AT5G56850
4958,AT1G19850,AT1G34000
27722,AT1G19850,AT1G63670
26252,AT1G19850,AT5G28020
32426,AT1G19850,AT5G55580
12896,AT1G19850,AT5G09510
11846,AT1G19850,AT4G28750
39482,AT1G19850,AT5G43950
22556,AT1G19850,AT1G54820
39146,AT1G19850,AT4G24700
32762,AT1G19850,AT5G02410
30494,AT1G19850,AT3G46370
10418,AT1G19850,AT4G29130
22724,AT1G19850,AT3G26085
39356,AT1G19850,AT5G36120
39272,AT1G19850,AT2G37100
7856,AT1G19850,AT1G51500
11384,AT1G19850,AT5G21100
38726,AT1G19850,AT4G26540
25958,AT1G19850,AT1G16320
23102,AT1G19850,AT1G29170
7436,AT1G19850,AT5G03760
37886,AT1G19850,AT1G78020
33518,AT1G19850,AT1G12460
25748,AT1G19850,AT4G29720
33602,AT1G19850,AT4G10120
37760,AT1G19850,AT1G13460
23480,AT1G19850,AT4G38770
23522,AT1G19850,AT1G45249
37676,AT1G19850,AT1G49560
33686,AT1G19850,AT4G13050
7310,AT1G19850,AT5G22060
37550,AT1G19850,AT4G14220
37424,AT1G19850,AT5G43630
12476,AT1G19850,AT1G14920
37718,AT1G19850,AT1G60000
5420,AT1G19850,AT2G20890
23396,AT1G19850,AT1G29720
7478,AT1G19850,AT5G61780
38684,AT1G19850,AT5G28300
38600,AT1G19850,AT2G38995
11426,AT1G19850,AT1G07180
5252,AT1G19850,AT2G36830
38516,AT1G19850,AT5G48250
38474,AT1G19850,AT1G72990
12644,AT1G19850,AT5G53580
38432,AT1G19850,AT5G54585
23186,AT1G19850,AT5G55630
38390,AT1G19850,AT4G12310
9452,AT1G19850,AT5G49730
5336,AT1G19850,AT3G56050
23354,AT1G19850,AT2G15970
33308,AT1G19850,AT1G13930
33434,AT1G19850,AT5G48790
23564,AT1G19850,AT3G16810
29150,AT1G19850,AT5G62430
13064,AT1G19850,AT1G56280
45950,AT1G19850,AT4G25480
800,AT1G19850,AT3G25920
47210,AT1G19850,AT4G38860
1682,AT1G19850,AT5G09810
590,AT1G19850,AT1G68530
15500,AT1G19850,AT4G02940
28478,AT1G19850,AT2G46830
29108,AT1G19850,AT5G62140
44774,AT1G19850,AT1G29460
45110,AT1G19850,AT1G05170
16592,AT1G19850,AT1G71810
46790,AT1G19850,AT3G18950
47042,AT1G19850,AT5G49480
17180,AT1G19850,AT5G01090
17390,AT1G19850,AT3G43720
45404,AT1G19850,AT1G78070
10082,AT1G19850,AT4G16490
254,AT1G19850,AT5G60600
2144,AT1G19850,AT5G64290
45866,AT1G19850,AT5G45820
15920,AT1G19850,AT2G45340
212,AT1G19850,AT1G67090
28310,AT1G19850,AT1G19920
44816,AT1G19850,AT4G32280
44396,AT1G19850,AT3G24420
28982,AT1G19850,AT3G12950
46874,AT1G19850,AT5G54130
9956,AT1G19850,AT1G16880
14870,AT1G19850,AT1G01790
44480,AT1G19850,AT5G67390
16718,AT1G19850,AT3G10520
506,AT1G19850,AT4G09010
44984,AT1G19850,AT1G30250
46832,AT1G19850,AT3G44450
44438,AT1G19850,AT1G74670
18566,AT1G19850,AT3G46290
17600,AT1G19850,AT1G01120
1514,AT1G19850,AT2G26250
16004,AT1G19850,AT5G60170
16676,AT1G19850,AT2G03140
47168,AT1G19850,AT1G68050
10124,AT1G19850,AT1G01550
46286,AT1G19850,AT2G42540
15290,AT1G19850,AT1G61660
1346,AT1G19850,AT2G39730
47924,AT1G19850,AT2G44940
16844,AT1G19850,AT4G34490
16466,AT1G19850,AT4G29070
15962,AT1G19850,AT2G16365
44564,AT1G19850,AT4G33790
47294,AT1G19850,AT4G15248
926,AT1G19850,AT4G28080
45236,AT1G19850,AT1G47400
17474,AT1G19850,AT4G19710
48008,AT1G19850,AT2G15020
44060,AT1G19850,AT3G25590
16802,AT1G19850,AT5G44240
47336,AT1G19850,AT1G76240
17096,AT1G19850,AT3G12610
29024,AT1G19850,AT4G27595
18272,AT1G19850,AT3G02830
45320,AT1G19850,AT1G69530
28058,AT1G19850,AT4G14240
1850,AT1G19850,AT3G26650
45908,AT1G19850,AT5G54470
632,AT1G19850,AT2G21330
47798,AT1G19850,AT4G15550
422,AT1G19850,AT1G65960
45152,AT1G19850,AT5G39860
1724,AT1G19850,AT1G32470
1010,AT1G19850,AT2G29630
28016,AT1G19850,AT4G39820
45362,AT1G19850,AT1G47395
15878,AT1G19850,AT3G48740
46748,AT1G19850,AT2G26150
15122,AT1G19850,AT2G03340
16970,AT1G19850,AT1G17140
44144,AT1G19850,AT5G18020
47966,AT1G19850,AT3G56970
46958,AT1G19850,AT5G10930
47378,AT1G19850,AT2G01290
16382,AT1G19850,AT2G39470
47756,AT1G19850,AT4G12320
32343,AT1G27730,AT3G54140
1263,AT1G27730,AT3G53460
30411,AT1G27730,AT5G61960
27597,AT1G27730,AT3G46610
28437,AT1G27730,AT4G14510
1431,AT1G27730,AT5G66190
9999,AT1G27730,AT3G46740
25077,AT1G27730,AT4G11175
26253,AT1G27730,AT5G28020
3321,AT1G27730,AT3G52150
3405,AT1G27730,AT1G32060
22851,AT1G27730,AT5G56040
41793,AT1G27730,AT2G14247
45741,AT1G27730,AT3G03450
21045,AT1G27730,AT3G59140
44775,AT1G27730,AT1G29460
44733,AT1G27730,AT5G60890
20541,AT1G27730,AT3G26710
6765,AT1G27730,AT5G51820
3363,AT1G27730,AT1G21580
11847,AT1G27730,AT4G28750
1809,AT1G27730,AT1G13440
22725,AT1G27730,AT3G26085
42003,AT1G27730,AT3G20470
16761,AT1G27730,AT4G30020
41709,AT1G27730,AT3G25890
44817,AT1G27730,AT4G32280
46959,AT1G27730,AT5G10930
34947,AT1G27730,AT5G40830
1347,AT1G27730,AT2G39730
39399,AT1G27730,AT4G27840
3531,AT1G27730,AT3G54050
20793,AT1G27730,AT4G19450
6933,AT1G27730,AT3G51820
25329,AT1G27730,AT1G75900
39147,AT1G27730,AT4G24700
13779,AT1G27730,AT4G00060
40701,AT1G27730,AT1G45010
22473,AT1G27730,AT3G01440
40197,AT1G27730,AT4G38840
41205,AT1G27730,AT3G17790
16341,AT1G27730,AT1G56120
40281,AT1G27730,AT5G53020
7353,AT1G27730,AT1G12090
13107,AT1G27730,AT1G63000
41163,AT1G27730,AT3G49670
14745,AT1G27730,AT5G16030
7731,AT1G27730,AT1G67840
25959,AT1G27730,AT1G16320
423,AT1G27730,AT1G65960
21717,AT1G27730,AT4G32570
17979,AT1G27730,AT1G17650
7689,AT1G27730,AT5G13510
33687,AT1G27730,AT4G13050
33519,AT1G27730,AT1G12460
