,TFID,targetID
0,AT1G01720,AT3G26740
4290,AT1G01720,AT5G43700
13684,AT1G01720,AT3G22104
13728,AT1G01720,AT1G14890
4224,AT1G01720,AT3G16450
14190,AT1G01720,AT3G28050
14234,AT1G01720,AT1G18360
14300,AT1G01720,AT3G50530
14366,AT1G01720,AT3G45300
14564,AT1G01720,AT1G73820
13640,AT1G01720,AT4G37080
1078,AT1G01720,AT5G39610
14762,AT1G01720,AT1G23800
21450,AT1G01720,AT1G55850
21428,AT1G01720,AT4G11900
14806,AT1G01720,AT1G20630
14872,AT1G01720,AT5G20960
14982,AT1G01720,AT5G25280
3718,AT1G01720,AT3G60390
15070,AT1G01720,AT4G15550
15114,AT1G01720,AT5G22860
21472,AT1G01720,AT1G07040
21076,AT1G01720,AT5G63860
13596,AT1G01720,AT5G11060
4356,AT1G01720,AT4G17810
11000,AT1G01720,AT4G24040
22792,AT1G01720,AT1G47128
5060,AT1G01720,AT1G52200
726,AT1G01720,AT5G25190
11110,AT1G01720,AT2G22990
11594,AT1G01720,AT2G46870
11682,AT1G01720,AT1G72680
4796,AT1G01720,AT1G14700
12034,AT1G01720,AT5G37600
22022,AT1G01720,AT5G04490
22330,AT1G01720,AT2G39930
12232,AT1G01720,AT5G43450
12672,AT1G01720,AT2G36340
814,AT1G01720,AT3G55240
12738,AT1G01720,AT1G78830
12826,AT1G01720,AT4G29310
12936,AT1G01720,AT2G36800
22198,AT1G01720,AT3G57800
22176,AT1G01720,AT1G71695
13156,AT1G01720,AT5G26622
4752,AT1G01720,AT1G48260
15312,AT1G01720,AT1G20620
1232,AT1G01720,AT1G21130
15356,AT1G01720,AT2G30520
17996,AT1G01720,AT5G35690
1672,AT1G01720,AT5G47370
2508,AT1G01720,AT2G26710
18238,AT1G01720,AT3G21690
2486,AT1G01720,AT1G76240
19822,AT1G01720,AT5G55620
2464,AT1G01720,AT2G28630
19646,AT1G01720,AT4G04620
18502,AT1G01720,AT1G78670
2552,AT1G01720,AT3G13750
18546,AT1G01720,AT3G21870
18876,AT1G01720,AT4G10120
19360,AT1G01720,AT4G17900
1980,AT1G01720,AT3G21260
19250,AT1G01720,AT1G06760
19030,AT1G01720,AT5G45800
1958,AT1G01720,AT5G12050
19096,AT1G01720,AT3G61460
1936,AT1G01720,AT2G40610
19184,AT1G01720,AT1G48620
18590,AT1G01720,AT4G13250
