,TFID,targetID
86385,AT1G12630,AT5G17780
116155,AT1G12630,AT4G01660
8515,AT1G12630,AT1G17170
97760,AT1G12630,AT2G47830
116480,AT1G12630,AT2G37580
62530,AT1G12630,AT3G49410
34710,AT1G12630,AT5G57450
62335,AT1G12630,AT2G30490
80015,AT1G12630,AT2G46110
185575,AT1G12630,AT3G01150
167505,AT1G12630,AT4G11440
198835,AT1G12630,AT3G23820
116805,AT1G12630,AT2G35240
214890,AT1G12630,AT3G02740
116935,AT1G12630,AT3G19970
25545,AT1G12630,AT3G15357
61555,AT1G12630,AT3G17130
198640,AT1G12630,AT3G44450
61425,AT1G12630,AT4G08390
32045,AT1G12630,AT4G06746
11635,AT1G12630,AT2G18193
4225,AT1G12630,AT1G62710
96785,AT1G12630,AT2G03090
117390,AT1G12630,AT4G11660
25285,AT1G12630,AT3G30725
186290,AT1G12630,AT3G25230
35295,AT1G12630,AT5G38720
198705,AT1G12630,AT4G35030
25675,AT1G12630,AT4G29510
63570,AT1G12630,AT3G04290
198900,AT1G12630,AT4G02940
98345,AT1G12630,AT2G26560
185120,AT1G12630,AT5G02280
212550,AT1G12630,AT4G36900
65520,AT1G12630,AT1G45191
114270,AT1G12630,AT2G21710
65325,AT1G12630,AT5G24570
15015,AT1G12630,AT3G14900
79040,AT1G12630,AT2G23770
169520,AT1G12630,AT5G14380
15080,AT1G12630,AT3G44460
185250,AT1G12630,AT5G52060
212810,AT1G12630,AT2G36010
26065,AT1G12630,AT1G15440
114335,AT1G12630,AT1G29160
169260,AT1G12630,AT2G37460
199160,AT1G12630,AT5G65390
98280,AT1G12630,AT3G15990
64415,AT1G12630,AT3G26840
192660,AT1G12630,AT5G43150
97955,AT1G12630,AT1G03360
64220,AT1G12630,AT5G64750
63960,AT1G12630,AT2G45710
115635,AT1G12630,AT4G02820
97825,AT1G12630,AT4G29400
214435,AT1G12630,AT5G65810
185380,AT1G12630,AT3G44300
116025,AT1G12630,AT1G16300
118170,AT1G12630,AT1G64490
67080,AT1G12630,AT5G49560
165750,AT1G12630,AT5G07390
60710,AT1G12630,AT3G27280
81705,AT1G12630,AT1G22070
3640,AT1G12630,AT3G18250
121810,AT1G12630,AT5G05590
161460,AT1G12630,AT2G47890
121940,AT1G12630,AT5G15740
16380,AT1G12630,AT1G06720
160810,AT1G12630,AT5G64640
122850,AT1G12630,AT3G13950
3575,AT1G12630,AT5G48400
203190,AT1G12630,AT3G25210
123305,AT1G12630,AT3G05630
220805,AT1G12630,AT4G36240
29900,AT1G12630,AT1G63810
220935,AT1G12630,AT1G22450
57980,AT1G12630,AT1G08890
221195,AT1G12630,AT4G25660
187135,AT1G12630,AT1G21790
16835,AT1G12630,AT1G61930
57785,AT1G12630,AT4G22590
123370,AT1G12630,AT2G43710
94770,AT1G12630,AT5G02870
187395,AT1G12630,AT3G04620
221910,AT1G12630,AT5G03660
57720,AT1G12630,AT3G09540
160095,AT1G12630,AT4G21570
221975,AT1G12630,AT1G47240
160615,AT1G12630,AT1G51170
81575,AT1G12630,AT4G01060
162110,AT1G12630,AT5G58130
162305,AT1G12630,AT4G20830
118950,AT1G12630,AT1G53500
197990,AT1G12630,AT1G63420
217295,AT1G12630,AT4G01370
119080,AT1G12630,AT5G59820
80275,AT1G12630,AT5G66500
96655,AT1G12630,AT5G02190
119730,AT1G12630,AT5G27990
4095,AT1G12630,AT4G36580
25155,AT1G12630,AT3G03920
197860,AT1G12630,AT2G36880
164060,AT1G12630,AT4G32940
163930,AT1G12630,AT5G28290
60255,AT1G12630,AT3G25870
81250,AT1G12630,AT1G24530
163475,AT1G12630,AT5G57220
81315,AT1G12630,AT1G32440
163020,AT1G12630,AT5G25800
60060,AT1G12630,AT3G55620
218075,AT1G12630,AT1G56430
95875,AT1G12630,AT4G17140
121030,AT1G12630,AT4G16780
81380,AT1G12630,AT3G57780
162565,AT1G12630,AT4G00740
95680,AT1G12630,AT3G02570
121225,AT1G12630,AT3G44430
186745,AT1G12630,AT5G45330
58955,AT1G12630,AT5G23250
118885,AT1G12630,AT4G31985
124085,AT1G12630,AT5G58070
212030,AT1G12630,AT3G10330
211965,AT1G12630,AT1G62330
205790,AT1G12630,AT3G45600
72085,AT1G12630,AT1G30700
100230,AT1G12630,AT5G33320
100165,AT1G12630,AT3G09630
106080,AT1G12630,AT5G01790
106730,AT1G12630,AT3G60245
206245,AT1G12630,AT1G69870
176540,AT1G12630,AT4G39980
107185,AT1G12630,AT3G44970
13520,AT1G12630,AT4G28460
206310,AT1G12630,AT5G11590
28730,AT1G12630,AT1G46768
177905,AT1G12630,AT5G07140
107965,AT1G12630,AT3G61630
202345,AT1G12630,AT5G37510
71435,AT1G12630,AT3G60530
108615,AT1G12630,AT4G28550
70980,AT1G12630,AT1G53200
206895,AT1G12630,AT4G22270
206960,AT1G12630,AT1G11210
182585,AT1G12630,AT5G15220
7800,AT1G12630,AT3G09440
175110,AT1G12630,AT2G21180
76570,AT1G12630,AT3G52370
109135,AT1G12630,AT3G29670
207155,AT1G12630,AT3G12280
206765,AT1G12630,AT3G62690
182130,AT1G12630,AT1G64650
178035,AT1G12630,AT4G22320
105040,AT1G12630,AT4G36830
180830,AT1G12630,AT2G26200
12870,AT1G12630,AT1G63245
202930,AT1G12630,AT4G25640
203905,AT1G12630,AT5G59440
74555,AT1G12630,AT1G47500
180505,AT1G12630,AT3G06890
102570,AT1G12630,AT1G17745
202865,AT1G12630,AT4G22580
202800,AT1G12630,AT5G58060
179985,AT1G12630,AT5G44230
103025,AT1G12630,AT2G39990
32760,AT1G12630,AT1G78070
204750,AT1G12630,AT1G77850
179400,AT1G12630,AT3G01610
179205,AT1G12630,AT4G19610
74100,AT1G12630,AT1G55690
104065,AT1G12630,AT3G25700
100880,AT1G12630,AT3G06035
104325,AT1G12630,AT2G47840
179140,AT1G12630,AT4G26900
12740,AT1G12630,AT4G04940
73190,AT1G12630,AT3G16840
202605,AT1G12630,AT1G78910
205530,AT1G12630,AT5G63110
104715,AT1G12630,AT1G26340
205660,AT1G12630,AT1G33265
178230,AT1G12630,AT5G44930
33280,AT1G12630,AT1G74810
113295,AT1G12630,AT4G38130
175045,AT1G12630,AT1G68570
174785,AT1G12630,AT5G64730
172380,AT1G12630,AT3G53530
183690,AT1G12630,AT1G32860
112060,AT1G12630,AT3G26782
171990,AT1G12630,AT5G43980
112190,AT1G12630,AT4G17100
112710,AT1G12630,AT4G39010
28990,AT1G12630,AT3G57150
