,TFID,targetID
0,AT1G01720,AT3G46690
2030,AT1G01720,AT4G23190
17777,AT1G01720,AT3G56880
17690,AT1G01720,AT2G03760
17632,AT1G01720,AT1G27760
17487,AT1G01720,AT3G29310
2204,AT1G01720,AT4G24000
17400,AT1G01720,AT1G66760
17342,AT1G01720,AT4G17530
17313,AT1G01720,AT3G29575
17255,AT1G01720,AT2G23450
17197,AT1G01720,AT3G62590
17168,AT1G01720,AT1G15670
17023,AT1G01720,AT4G16670
16965,AT1G01720,AT4G34390
2407,AT1G01720,AT2G25460
16530,AT1G01720,AT3G06500
2465,AT1G01720,AT1G29230
14355,AT1G01720,AT2G44980
14384,AT1G01720,AT4G14950
14500,AT1G01720,AT1G52540
3132,AT1G01720,AT5G01810
14790,AT1G01720,AT2G46680
15196,AT1G01720,AT5G62470
17864,AT1G01720,AT3G51440
2842,AT1G01720,AT4G04490
15979,AT1G01720,AT1G26900
16211,AT1G01720,AT5G01820
16269,AT1G01720,AT3G19580
16385,AT1G01720,AT1G67340
2552,AT1G01720,AT3G05630
16414,AT1G01720,AT5G14420
2755,AT1G01720,AT5G11210
14326,AT1G01720,AT5G04250
17951,AT1G01720,AT3G06780
1914,AT1G01720,AT3G29250
812,AT1G01720,AT2G18550
21257,AT1G01720,AT2G33150
20967,AT1G01720,AT4G23050
20851,AT1G01720,AT2G02710
957,AT1G01720,AT1G16130
20474,AT1G01720,AT3G06810
1044,AT1G01720,AT2G32660
20416,AT1G01720,AT1G72680
20184,AT1G01720,AT4G13110
20039,AT1G01720,AT5G13370
19981,AT1G01720,AT1G61890
19952,AT1G01720,AT5G19440
19923,AT1G01720,AT5G21990
19894,AT1G01720,AT1G43890
19807,AT1G01720,AT3G02150
19691,AT1G01720,AT1G78300
1334,AT1G01720,AT3G48850
18328,AT1G01720,AT3G48780
18444,AT1G01720,AT5G09440
18531,AT1G01720,AT5G17380
18589,AT1G01720,AT1G77500
18734,AT1G01720,AT2G43020
18792,AT1G01720,AT3G51860
1972,AT1G01720,AT3G47950
1595,AT1G01720,AT5G14640
19198,AT1G01720,AT2G28110
19227,AT1G01720,AT5G65110
19285,AT1G01720,AT2G39660
19314,AT1G01720,AT1G48260
1363,AT1G01720,AT2G34500
19575,AT1G01720,AT3G11780
19111,AT1G01720,AT1G02670
21286,AT1G01720,AT1G07040
14181,AT1G01720,AT4G28040
14152,AT1G01720,AT1G55510
10498,AT1G01720,AT1G29330
10440,AT1G01720,AT3G14990
10382,AT1G01720,AT2G01180
10324,AT1G01720,AT1G68410
5046,AT1G01720,AT3G14440
5104,AT1G01720,AT2G23320
9454,AT1G01720,AT1G79270
9309,AT1G01720,AT5G62180
9048,AT1G01720,AT1G73480
8932,AT1G01720,AT1G26930
5365,AT1G01720,AT1G61420
8758,AT1G01720,AT3G22750
5394,AT1G01720,AT5G53970
8671,AT1G01720,AT5G49520
8642,AT1G01720,AT5G13820
8613,AT1G01720,AT5G67340
8468,AT1G01720,AT5G11520
