,TFID,targetID
27860,AT1G08010,AT3G61580
35875,AT1G08010,AT1G18740
30800,AT1G08010,AT1G16170
45780,AT1G08010,AT3G03150
13860,AT1G08010,AT4G21850
19110,AT1G08010,AT3G15530
31115,AT1G08010,AT1G07890
34790,AT1G08010,AT3G51550
45990,AT1G08010,AT1G35580
44485,AT1G08010,AT3G50950
665,AT1G08010,AT4G37610
49665,AT1G08010,AT1G18210
51730,AT1G08010,AT5G55910
44275,AT1G08010,AT2G31390
5810,AT1G08010,AT1G72416
48510,AT1G08010,AT5G43700
46025,AT1G08010,AT5G62390
49070,AT1G08010,AT3G27380
29995,AT1G08010,AT3G11650
9310,AT1G08010,AT3G11410
51170,AT1G08010,AT5G10550
29505,AT1G08010,AT2G30550
48615,AT1G08010,AT3G48760
34090,AT1G08010,AT3G45260
560,AT1G08010,AT5G22920
40460,AT1G08010,AT4G39090
25760,AT1G08010,AT4G29950
2275,AT1G08010,AT1G11260
1365,AT1G08010,AT3G15630
45640,AT1G08010,AT1G30200
15085,AT1G08010,AT2G46330
50715,AT1G08010,AT1G21750
42315,AT1G08010,AT4G08920
45080,AT1G08010,AT1G04430
15575,AT1G08010,AT5G25280
15715,AT1G08010,AT1G20620
30135,AT1G08010,AT2G19810
14735,AT1G08010,AT3G46600
52710,AT1G08010,AT3G51370
35035,AT1G08010,AT2G05710
24850,AT1G08010,AT5G59550
14595,AT1G08010,AT1G63090
26250,AT1G08010,AT1G50460
20790,AT1G08010,AT2G33830
29190,AT1G08010,AT5G05750
5530,AT1G08010,AT2G41430
39025,AT1G08010,AT3G20310
42665,AT1G08010,AT2G06050
30380,AT1G08010,AT3G12630
49525,AT1G08010,AT3G17390
44870,AT1G08010,AT2G01100
4235,AT1G08010,AT4G05070
3360,AT1G08010,AT1G21310
52570,AT1G08010,AT1G47128
14210,AT1G08010,AT5G25210
31080,AT1G08010,AT3G57550
36820,AT1G08010,AT1G80360
12915,AT1G08010,AT4G02540
49385,AT1G08010,AT4G01850
48860,AT1G08010,AT4G14350
51275,AT1G08010,AT1G74910
34300,AT1G08010,AT3G02070
23590,AT1G08010,AT5G66050
17465,AT1G08010,AT4G32030
12005,AT1G08010,AT1G72790
280,AT1G08010,AT5G19120
36505,AT1G08010,AT5G15350
8295,AT1G08010,AT2G34770
50015,AT1G08010,AT2G25430
32655,AT1G08010,AT2G17450
48825,AT1G08010,AT5G65430
8225,AT1G08010,AT3G25780
29715,AT1G08010,AT4G08390
4515,AT1G08010,AT3G13750
26530,AT1G08010,AT3G12150
40740,AT1G08010,AT2G02160
43890,AT1G08010,AT3G07460
43715,AT1G08010,AT5G55850
27825,AT1G08010,AT3G54880
53025,AT1G08010,AT5G10450
23240,AT1G08010,AT4G21120
27895,AT1G08010,AT3G06500
26565,AT1G08010,AT3G62420
12320,AT1G08010,AT3G52060
38395,AT1G08010,AT4G02440
54110,AT1G08010,AT4G32410
51345,AT1G08010,AT1G66240
17325,AT1G08010,AT3G26510
51205,AT1G08010,AT5G28050
2765,AT1G08010,AT3G10985
51800,AT1G08010,AT1G53430
52360,AT1G08010,AT5G49720
12775,AT1G08010,AT1G63750
32725,AT1G08010,AT5G67250
1156,AT1G27730,AT3G55970
2311,AT1G27730,AT5G64260
14631,AT1G27730,AT1G15550
53061,AT1G27730,AT4G23820
11656,AT1G27730,AT4G22880
41301,AT1G27730,AT1G24160
53621,AT1G27730,AT2G24200
47286,AT1G27730,AT1G45201
50226,AT1G27730,AT5G13010
38536,AT1G27730,AT2G01910
40216,AT1G27730,AT2G28305
1786,AT1G27730,AT2G17230
6476,AT1G27730,AT5G64570
30486,AT1G27730,AT5G40340
20931,AT1G27730,AT5G27420
3886,AT1G27730,AT3G02140
41931,AT1G27730,AT1G72180
36471,AT1G27730,AT2G42320
5426,AT1G27730,AT2G34510
1821,AT1G27730,AT1G66180
12916,AT1G27730,AT4G02540
23276,AT1G27730,AT4G11320
49386,AT1G27730,AT4G01850
40811,AT1G27730,AT5G49630
50681,AT1G27730,AT4G23140
7491,AT1G27730,AT3G49120
6056,AT1G27730,AT4G25100
37696,AT1G27730,AT2G23130
47111,AT1G27730,AT4G12290
3606,AT1G27730,AT4G36040
12881,AT1G27730,AT5G45110
35211,AT1G27730,AT2G03240
14981,AT1G27730,AT4G17900
5391,AT1G27730,AT1G60140
51661,AT1G27730,AT5G11060
36051,AT1G27730,AT1G72820
20581,AT1G27730,AT4G17250
6861,AT1G27730,AT1G52030
10641,AT1G27730,AT3G56880
50611,AT1G27730,AT1G20510
5356,AT1G27730,AT5G64120
33251,AT1G27730,AT1G74710
40951,AT1G27730,AT1G01620
6196,AT1G27730,AT5G61600
13721,AT1G27730,AT4G14130
23626,AT1G27730,AT1G33760
7036,AT1G27730,AT2G28630
11166,AT1G27730,AT4G32800
45956,AT1G27730,AT3G02110
1716,AT1G27730,AT3G48520
11761,AT1G27730,AT1G35350
32341,AT1G27730,AT5G51460
22961,AT1G27730,AT5G67450
41546,AT1G27730,AT1G76990
28736,AT1G27730,AT3G60530
41091,AT1G27730,AT3G61260
50471,AT1G27730,AT2G02100
35841,AT1G27730,AT3G60320
6686,AT1G27730,AT4G39070
36436,AT1G27730,AT5G06530
13231,AT1G27730,AT5G18170
28596,AT1G27730,AT2G36420
38011,AT1G27730,AT5G18110
13791,AT1G27730,AT4G03210
45921,AT1G27730,AT4G39400
24221,AT1G27730,AT5G65730
24466,AT1G27730,AT1G69040
1331,AT1G27730,AT4G31800
14386,AT1G27730,AT2G39210
21106,AT1G27730,AT2G16060
5531,AT1G27730,AT2G41430
47636,AT1G27730,AT5G24490
38396,AT1G27730,AT4G02440
32061,AT1G27730,AT1G28010
52956,AT1G27730,AT2G44490
50541,AT1G27730,AT5G22090
7351,AT1G27730,AT3G22600
27686,AT1G27730,AT2G47440
35281,AT1G27730,AT5G10170
23976,AT1G27730,AT3G11480
24151,AT1G27730,AT1G68330
45641,AT1G27730,AT1G30200
24536,AT1G27730,AT1G75240
53131,AT1G27730,AT1G56220
32131,AT1G27730,AT5G58090
11411,AT1G27730,AT3G47800
23556,AT1G27730,AT1G09570
12076,AT1G27730,AT1G03870
3781,AT1G27730,AT2G30600
6161,AT1G27730,AT2G37130
34896,AT1G27730,AT2G43800
26706,AT1G27730,AT2G47180
44416,AT1G27730,AT4G14880
29926,AT1G27730,AT5G54980
19461,AT1G27730,AT2G37025
44836,AT1G27730,AT5G53160
29261,AT1G27730,AT3G61630
3186,AT1G27730,AT5G61440
39061,AT1G27730,AT5G57660
15996,AT1G27730,AT4G11300
26321,AT1G27730,AT1G52400
39901,AT1G27730,AT2G20180
44136,AT1G27730,AT4G37550
39936,AT1G27730,AT4G15620
16521,AT1G27730,AT4G01870
8716,AT1G27730,AT2G15090
43681,AT1G27730,AT1G20090
26006,AT1G27730,AT3G24550
4551,AT1G27730,AT2G02710
29366,AT1G27730,AT3G16857
29471,AT1G27730,AT5G05140
37136,AT1G27730,AT1G13210
491,AT1G27730,AT5G49360
34861,AT1G27730,AT1G14880
52501,AT1G27730,AT2G42840
8891,AT1G27730,AT2G25735
36261,AT1G27730,AT1G13250
48441,AT1G27730,AT3G03990
7911,AT1G27730,AT3G54920
30031,AT1G27730,AT4G13250
54146,AT1G27730,AT4G24190
8996,AT1G27730,AT3G51910
34581,AT1G27730,AT1G27770
49001,AT1G27730,AT2G30860
16136,AT1G27730,AT2G01850
666,AT1G27730,AT4G37610
18586,AT1G27730,AT5G04760
16066,AT1G27730,AT2G05440
9976,AT1G27730,AT5G49520
51311,AT1G27730,AT3G05910
39201,AT1G27730,AT1G27750
54286,AT1G27730,AT4G21960
10326,AT1G27730,AT1G27730
26496,AT1G27730,AT1G68400
25306,AT1G27730,AT2G36400
3291,AT1G27730,AT5G45340
2486,AT1G27730,AT1G13700
25201,AT1G27730,AT2G36900
52291,AT1G27730,AT1G50480
17991,AT1G27730,AT2G36885
17851,AT1G27730,AT3G13310
15331,AT1G27730,AT1G10070
31186,AT1G27730,AT3G25500
2941,AT1G27730,AT3G51860
8576,AT1G27730,AT5G25240
18691,AT1G27730,AT5G06870
10396,AT1G27730,AT5G53550
39341,AT1G27730,AT5G42100
25026,AT1G27730,AT5G54145
42246,AT1G27730,AT5G21105
19811,AT1G27730,AT5G22940
18726,AT1G27730,AT1G69850
9661,AT1G27730,AT4G17245
25341,AT1G27730,AT3G16570
3221,AT1G27730,AT2G27830
30066,AT1G27730,AT1G16110
42631,AT1G27730,AT1G21440
37591,AT1G27730,AT4G37790
44171,AT1G27730,AT1G70100
27056,AT1G27730,AT2G43330
37031,AT1G27730,AT4G37180
49211,AT1G27730,AT3G23920
4131,AT1G27730,AT2G14610
9416,AT1G27730,AT2G29670
34126,AT1G27730,AT1G19835
29156,AT1G27730,AT2G27310
5181,AT1G27730,AT5G25190
33741,AT1G27730,AT2G39980
35106,AT1G27730,AT5G24590
9032,AT1G28370,AT1G17620
35772,AT1G28370,AT4G14430
26287,AT1G28370,AT5G54300
31397,AT1G28370,AT4G33940
23872,AT1G28370,AT2G01340
6792,AT1G28370,AT2G26560
2032,AT1G28370,AT1G76600
27652,AT1G28370,AT3G25600
26252,AT1G28370,AT1G50460
39517,AT1G28370,AT3G60030
11622,AT1G28370,AT1G43160
52432,AT1G28370,AT4G24520
36437,AT1G28370,AT5G06530
52362,AT1G28370,AT5G49720
31292,AT1G28370,AT4G22360
49912,AT1G28370,AT5G11770
53027,AT1G28370,AT5G10450
8577,AT1G28370,AT5G25240
23277,AT1G28370,AT4G11320
8472,AT1G28370,AT5G01600
39377,AT1G28370,AT2G17520
2907,AT1G28370,AT1G07135
36542,AT1G28370,AT2G16700
52992,AT1G28370,AT3G20390
23347,AT1G28370,AT1G28480
8402,AT1G28370,AT5G21170
1962,AT1G28370,AT5G67300
3047,AT1G28370,AT1G66160
49842,AT1G28370,AT1G27090
26392,AT1G28370,AT1G07000
12007,AT1G28370,AT1G72790
8262,AT1G28370,AT3G62950
23522,AT1G28370,AT5G44130
3572,AT1G28370,AT2G23290
38397,AT1G28370,AT4G02440
11832,AT1G28370,AT3G05490
23767,AT1G28370,AT4G36990
35702,AT1G28370,AT5G64310
48722,AT1G28370,AT4G02350
36507,AT1G28370,AT5G15350
40497,AT1G28370,AT2G28790
47077,AT1G28370,AT1G30880
2767,AT1G28370,AT3G10985
39237,AT1G28370,AT4G09160
9277,AT1G28370,AT5G63160
11167,AT1G28370,AT4G32800
39097,AT1G28370,AT1G62790
10677,AT1G28370,AT4G02130
7422,AT1G28370,AT1G19380
10712,AT1G28370,AT4G29780
25517,AT1G28370,AT3G60260
39027,AT1G28370,AT3G20310
10222,AT1G28370,AT1G61260
10257,AT1G28370,AT1G11380
39937,AT1G28370,AT4G15620
31957,AT1G28370,AT5G07220
2557,AT1G28370,AT5G51550
47637,AT1G28370,AT5G24490
25692,AT1G28370,AT3G58120
24677,AT1G28370,AT3G26500
27337,AT1G28370,AT1G49840
7387,AT1G28370,AT4G37520
49562,AT1G28370,AT3G57330
38992,AT1G28370,AT5G63470
2312,AT1G28370,AT5G64260
10537,AT1G28370,AT3G49580
47812,AT1G28370,AT3G22890
27162,AT1G28370,AT1G49780
40042,AT1G28370,AT5G08330
10572,AT1G28370,AT2G38310
7562,AT1G28370,AT4G30440
10642,AT1G28370,AT3G56880
7632,AT1G28370,AT2G43570
27232,AT1G28370,AT5G67080
30942,AT1G28370,AT5G44080
49317,AT1G28370,AT2G25800
24852,AT1G28370,AT5G59550
3327,AT1G28370,AT1G77760
25342,AT1G28370,AT3G16570
52677,AT1G28370,AT4G10840
10887,AT1G28370,AT1G74330
39062,AT1G28370,AT5G57660
48267,AT1G28370,AT2G26740
48442,AT1G28370,AT3G03990
48477,AT1G28370,AT3G52500
11307,AT1G28370,AT5G06320
38677,AT1G28370,AT5G06700
