,TFID,targetID
28944,AT1G01060,AT3G19680
5712,AT1G01060,AT2G14900
53136,AT1G01060,AT1G27020
140496,AT1G01060,AT1G68920
99984,AT1G01060,AT4G03420
52896,AT1G01060,AT4G21980
140544,AT1G01060,AT5G61380
52608,AT1G01060,AT2G41430
52560,AT1G01060,AT3G16520
5664,AT1G01060,AT2G17880
126864,AT1G01060,AT5G12230
100176,AT1G01060,AT1G34370
52512,AT1G01060,AT3G15115
126816,AT1G01060,AT3G28710
100368,AT1G01060,AT4G13040
100416,AT1G01060,AT4G24800
53328,AT1G01060,AT1G06700
52224,AT1G01060,AT5G42900
140400,AT1G01060,AT3G55610
20064,AT1G01060,AT4G28703
98736,AT1G01060,AT3G23000
54336,AT1G01060,AT3G26170
6144,AT1G01060,AT4G35720
98832,AT1G01060,AT1G20890
54048,AT1G01060,AT5G03240
98880,AT1G01060,AT5G27280
127104,AT1G01060,AT1G48790
156576,AT1G01060,AT4G16760
53952,AT1G01060,AT2G26530
151776,AT1G01060,AT1G21670
53904,AT1G01060,AT1G53180
53808,AT1G01060,AT4G29190
99312,AT1G01060,AT4G12040
20016,AT1G01060,AT3G53200
99360,AT1G01060,AT1G17940
53664,AT1G01060,AT3G06590
20688,AT1G01060,AT1G21920
100464,AT1G01060,AT1G27200
52032,AT1G01060,AT2G17230
50544,AT1G01060,AT5G67190
21312,AT1G01060,AT3G19860
151296,AT1G01060,AT3G14830
49824,AT1G01060,AT2G36270
4848,AT1G01060,AT2G39570
49584,AT1G01060,AT4G30690
102768,AT1G01060,AT4G20830
49440,AT1G01060,AT3G16800
141408,AT1G01060,AT5G45670
156960,AT1G01060,AT1G07720
49296,AT1G01060,AT4G27440
102816,AT1G01060,AT1G10200
141504,AT1G01060,AT2G20780
49200,AT1G01060,AT3G19580
102912,AT1G01060,AT4G27870
21216,AT1G01060,AT4G38690
101856,AT1G01060,AT1G52320
101808,AT1G01060,AT2G18170
51072,AT1G01060,AT1G21000
140688,AT1G01060,AT5G22850
100800,AT1G01060,AT4G33980
51888,AT1G01060,AT1G54130
151536,AT1G01060,AT3G60320
20832,AT1G01060,AT1G23390
126672,AT1G01060,AT1G57680
51504,AT1G01060,AT5G08330
54432,AT1G01060,AT4G35100
5376,AT1G01060,AT1G52830
101424,AT1G01060,AT4G30390
51264,AT1G01060,AT1G48300
20928,AT1G01060,AT1G14890
101472,AT1G01060,AT1G49160
51120,AT1G01060,AT1G13980
151488,AT1G01060,AT1G68560
5232,AT1G01060,AT3G15630
156768,AT1G01060,AT1G47128
141648,AT1G01060,AT5G44800
54576,AT1G01060,AT2G26030
54720,AT1G01060,AT3G29035
58032,AT1G01060,AT3G28910
138912,AT1G01060,AT2G36060
57792,AT1G01060,AT2G24240
95664,AT1G01060,AT5G20350
95808,AT1G01060,AT2G42530
18816,AT1G01060,AT3G50560
6816,AT1G01060,AT3G14260
57648,AT1G01060,AT1G56720
96048,AT1G01060,AT1G75900
152160,AT1G01060,AT3G56140
57600,AT1G01060,AT5G12950
18864,AT1G01060,AT5G48490
96144,AT1G01060,AT1G74940
57552,AT1G01060,AT5G44210
96336,AT1G01060,AT5G28300
95328,AT1G01060,AT3G18770
6768,AT1G01060,AT5G57660
6912,AT1G01060,AT5G17860
95232,AT1G01060,AT3G16785
58896,AT1G01060,AT2G41740
94416,AT1G01060,AT1G47960
7104,AT1G01060,AT1G60140
94464,AT1G01060,AT5G19080
58704,AT1G01060,AT1G23710
18528,AT1G01060,AT2G45210
94608,AT1G01060,AT5G16560
7056,AT1G01060,AT2G05380
138576,AT1G01060,AT2G21410
156144,AT1G01060,AT5G43600
94752,AT1G01060,AT2G33990
58368,AT1G01060,AT4G36730
156192,AT1G01060,AT1G14380
95136,AT1G01060,AT5G65660
58272,AT1G01060,AT3G56930
58128,AT1G01060,AT5G11070
18960,AT1G01060,AT2G06850
96384,AT1G01060,AT3G55420
19008,AT1G01060,AT5G59570
97680,AT1G01060,AT3G27260
55728,AT1G01060,AT1G14870
55488,AT1G01060,AT4G29780
151872,AT1G01060,AT1G60010
19584,AT1G01060,AT3G62090
6384,AT1G01060,AT1G62510
55008,AT1G01060,AT3G17510
19632,AT1G01060,AT1G52750
98160,AT1G01060,AT2G24830
98208,AT1G01060,AT4G17695
54816,AT1G01060,AT1G54920
139872,AT1G01060,AT1G06400
151824,AT1G01060,AT5G24670
54768,AT1G01060,AT3G05160
98352,AT1G01060,AT2G39435
97584,AT1G01060,AT2G41620
97536,AT1G01060,AT1G53450
97488,AT1G01060,AT3G47600
19296,AT1G01060,AT4G15610
56880,AT1G01060,AT1G52140
96528,AT1G01060,AT3G45260
127776,AT1G01060,AT3G56880
56832,AT1G01060,AT3G53990
56688,AT1G01060,AT2G22730
56640,AT1G01060,AT3G27870
127680,AT1G01060,AT5G53010
98496,AT1G01060,AT5G62560
6672,AT1G01060,AT1G25560
139536,AT1G01060,AT1G15750
6624,AT1G01060,AT2G28120
96912,AT1G01060,AT1G14330
151920,AT1G01060,AT1G47550
127488,AT1G01060,AT1G08660
56160,AT1G01060,AT1G33700
55968,AT1G01060,AT1G10660
56400,AT1G01060,AT1G58190
103008,AT1G01060,AT3G59090
48288,AT1G01060,AT4G27745
48192,AT1G01060,AT4G17900
24336,AT1G01060,AT5G55970
3216,AT1G01060,AT1G68190
41520,AT1G01060,AT3G30775
124704,AT1G01060,AT5G14370
41472,AT1G01060,AT3G12610
143904,AT1G01060,AT3G19290
124560,AT1G01060,AT3G07760
108672,AT1G01060,AT4G26080
41232,AT1G01060,AT1G74740
143952,AT1G01060,AT2G22450
3072,AT1G01060,AT5G22920
41136,AT1G01060,AT1G29400
3024,AT1G01060,AT1G74670
109056,AT1G01060,AT3G51830
40992,AT1G01060,AT4G22540
24288,AT1G01060,AT3G26740
109200,AT1G01060,AT4G32940
108240,AT1G01060,AT2G23290
157584,AT1G01060,AT1G30820
42720,AT1G01060,AT5G54380
42576,AT1G01060,AT5G50720
107472,AT1G01060,AT2G17710
23904,AT1G01060,AT5G22270
107520,AT1G01060,AT3G20810
42384,AT1G01060,AT1G52200
3408,AT1G01060,AT5G20250
107664,AT1G01060,AT2G02960
42192,AT1G01060,AT1G53400
24096,AT1G01060,AT1G22710
41952,AT1G01060,AT2G26710
124800,AT1G01060,AT4G13340
3312,AT1G01060,AT1G52190
24240,AT1G01060,AT5G15150
108144,AT1G01060,AT5G01020
143808,AT1G01060,AT3G61470
2976,AT1G01060,AT4G23700
24528,AT1G01060,AT5G01520
109296,AT1G01060,AT4G33210
110640,AT1G01060,AT1G04830
110688,AT1G01060,AT1G65930
110784,AT1G01060,AT5G60360
110880,AT1G01060,AT2G14890
