,TFID,targetID
4050,AT1G01720,AT1G19230
33650,AT1G01720,AT4G19450
18975,AT1G01720,AT4G33070
21950,AT1G01720,AT2G34720
11325,AT1G01720,AT4G11220
25300,AT1G01720,AT1G73220
42900,AT1G01720,AT5G11520
39550,AT1G01720,AT4G13530
29025,AT1G01720,AT1G33800
25325,AT1G01720,AT1G26800
11350,AT1G01720,AT5G20230
2700,AT1G01720,AT1G62570
42925,AT1G01720,AT1G30120
40775,AT1G01720,AT2G17500
9000,AT1G01720,AT2G31980
6650,AT1G01720,AT1G23800
2650,AT1G01720,AT1G47610
31625,AT1G01720,AT1G76980
15300,AT1G01720,AT5G64430
2575,AT1G01720,AT3G12500
43000,AT1G01720,AT1G69010
11575,AT1G01720,AT1G79270
18950,AT1G01720,AT4G39360
22000,AT1G01720,AT1G29330
15525,AT1G01720,AT1G65690
2900,AT1G01720,AT3G11410
35425,AT1G01720,AT1G04120
24675,AT1G01720,AT1G01120
24775,AT1G01720,AT1G54100
11075,AT1G01720,AT5G24530
33900,AT1G01720,AT5G11100
29450,AT1G01720,AT4G24510
6225,AT1G01720,AT5G54230
15975,AT1G01720,AT5G54585
33800,AT1G01720,AT4G24040
9350,AT1G01720,AT1G72770
43025,AT1G01720,AT5G53450
15825,AT1G01720,AT1G68570
29350,AT1G01720,AT5G23940
35600,AT1G01720,AT4G34710
3075,AT1G01720,AT4G02280
42825,AT1G01720,AT1G54130
29250,AT1G01720,AT4G27840
6400,AT1G01720,AT3G10320
25250,AT1G01720,AT5G01250
9175,AT1G01720,AT4G28530
25275,AT1G01720,AT1G04360
15550,AT1G01720,AT5G67340
35575,AT1G01720,AT4G12120
9475,AT1G01720,AT1G01470
2500,AT1G01720,AT1G14730
35925,AT1G01720,AT4G16190
43200,AT1G01720,AT3G48530
12025,AT1G01720,AT3G29575
36225,AT1G01720,AT5G26340
19350,AT1G01720,AT5G45950
31875,AT1G01720,AT4G01070
37825,AT1G01720,AT4G11800
14625,AT1G01720,AT3G44830
2075,AT1G01720,AT5G40800
12075,AT1G01720,AT5G01820
39725,AT1G01720,AT1G17340
33250,AT1G01720,AT1G66760
21425,AT1G01720,AT5G27150
28475,AT1G01720,AT1G07040
14525,AT1G01720,AT3G10815
8725,AT1G01720,AT4G11910
14500,AT1G01720,AT4G39955
12125,AT1G01720,AT1G52827
36275,AT1G01720,AT2G30490
26025,AT1G01720,AT4G26580
36300,AT1G01720,AT4G29820
7125,AT1G01720,AT3G19580
11925,AT1G01720,AT1G28230
33325,AT1G01720,AT1G76590
25775,AT1G01720,AT3G32980
2250,AT1G01720,AT3G57540
25600,AT1G01720,AT5G04760
11600,AT1G01720,AT2G47485
2450,AT1G01720,AT5G42510
8900,AT1G01720,AT1G30860
33400,AT1G01720,AT2G43240
39600,AT1G01720,AT1G69640
21750,AT1G01720,AT2G47890
39625,AT1G01720,AT5G04530
2400,AT1G01720,AT5G37300
40750,AT1G01720,AT5G21990
15250,AT1G01720,AT3G14280
35975,AT1G01720,AT1G19660
8850,AT1G01720,AT3G22560
14925,AT1G01720,AT4G38060
21700,AT1G01720,AT3G17810
6900,AT1G01720,AT1G61890
11825,AT1G01720,AT5G05410
11850,AT1G01720,AT1G53560
25725,AT1G01720,AT1G56650
31775,AT1G01720,AT1G60940
33375,AT1G01720,AT4G17530
14850,AT1G01720,AT5G39610
2325,AT1G01720,AT1G69480
22250,AT1G01720,AT4G35790
11025,AT1G01720,AT4G40070
35350,AT1G01720,AT3G10420
30425,AT1G01720,AT5G55970
23475,AT1G01720,AT4G01670
18025,AT1G01720,AT1G16130
5675,AT1G01720,AT5G51990
34575,AT1G01720,AT3G45300
30200,AT1G01720,AT1G17020
39200,AT1G01720,AT4G25680
23600,AT1G01720,AT2G36770
39025,AT1G01720,AT1G54290
34600,AT1G01720,AT3G13720
4475,AT1G01720,AT1G72100
23650,AT1G01720,AT5G49690
10325,AT1G01720,AT3G14590
4450,AT1G01720,AT5G04340
10375,AT1G01720,AT4G37420
30175,AT1G01720,AT5G14780
18150,AT1G01720,AT5G65470
4425,AT1G01720,AT4G10960
10400,AT1G01720,AT1G12130
41975,AT1G01720,AT4G27830
41200,AT1G01720,AT5G14640
41800,AT1G01720,AT2G02390
10225,AT1G01720,AT4G23050
23375,AT1G01720,AT1G23040
4775,AT1G01720,AT3G62590
23075,AT1G01720,AT1G21000
34475,AT1G01720,AT4G24400
23100,AT1G01720,AT5G18270
17900,AT1G01720,AT1G18710
41525,AT1G01720,AT1G12640
17700,AT1G01720,AT2G26750
34500,AT1G01720,AT1G36160
39125,AT1G01720,AT3G43230
23175,AT1G01720,AT3G55500
10075,AT1G01720,AT4G16640
10525,AT1G01720,AT3G05630
23200,AT1G01720,AT3G12320
5050,AT1G01720,AT3G48520
17600,AT1G01720,AT1G21130
30475,AT1G01720,AT4G15610
23275,AT1G01720,AT2G16790
18000,AT1G01720,AT5G15500
10100,AT1G01720,AT1G19200
23325,AT1G01720,AT2G34340
39075,AT1G01720,AT1G04990
22825,AT1G01720,AT5G57800
34525,AT1G01720,AT2G19860
5500,AT1G01720,AT2G38905
23925,AT1G01720,AT2G45220
18275,AT1G01720,AT4G22270
34075,AT1G01720,AT5G16910
9625,AT1G01720,AT4G39670
