,TFID,targetID
10374,AT1G01720,AT2G47180
9158,AT1G01720,AT5G54585
15732,AT1G01720,AT2G32800
23104,AT1G01720,AT1G06760
15048,AT1G01720,AT1G53625
9500,AT1G01720,AT4G21440
9956,AT1G01720,AT4G01720
5054,AT1G01720,AT3G21890
14706,AT1G01720,AT3G51980
5016,AT1G01720,AT4G02420
4864,AT1G01720,AT1G01120
16150,AT1G01720,AT4G22820
23484,AT1G01720,AT2G24180
23712,AT1G01720,AT5G46490
4826,AT1G01720,AT2G28630
10564,AT1G01720,AT1G65690
342,AT1G01720,AT3G61890
23902,AT1G01720,AT1G60890
13376,AT1G01720,AT1G61890
13262,AT1G01720,AT1G28260
4636,AT1G01720,AT4G22530
4446,AT1G01720,AT1G07430
13072,AT1G01720,AT5G67350
23674,AT1G01720,AT5G10650
5852,AT1G01720,AT5G57010
16378,AT1G01720,AT1G62570
21622,AT1G01720,AT2G30520
836,AT1G01720,AT3G11410
8322,AT1G01720,AT5G03490
19114,AT1G01720,AT4G15260
8246,AT1G01720,AT1G15100
1596,AT1G01720,AT1G72770
7942,AT1G01720,AT1G30820
798,AT1G01720,AT2G46680
1786,AT1G01720,AT2G36800
19760,AT1G01720,AT1G31660
874,AT1G01720,AT2G30770
912,AT1G01720,AT4G39670
19874,AT1G01720,AT4G02930
7258,AT1G01720,AT3G56030
8626,AT1G01720,AT5G59340
20292,AT1G01720,AT3G60080
6764,AT1G01720,AT5G64430
20520,AT1G01720,AT5G13750
20634,AT1G01720,AT1G60080
20824,AT1G01720,AT1G66130
6688,AT1G01720,AT2G23910
21014,AT1G01720,AT2G21440
6612,AT1G01720,AT1G02816
16416,AT1G01720,AT1G76980
4408,AT1G01720,AT3G25590
4180,AT1G01720,AT1G06180
18392,AT1G01720,AT3G54680
26030,AT1G01720,AT2G23450
25308,AT1G01720,AT5G65110
2394,AT1G01720,AT1G74650
26638,AT1G01720,AT4G17650
11704,AT1G01720,AT2G41670
26182,AT1G01720,AT1G47530
114,AT1G01720,AT3G48240
12768,AT1G01720,AT2G05380
3838,AT1G01720,AT3G15357
26106,AT1G01720,AT5G01820
25954,AT1G01720,AT3G29090
2470,AT1G01720,AT5G52050
1368,AT1G01720,AT4G15550
76,AT1G01720,AT5G59220
3762,AT1G01720,AT4G10960
3078,AT1G01720,AT4G23190
2850,AT1G01720,AT2G47485
26258,AT1G01720,AT3G23000
13034,AT1G01720,AT4G08980
24700,AT1G01720,AT2G39800
3496,AT1G01720,AT1G49000
3952,AT1G01720,AT5G62470
3572,AT1G01720,AT1G16420
26448,AT1G01720,AT5G60790
12464,AT1G01720,AT4G30960
26562,AT1G01720,AT1G52320
12426,AT1G01720,AT1G64780
26372,AT1G01720,AT1G74790
4104,AT1G01720,AT2G41170
24663,AT1G08010,AT1G69250
21813,AT1G08010,AT3G18490
1901,AT1G08010,AT5G18670
17329,AT1G08010,AT4G37610
26259,AT1G08010,AT3G23000
16493,AT1G08010,AT5G52430
6385,AT1G08010,AT1G11440
6423,AT1G08010,AT5G37500
26221,AT1G08010,AT3G46590
26297,AT1G08010,AT2G41250
16303,AT1G08010,AT2G26250
17481,AT1G08010,AT2G41310
20977,AT1G08010,AT2G01680
17215,AT1G08010,AT3G04860
12579,AT1G08010,AT5G37260
4371,AT1G08010,AT1G05870
22497,AT1G08010,AT3G47500
24359,AT1G08010,AT4G27970
11819,AT1G08010,AT1G14060
13225,AT1G08010,AT5G56040
24739,AT1G08010,AT5G43960
18393,AT1G08010,AT3G54680
23903,AT1G08010,AT1G60890
3953,AT1G08010,AT5G62470
24967,AT1G08010,AT1G18850
4789,AT1G08010,AT5G25130
26791,AT1G08010,AT2G32240
16151,AT1G08010,AT4G22820
837,AT1G08010,AT3G11410
25233,AT1G08010,AT5G42150
26601,AT1G08010,AT5G39570
25423,AT1G08010,AT4G26080
23029,AT1G08010,AT2G37230
913,AT1G08010,AT4G39670
5663,AT1G08010,AT5G10550
15923,AT1G08010,AT5G27670
1407,AT1G08010,AT3G26510
19153,AT1G08010,AT3G57040
19875,AT1G08010,AT4G02930
8514,AT1G27730,AT4G25630
18166,AT1G27730,AT4G18210
8552,AT1G27730,AT4G23140
17482,AT1G27730,AT2G41310
8324,AT1G27730,AT5G03490
12428,AT1G27730,AT1G64780
16304,AT1G27730,AT2G26250
8780,AT1G27730,AT1G77200
13036,AT1G27730,AT4G08980
13226,AT1G27730,AT5G56040
1256,AT1G27730,AT2G46940
10946,AT1G27730,AT5G15310
10452,AT1G27730,AT4G01985
