,TFID,targetID
2618,AT1G14687,AT4G25520
17612,AT1G14687,AT1G51800
10132,AT1G14687,AT2G31680
3570,AT1G14687,AT4G37760
32334,AT1G14687,AT2G45760
30498,AT1G14687,AT5G11790
32402,AT1G14687,AT1G27910
24242,AT1G14687,AT2G37620
14552,AT1G14687,AT3G28180
10268,AT1G14687,AT5G40380
1428,AT1G14687,AT2G22125
6460,AT1G14687,AT1G30360
32470,AT1G14687,AT3G44190
45322,AT1G14687,AT1G72450
15878,AT1G14687,AT4G15430
43826,AT1G14687,AT1G28050
28152,AT1G14687,AT1G69570
14484,AT1G14687,AT2G32800
41650,AT1G14687,AT5G15650
46172,AT1G14687,AT5G47240
2244,AT1G14687,AT1G79930
19448,AT1G14687,AT5G37550
43996,AT1G14687,AT4G24010
9894,AT1G14687,AT3G24530
3434,AT1G14687,AT4G18280
31892,AT1G14687,AT3G15500
19584,AT1G14687,AT1G11670
16626,AT1G14687,AT1G09960
28390,AT1G14687,AT3G23810
1530,AT1G14687,AT5G45130
19958,AT1G14687,AT2G35940
20944,AT1G14687,AT3G25700
6596,AT1G14687,AT2G41420
9928,AT1G14687,AT5G08200
43928,AT1G14687,AT5G04370
37332,AT1G14687,AT3G48520
8568,AT1G14687,AT5G58620
17510,AT1G14687,AT3G55950
25262,AT1G14687,AT1G10020
7378,AT1G14687,AT1G10360
46138,AT1G14687,AT5G52882
10404,AT1G14687,AT5G48880
1360,AT1G14687,AT2G47070
30430,AT1G14687,AT1G70140
46546,AT1G14687,AT2G27690
26418,AT1G14687,AT1G59870
30328,AT1G14687,AT1G56660
43724,AT1G14687,AT3G25780
1122,AT1G14687,AT2G01910
36924,AT1G14687,AT1G76620
2890,AT1G14687,AT2G30070
46580,AT1G14687,AT1G51780
30396,AT1G14687,AT3G22750
17816,AT1G14687,AT4G38620
23766,AT1G14687,AT3G61190
25398,AT1G14687,AT4G18010
16456,AT1G14687,AT5G65290
42058,AT1G14687,AT1G19180
20502,AT1G14687,AT3G13870
2856,AT1G14687,AT2G34250
