,TFID,targetID
59892,AT1G01060,AT2G24420
39984,AT1G01060,AT3G45010
34566,AT1G01060,AT5G56860
42924,AT1G01060,AT1G72500
42714,AT1G01060,AT5G44190
17430,AT1G01060,AT5G67190
45990,AT1G01060,AT4G29950
37758,AT1G01060,AT3G57030
3444,AT1G01060,AT1G69160
11844,AT1G01060,AT3G44450
40068,AT1G01060,AT2G43340
8484,AT1G01060,AT2G39800
26082,AT1G01060,AT3G45210
63000,AT1G01060,AT5G56210
43680,AT1G01060,AT3G16800
52584,AT1G01060,AT4G18700
14910,AT1G01060,AT4G12980
40236,AT1G01060,AT5G25120
1680,AT1G01060,AT3G47420
10962,AT1G01060,AT1G70260
630,AT1G01060,AT5G17300
33222,AT1G01060,AT3G60520
5460,AT1G01060,AT3G21670
49056,AT1G01060,AT4G24780
63294,AT1G01060,AT2G39890
33138,AT1G01060,AT5G27350
40530,AT1G01060,AT4G15550
57414,AT1G01060,AT2G24570
26670,AT1G01060,AT2G24270
4494,AT1G01060,AT5G54130
23058,AT1G01060,AT1G61215
19110,AT1G01060,AT1G12570
1176,AT1G01060,AT5G24120
34608,AT1G01060,AT5G16030
4788,AT1G01060,AT5G53970
35868,AT1G01060,AT5G59780
10920,AT1G01060,AT4G14550
47628,AT1G01060,AT1G32440
38598,AT1G01060,AT4G37680
18438,AT1G01060,AT1G44800
8610,AT1G01060,AT1G70000
42798,AT1G01060,AT4G16490
38766,AT1G01060,AT1G49430
58884,AT1G01060,AT4G19450
35322,AT1G01060,AT1G75750
7056,AT1G01060,AT5G39860
61908,AT1G01060,AT3G56240
10290,AT1G01060,AT3G47500
14616,AT1G01060,AT4G36110
62538,AT1G01060,AT3G09920
59388,AT1G01060,AT1G68530
20244,AT1G01060,AT2G32960
25914,AT1G01060,AT2G43500
35070,AT1G01060,AT3G29200
53214,AT1G01060,AT3G20820
51282,AT1G01060,AT3G13062
3486,AT1G01060,AT3G17510
25704,AT1G01060,AT5G11930
62286,AT1G01060,AT3G19170
39606,AT1G01060,AT3G15990
14196,AT1G01060,AT3G55610
54768,AT1G01060,AT4G19710
34650,AT1G01060,AT5G65890
966,AT1G01060,AT1G48100
43764,AT1G01060,AT5G52830
798,AT1G01060,AT3G21890
40614,AT1G01060,AT1G56430
57372,AT1G01060,AT4G15560
43596,AT1G01060,AT4G11330
56322,AT1G01060,AT1G65930
32676,AT1G01060,AT4G35100
16296,AT1G01060,AT3G22540
53886,AT1G01060,AT1G67740
45024,AT1G01060,AT5G26670
20622,AT1G01060,AT1G77760
37926,AT1G01060,AT1G01490
23562,AT1G01060,AT2G41870
1134,AT1G01060,AT5G15830
46032,AT1G01060,AT5G57040
3864,AT1G01060,AT1G62510
50358,AT1G01060,AT4G34260
30954,AT1G01060,AT5G61670
41412,AT1G01060,AT5G59700
42336,AT1G01060,AT1G34640
51408,AT1G01060,AT1G21060
12936,AT1G01060,AT2G20670
49644,AT1G01060,AT1G69760
60018,AT1G01060,AT1G73600
29736,AT1G01060,AT5G14880
37338,AT1G01060,AT4G37550
10206,AT1G01060,AT2G26690
43554,AT1G01060,AT2G32530
30408,AT1G01060,AT1G73390
41706,AT1G01060,AT5G52060
11088,AT1G01060,AT2G35950
56826,AT1G01060,AT2G15580
53718,AT1G01060,AT5G40380
50148,AT1G01060,AT1G17360
30240,AT1G01060,AT5G22290
8190,AT1G01060,AT5G57660
420,AT1G01060,AT5G13170
48510,AT1G01060,AT4G34680
44898,AT1G01060,AT2G19780
36876,AT1G01060,AT1G21000
19236,AT1G01060,AT1G44000
64050,AT1G01060,AT3G44110
57246,AT1G01060,AT5G66820
21168,AT1G01060,AT3G23000
57204,AT1G01060,AT2G39980
44940,AT1G01060,AT4G03960
13482,AT1G01060,AT4G23990
16254,AT1G01060,AT5G40800
15078,AT1G01060,AT1G78440
3150,AT1G01060,AT5G35970
3024,AT1G01060,AT1G60590
60270,AT1G01060,AT3G29030
13146,AT1G01060,AT1G48260
29316,AT1G01060,AT1G04240
64260,AT1G01060,AT2G16365
3402,AT1G01060,AT5G54470
7812,AT1G01060,AT1G04250
36960,AT1G01060,AT2G15310
21882,AT1G01060,AT2G39730
9240,AT1G01060,AT5G17050
64428,AT1G01060,AT2G16430
18060,AT1G01060,AT5G43630
1722,AT1G01060,AT2G05100
22933,AT1G01720,AT3G56300
17935,AT1G01720,AT4G30610
37801,AT1G01720,AT5G57800
20035,AT1G01720,AT4G35060
46033,AT1G01720,AT5G57040
26167,AT1G01720,AT5G55620
29905,AT1G01720,AT2G03980
42925,AT1G01720,AT1G72500
47713,AT1G01720,AT4G39100
21463,AT1G01720,AT3G24190
55525,AT1G01720,AT5G03560
51913,AT1G01720,AT4G36360
25789,AT1G01720,AT1G45191
26125,AT1G01720,AT3G27090
17767,AT1G01720,AT4G30270
15541,AT1G01720,AT2G41170
16129,AT1G01720,AT1G72490
1723,AT1G01720,AT2G05100
56281,AT1G01720,AT1G12240
40657,AT1G01720,AT1G68830
40699,AT1G01720,AT3G25590
20581,AT1G01720,AT1G02816
16255,AT1G01720,AT5G40800
24865,AT1G01720,AT1G66130
41035,AT1G01720,AT3G60080
52711,AT1G01720,AT4G01070
57331,AT1G01720,AT5G57610
23521,AT1G01720,AT3G15850
1891,AT1G01720,AT3G48240
20623,AT1G01720,AT1G77760
2857,AT1G01720,AT1G73480
4957,AT1G01720,AT1G69480
24235,AT1G01720,AT3G57540
56953,AT1G01720,AT4G17840
56869,AT1G01720,AT1G15340
11089,AT1G01720,AT2G35950
46705,AT1G01720,AT1G36160
9283,AT1G01720,AT2G47180
47125,AT1G01720,AT1G52080
9199,AT1G01720,AT5G40210
2899,AT1G01720,AT5G53200
40531,AT1G01720,AT4G15550
4789,AT1G01720,AT5G53970
53005,AT1G01720,AT4G22820
21169,AT1G01720,AT3G23000
58927,AT1G01720,AT3G23430
58885,AT1G01720,AT4G19450
23101,AT1G01720,AT1G66760
15751,AT1G01720,AT1G77280
20119,AT1G01720,AT1G06180
10123,AT1G01720,AT4G16690
11341,AT1G01720,AT3G10420
25705,AT1G01720,AT5G11930
39355,AT1G01720,AT2G46450
1429,AT1G01720,AT3G27170
39607,AT1G01720,AT3G15990
5671,AT1G01720,AT1G69570
55945,AT1G01720,AT1G69010
15877,AT1G01720,AT3G47430
25453,AT1G01720,AT1G66230
57667,AT1G01720,AT1G52510
40111,AT1G01720,AT5G13180
15919,AT1G01720,AT5G19850
16465,AT1G01720,AT1G72770
52963,AT1G01720,AT5G53370
51955,AT1G01720,AT3G07700
57877,AT1G01720,AT4G38980
36289,AT1G01720,AT2G23180
15331,AT1G01720,AT1G12370
32173,AT1G01720,AT3G50750
7645,AT1G01720,AT5G20790
32215,AT1G01720,AT1G68570
54097,AT1G01720,AT1G23330
29023,AT1G01720,AT2G22990
63841,AT1G01720,AT5G49630
2521,AT1G01720,AT3G27690
32299,AT1G01720,AT1G58300
32677,AT1G01720,AT4G35100
32719,AT1G01720,AT2G47485
54139,AT1G01720,AT5G19760
28435,AT1G01720,AT3G10150
13693,AT1G01720,AT4G23290
63673,AT1G01720,AT1G73990
32971,AT1G01720,AT4G08870
44773,AT1G01720,AT1G69610
33307,AT1G01720,AT4G02890
63127,AT1G01720,AT2G45990
44689,AT1G01720,AT2G21140
45739,AT1G01720,AT1G44575
63043,AT1G01720,AT1G60950
14029,AT1G01720,AT2G30520
33895,AT1G01720,AT4G11990
43219,AT1G01720,AT1G23040
8485,AT1G01720,AT2G39800
13189,AT1G01720,AT5G55970
14071,AT1G01720,AT1G15950
31963,AT1G01720,AT1G02220
7813,AT1G01720,AT1G04250
21673,AT1G01720,AT3G11900
12013,AT1G01720,AT5G52250
12601,AT1G01720,AT2G34720
49645,AT1G01720,AT1G69760
29737,AT1G01720,AT5G14880
65563,AT1G01720,AT5G42030
30409,AT1G01720,AT1G73390
4243,AT1G01720,AT5G37300
18943,AT1G01720,AT4G33040
65437,AT1G01720,AT4G30960
29653,AT1G01720,AT5G45950
8191,AT1G01720,AT5G57660
45067,AT1G01720,AT2G43240
64975,AT1G01720,AT4G13530
2689,AT1G01720,AT1G64780
49519,AT1G01720,AT4G27680
31081,AT1G01720,AT1G01420
64849,AT1G01720,AT1G21450
31459,AT1G01720,AT4G37320
295,AT1G01720,AT3G12320
31585,AT1G01720,AT3G13040
29443,AT1G01720,AT1G50020
421,AT1G01720,AT5G13170
18733,AT1G01720,AT2G34070
49435,AT1G01720,AT2G04570
13147,AT1G01720,AT1G48260
34273,AT1G01720,AT3G44380
33979,AT1G01720,AT1G74810
34357,AT1G01720,AT2G36800
62749,AT1G01720,AT2G24280
61279,AT1G01720,AT1G30120
6931,AT1G01720,AT3G21870
6889,AT1G01720,AT5G66600
27301,AT1G01720,AT5G14640
14659,AT1G01720,AT2G48020
26839,AT1G01720,AT1G56670
16381,AT1G01720,AT2G05620
48427,AT1G01720,AT5G25220
45991,AT1G01720,AT4G29950
6553,AT1G01720,AT1G76240
36709,AT1G01720,AT2G25680
35701,AT1G01720,AT4G10120
14995,AT1G01720,AT1G52827
4663,AT1G01720,AT5G24150
36877,AT1G01720,AT1G21000
55273,AT1G01720,AT3G23030
2815,AT1G01720,AT5G54585
6469,AT1G01720,AT5G01820
60103,AT1G01720,AT1G47530
43555,AT1G01720,AT2G32530
47965,AT1G01720,AT4G30210
26461,AT1G01720,AT1G68238
59977,AT1G01720,AT5G35680
11467,AT1G01720,AT4G20070
26335,AT1G01720,AT1G56650
8695,AT1G01720,AT3G55240
14407,AT1G01720,AT2G30490
4495,AT1G01720,AT5G54130
799,AT1G01720,AT3G21890
54643,AT1G01720,AT5G01030
22051,AT1G01720,AT5G24380
17389,AT1G01720,AT1G07570
50947,AT1G01720,AT2G41140
7183,AT1G01720,AT1G79270
48763,AT1G01720,AT1G26761
14197,AT1G01720,AT3G55610
11803,AT1G01720,AT4G00050
54769,AT1G01720,AT4G19710
22219,AT1G01720,AT4G38060
19489,AT1G01720,AT5G65380
61573,AT1G01720,AT1G05070
48721,AT1G01720,AT3G60910
27637,AT1G01720,AT5G58650
56617,AT1G01720,AT3G56140
22261,AT1G01720,AT4G26950
6973,AT1G01720,AT5G28640
61867,AT1G01720,AT4G30950
61615,AT1G01720,AT5G67385
3109,AT1G01720,AT3G61890
35659,AT1G01720,AT1G07620
35491,AT1G01720,AT4G17530
35407,AT1G01720,AT3G62590
2270,AT1G06180,AT2G23000
22514,AT1G06180,AT5G23750
42044,AT1G06180,AT3G54220
52964,AT1G06180,AT5G53370
55358,AT1G06180,AT4G13930
56324,AT1G06180,AT1G65930
2564,AT1G06180,AT5G13930
16424,AT1G06180,AT2G47370
44816,AT1G06180,AT5G14410
53888,AT1G06180,AT1G67740
4328,AT1G06180,AT5G23730
46160,AT1G06180,AT2G40890
44480,AT1G06180,AT4G32870
42338,AT1G06180,AT1G34640
47672,AT1G06180,AT3G48690
56996,AT1G06180,AT1G18900
47966,AT1G06180,AT4G30210
37088,AT1G06180,AT4G39330
15080,AT1G06180,AT1G78440
26714,AT1G06180,AT1G30530
5042,AT1G06180,AT1G65060
6638,AT1G06180,AT3G53260
26924,AT1G06180,AT4G21940
36164,AT1G06180,AT1G27050
14408,AT1G06180,AT2G30490
61406,AT1G06180,AT5G48930
35786,AT1G06180,AT4G27070
35072,AT1G06180,AT3G29200
62498,AT1G06180,AT2G38800
50906,AT1G06180,AT2G34310
60062,AT1G06180,AT2G32720
14072,AT1G06180,AT1G15950
33686,AT1G06180,AT3G52230
33434,AT1G06180,AT4G24130
18482,AT1G06180,AT5G37550
50738,AT1G06180,AT5G17010
