,TFID,targetID
116000,AT1G01060,AT4G23270
110080,AT1G01060,AT4G37740
98960,AT1G01060,AT3G16460
85880,AT1G01060,AT2G36090
129480,AT1G01060,AT3G29590
113360,AT1G01060,AT5G53420
16520,AT1G01060,AT3G14830
126360,AT1G01060,AT5G19140
147560,AT1G01060,AT2G28840
95360,AT1G01060,AT3G12830
74440,AT1G01060,AT5G03640
28800,AT1G01060,AT2G01850
19520,AT1G01060,AT3G30380
34520,AT1G01060,AT2G14680
114840,AT1G01060,AT1G33960
119480,AT1G01060,AT2G36380
32600,AT1G01060,AT1G14690
134480,AT1G01060,AT5G24470
66800,AT1G01060,AT1G51170
70200,AT1G01060,AT1G64385
51760,AT1G01060,AT5G28300
70560,AT1G01060,AT3G49580
116960,AT1G01060,AT3G28007
97960,AT1G01060,AT2G22970
147680,AT1G01060,AT5G49525
47440,AT1G01060,AT5G20700
87160,AT1G01060,AT5G26220
28600,AT1G01060,AT4G24120
69680,AT1G01060,AT1G21830
16720,AT1G01060,AT4G08850
129280,AT1G01060,AT4G10500
75440,AT1G01060,AT5G50150
136720,AT1G01060,AT4G24015
92840,AT1G01060,AT5G46520
32760,AT1G01060,AT5G60360
136760,AT1G01060,AT2G24762
44920,AT1G01060,AT3G28910
25320,AT1G01060,AT1G61250
19360,AT1G01060,AT1G56310
25280,AT1G01060,AT3G13062
91680,AT1G01060,AT3G05220
34320,AT1G01060,AT1G17940
109480,AT1G01060,AT1G14370
53400,AT1G01060,AT1G71800
122600,AT1G01060,AT3G29034
2880,AT1G01060,AT1G22710
104680,AT1G01060,AT1G10200
12720,AT1G01060,AT3G28860
43320,AT1G01060,AT3G16400
67040,AT1G01060,AT4G32850
53360,AT1G01060,AT4G20270
19480,AT1G01060,AT5G47020
82800,AT1G01060,AT3G51830
36800,AT1G01060,AT1G64610
6360,AT1G01060,AT5G45160
54600,AT1G01060,AT5G58700
10200,AT1G01060,AT3G10480
38440,AT1G01060,AT5G44150
129800,AT1G01060,AT2G24240
24040,AT1G01060,AT3G24760
92080,AT1G01060,AT3G43670
77120,AT1G01060,AT5G16560
1960,AT1G01060,AT1G08820
147960,AT1G01060,AT3G27210
29440,AT1G01060,AT4G39270
84520,AT1G01060,AT5G02410
104560,AT1G01060,AT2G41705
125720,AT1G01060,AT1G10140
141840,AT1G01060,AT3G15630
144120,AT1G01060,AT5G18130
88280,AT1G01060,AT5G20250
79800,AT1G01060,AT2G27500
29600,AT1G01060,AT4G19700
49080,AT1G01060,AT1G72700
6920,AT1G01060,AT2G01680
34720,AT1G01060,AT5G10190
51840,AT1G01060,AT4G35310
82640,AT1G01060,AT1G52190
148120,AT1G01060,AT3G04070
50080,AT1G01060,AT5G26570
50600,AT1G01060,AT1G80870
63520,AT1G01060,AT1G30820
125920,AT1G01060,AT3G11850
46520,AT1G01060,AT1G12710
13120,AT1G01060,AT3G25890
10160,AT1G01060,AT5G07630
34560,AT1G01060,AT1G66150
118560,AT1G01060,AT3G26840
141760,AT1G01060,AT1G28050
54640,AT1G01060,AT3G14270
59000,AT1G01060,AT2G28550
29080,AT1G01060,AT3G19540
75720,AT1G01060,AT4G38340
16200,AT1G01060,AT5G25900
53240,AT1G01060,AT1G67710
91160,AT1G01060,AT2G36390
10080,AT1G01060,AT5G52510
6480,AT1G01060,AT5G24670
121000,AT1G01060,AT3G07650
141800,AT1G01060,AT1G49720
24240,AT1G01060,AT1G22530
129720,AT1G01060,AT1G70690
134160,AT1G01060,AT5G25810
29240,AT1G01060,AT5G27350
85040,AT1G01060,AT5G50950
56680,AT1G01060,AT4G33890
78040,AT1G01060,AT3G26100
74280,AT1G01060,AT1G67420
139120,AT1G01060,AT3G04060
97840,AT1G01060,AT1G75880
141400,AT1G01060,AT5G27930
56920,AT1G01060,AT1G52780
134920,AT1G01060,AT2G19800
53480,AT1G01060,AT4G31820
54160,AT1G01060,AT1G68560
11880,AT1G01060,AT4G34680
47080,AT1G01060,AT3G28940
110320,AT1G01060,AT2G27190
122120,AT1G01060,AT5G64570
127240,AT1G01060,AT1G22070
82960,AT1G01060,AT5G61480
111480,AT1G01060,AT4G04450
17600,AT1G01060,AT5G54380
11360,AT1G01060,AT1G60900
40400,AT1G01060,AT5G64660
119040,AT1G01060,AT1G21130
74640,AT1G01060,AT1G75500
3800,AT1G01060,AT1G28200
110240,AT1G01060,AT4G25490
57120,AT1G01060,AT5G06310
105480,AT1G01060,AT2G17450
102160,AT1G01060,AT5G66350
