,TFID,targetID
24220,AT1G01720,AT5G41410
39620,AT1G01720,AT1G77500
7560,AT1G01720,AT1G76580
39550,AT1G01720,AT2G33150
1190,AT1G01720,AT3G28310
28315,AT1G01720,AT2G24550
19285,AT1G01720,AT1G55110
35945,AT1G01720,AT4G04970
39515,AT1G01720,AT5G65670
19495,AT1G01720,AT1G20630
27580,AT1G01720,AT4G13250
12740,AT1G01720,AT1G19180
27335,AT1G01720,AT1G10410
7945,AT1G01720,AT1G52200
20195,AT1G01720,AT1G43890
3570,AT1G01720,AT5G55180
8190,AT1G01720,AT1G29395
12495,AT1G01720,AT1G73480
3360,AT1G01720,AT5G39240
12390,AT1G01720,AT1G14890
20580,AT1G01720,AT1G76590
36435,AT1G01720,AT3G22380
19145,AT1G01720,AT1G26930
13265,AT1G01720,AT1G71240
39690,AT1G01720,AT4G15490
7490,AT1G01720,AT3G48520
30765,AT1G01720,AT2G31360
6510,AT1G01720,AT3G19580
30660,AT1G01720,AT2G44150
40250,AT1G01720,AT3G11910
6720,AT1G01720,AT1G01470
35245,AT1G01720,AT1G34220
29750,AT1G01720,AT4G01670
35315,AT1G01720,AT5G63320
29715,AT1G01720,AT4G17900
4095,AT1G01720,AT4G16146
3325,AT1G01720,AT5G39410
29295,AT1G01720,AT5G55700
4060,AT1G01720,AT3G56880
18725,AT1G01720,AT3G60110
39830,AT1G01720,AT4G11220
28910,AT1G01720,AT2G39660
35595,AT1G01720,AT5G35690
7350,AT1G01720,AT1G70640
28700,AT1G01720,AT3G28220
39795,AT1G01720,AT3G55880
18900,AT1G01720,AT5G59450
28665,AT1G01720,AT4G24220
13685,AT1G01720,AT4G23000
17675,AT1G01720,AT1G21000
1715,AT1G01720,AT5G04250
20860,AT1G01720,AT1G07040
24430,AT1G01720,AT1G25480
38395,AT1G01720,AT1G73760
37240,AT1G01720,AT5G14370
24395,AT1G01720,AT5G66440
11235,AT1G01720,AT4G19700
24360,AT1G01720,AT4G37320
24325,AT1G01720,AT4G36790
9800,AT1G01720,AT1G04990
37310,AT1G01720,AT1G14910
38290,AT1G01720,AT2G19860
11130,AT1G01720,AT2G26560
2765,AT1G01720,AT1G60140
9940,AT1G01720,AT4G30350
37450,AT1G01720,AT4G15450
10045,AT1G01720,AT5G11070
2380,AT1G01720,AT1G26800
22470,AT1G01720,AT5G20230
38185,AT1G01720,AT2G35620
2625,AT1G01720,AT3G07650
22820,AT1G01720,AT1G78240
23100,AT1G01720,AT3G04910
9730,AT1G01720,AT3G14440
2905,AT1G01720,AT5G39610
11410,AT1G01720,AT2G29720
24675,AT1G01720,AT1G60890
20965,AT1G01720,AT1G27170
36540,AT1G01720,AT3G23810
9240,AT1G01720,AT3G60390
11795,AT1G01720,AT3G48530
3150,AT1G01720,AT5G55970
25480,AT1G01720,AT2G02710
25375,AT1G01720,AT2G20680
38920,AT1G01720,AT4G03420
1925,AT1G01720,AT4G04450
9380,AT1G01720,AT1G21130
20650,AT1G01720,AT4G13850
11725,AT1G01720,AT5G27320
11690,AT1G01720,AT2G47890
3080,AT1G01720,AT1G09350
21315,AT1G01720,AT5G50450
36855,AT1G01720,AT4G33210
24990,AT1G01720,AT1G21670
38745,AT1G01720,AT1G54290
11655,AT1G01720,AT5G60760
9520,AT1G01720,AT5G51180
36960,AT1G01720,AT5G07340
