,TFID,targetID
0,AT1G01720,AT1G44575
19758,AT1G01720,AT3G46620
31931,AT1G01720,AT5G65470
19573,AT1G01720,AT3G22760
32005,AT1G01720,AT5G53370
45436,AT1G01720,AT4G10500
3330,AT1G01720,AT3G52500
32338,AT1G01720,AT4G25000
32449,AT1G01720,AT1G04980
45399,AT1G01720,AT3G51860
32486,AT1G01720,AT5G01810
18722,AT1G01720,AT3G44400
33115,AT1G01720,AT5G67340
3885,AT1G01720,AT3G11710
18019,AT1G01720,AT5G18310
33744,AT1G01720,AT4G19520
17760,AT1G01720,AT2G21140
17723,AT1G01720,AT2G01190
4181,AT1G01720,AT3G14205
34077,AT1G01720,AT3G54960
17501,AT1G01720,AT2G29990
44881,AT1G01720,AT1G43910
34151,AT1G01720,AT5G37690
34336,AT1G01720,AT4G00970
17316,AT1G01720,AT1G22840
44696,AT1G01720,AT1G33960
34521,AT1G01720,AT1G19180
34891,AT1G01720,AT5G24420
35002,AT1G01720,AT1G02380
35039,AT1G01720,AT3G27960
45510,AT1G01720,AT4G30270
31709,AT1G01720,AT3G01830
20017,AT1G01720,AT3G23750
20054,AT1G01720,AT3G57930
23939,AT1G01720,AT1G77500
29119,AT1G01720,AT3G51440
29267,AT1G01720,AT4G34390
23421,AT1G01720,AT4G15233
29341,AT1G01720,AT4G20830
1739,AT1G01720,AT4G34950
46361,AT1G01720,AT5G22380
29563,AT1G01720,AT5G61600
22866,AT1G01720,AT5G61440
29637,AT1G01720,AT3G09010
29785,AT1G01720,AT4G04570
29859,AT1G01720,AT3G27540
30118,AT1G01720,AT4G35310
30266,AT1G01720,AT5G51460
16502,AT1G01720,AT1G68410
2257,AT1G01720,AT4G12420
21756,AT1G01720,AT1G78830
21682,AT1G01720,AT5G53880
21460,AT1G01720,AT5G28640
30821,AT1G01720,AT1G24150
21164,AT1G01720,AT1G72680
20905,AT1G01720,AT2G23910
31006,AT1G01720,AT3G45060
45806,AT1G01720,AT5G67300
20535,AT1G01720,AT1G27100
31265,AT1G01720,AT5G25190
45769,AT1G01720,AT2G43570
20202,AT1G01720,AT4G23190
45584,AT1G01720,AT2G30770
31561,AT1G01720,AT1G25560
21867,AT1G01720,AT2G40140
46435,AT1G01720,AT3G01290
44585,AT1G01720,AT2G26560
35557,AT1G01720,AT2G29120
39738,AT1G01720,AT1G08930
43031,AT1G01720,AT2G13810
42920,AT1G01720,AT3G11340
11470,AT1G01720,AT5G26340
11100,AT1G01720,AT2G46450
11063,AT1G01720,AT5G23940
42883,AT1G01720,AT1G69900
39997,AT1G01720,AT1G15670
7252,AT1G01720,AT2G31360
10804,AT1G01720,AT4G29950
40478,AT1G01720,AT4G35180
10397,AT1G01720,AT3G25220
7326,AT1G01720,AT1G52410
10360,AT1G01720,AT4G14430
40515,AT1G01720,AT5G37600
10212,AT1G01720,AT5G11070
7474,AT1G01720,AT1G77760
40626,AT1G01720,AT1G16420
10027,AT1G01720,AT1G72700
9990,AT1G01720,AT4G35630
40922,AT1G01720,AT4G14370
9657,AT1G01720,AT5G26710
41255,AT1G01720,AT5G40780
9583,AT1G01720,AT3G49220
8843,AT1G01720,AT5G58710
7844,AT1G01720,AT3G47800
42365,AT1G01720,AT4G39070
7955,AT1G01720,AT2G01140
8325,AT1G01720,AT1G62480
11618,AT1G01720,AT5G49630
39553,AT1G01720,AT5G54380
39516,AT1G01720,AT4G39670
39331,AT1G01720,AT4G04490
5032,AT1G01720,AT3G14840
15614,AT1G01720,AT2G23320
44289,AT1G01720,AT3G50930
15429,AT1G01720,AT1G18210
5254,AT1G01720,AT5G55850
14726,AT1G01720,AT1G22410
5439,AT1G01720,AT4G31700
43919,AT1G01720,AT5G20230
14578,AT1G01720,AT5G07340
5513,AT1G01720,AT1G21130
37185,AT1G01720,AT2G01180
43808,AT1G01720,AT2G23290
5846,AT1G01720,AT4G28710
5920,AT1G01720,AT5G56670
16095,AT1G01720,AT5G19440
13838,AT1G01720,AT3G23810
37481,AT1G01720,AT1G21250
13616,AT1G01720,AT3G59010
37518,AT1G01720,AT3G56880
43771,AT1G01720,AT4G02380
13542,AT1G01720,AT2G03120
37777,AT1G01720,AT2G45220
38258,AT1G01720,AT5G24530
13024,AT1G01720,AT3G51430
6438,AT1G01720,AT5G57800
43660,AT1G01720,AT1G35350
12802,AT1G01720,AT3G28910
38850,AT1G01720,AT3G02140
43253,AT1G01720,AT5G24780
12136,AT1G01720,AT1G01120
37444,AT1G01720,AT1G61260
24346,AT1G01720,AT3G19970
8177,AT1G01720,AT5G20950
25826,AT1G01720,AT1G23480
27713,AT1G01720,AT5G45110
962,AT1G01720,AT5G37510
25493,AT1G01720,AT1G17420
26270,AT1G01720,AT2G47180
24901,AT1G01720,AT3G56710
24716,AT1G01720,AT2G29720
47027,AT1G01720,AT1G35140
27935,AT1G01720,AT4G34710
26825,AT1G01720,AT2G23810
27195,AT1G01720,AT3G29250
46731,AT1G01720,AT1G07135
25382,AT1G01720,AT5G65660
27750,AT1G01720,AT2G36885
25900,AT1G01720,AT3G26840
26196,AT1G01720,AT3G29590
148,AT1G01720,AT4G27090
24753,AT1G01720,AT4G33360
25456,AT1G01720,AT1G76090
185,AT1G01720,AT3G44310
27417,AT1G01720,AT4G24190
14135,AT1G08010,AT5G55610
14468,AT1G08010,AT4G13350
14542,AT1G08010,AT5G67470
31229,AT1G08010,AT1G63090
14801,AT1G08010,AT4G39220
43994,AT1G08010,AT1G21310
37112,AT1G08010,AT5G46230
5403,AT1G08010,AT1G78620
20388,AT1G08010,AT3G07460
5477,AT1G08010,AT3G08580
15726,AT1G08010,AT3G15350
556,AT1G08010,AT3G55440
22423,AT1G08010,AT1G29310
6809,AT1G08010,AT2G16600
22386,AT1G08010,AT2G31390
30193,AT1G08010,AT5G27760
371,AT1G08010,AT1G78040
12359,AT1G08010,AT3G55410
6735,AT1G08010,AT1G02730
12507,AT1G08010,AT3G49720
12544,AT1G08010,AT5G03040
13950,AT1G08010,AT1G45688
12655,AT1G08010,AT3G19130
38296,AT1G08010,AT2G04495
13062,AT1G08010,AT2G16280
6402,AT1G08010,AT1G66240
45918,AT1G08010,AT1G72416
27825,AT1G08010,AT1G21750
13284,AT1G08010,AT1G17890
5255,AT1G08010,AT5G55850
6069,AT1G08010,AT2G30970
18353,AT1G08010,AT1G53430
12914,AT1G08010,AT4G24920
15060,AT1G08010,AT1G51650
5218,AT1G08010,AT5G65430
2702,AT1G08010,AT4G11010
25013,AT1G08010,AT1G04040
16540,AT1G08010,AT5G50460
4626,AT1G08010,AT5G62390
4589,AT1G08010,AT1G07890
16725,AT1G08010,AT1G04200
630,AT1G08010,AT2G36880
4330,AT1G08010,AT2G34250
32228,AT1G08010,AT4G27970
4663,AT1G08010,AT5G65630
32413,AT1G08010,AT4G17670
18797,AT1G08010,AT2G30550
3590,AT1G08010,AT3G52930
17687,AT1G08010,AT1G04430
33634,AT1G08010,AT1G56660
17909,AT1G08010,AT3G62420
25198,AT1G08010,AT4G09570
3849,AT1G08010,AT2G47170
32783,AT1G08010,AT3G25780
667,AT1G08010,AT1G11260
31414,AT1G08010,AT4G02540
4811,AT1G08010,AT1G72020
19759,AT1G08010,AT3G46620
15171,AT1G08010,AT2G22480
15245,AT1G08010,AT1G53310
5181,AT1G08010,AT5G13450
36187,AT1G08010,AT3G10985
2776,AT1G08010,AT1G53240
15430,AT1G08010,AT1G18210
2813,AT1G08010,AT2G29550
15504,AT1G08010,AT4G14420
24976,AT1G08010,AT1G72790
35891,AT1G08010,AT1G18740
28269,AT1G08010,AT5G11740
35521,AT1G08010,AT2G34770
27677,AT1G08010,AT5G44820
15985,AT1G08010,AT3G50950
4922,AT1G08010,AT4G13930
16207,AT1G08010,AT5G45550
16244,AT1G08010,AT1G74380
19833,AT1G08010,AT1G79530
35669,AT1G08010,AT1G63750
22497,AT1G08010,AT5G28540
21387,AT1G08010,AT2G46330
10620,AT1G08010,AT3G51550
26086,AT1G08010,AT5G42110
8511,AT1G08010,AT1G09780
8733,AT1G08010,AT5G08160
10953,AT1G08010,AT1G15120
7031,AT1G08010,AT3G04120
10805,AT1G08010,AT4G29950
8622,AT1G08010,AT5G15490
28972,AT1G08010,AT3G17390
11508,AT1G08010,AT4G18030
26604,AT1G08010,AT3G60450
1111,AT1G08010,AT3G52590
1222,AT1G08010,AT1G23490
9473,AT1G08010,AT3G27380
28232,AT1G08010,AT5G15350
9399,AT1G08010,AT2G41430
6994,AT1G08010,AT5G56350
11804,AT1G08010,AT1G36050
7253,AT1G08010,AT2G31360
10472,AT1G08010,AT2G47470
1888,AT1G08010,AT5G19770
8215,AT1G08010,AT3G46600
23607,AT1G08010,AT4G10040
8437,AT1G08010,AT4G16380
39517,AT1G08010,AT4G39670
1999,AT1G08010,AT1G79930
23977,AT1G08010,AT1G63220
43180,AT1G08010,AT4G21850
9843,AT1G08010,AT3G29075
22571,AT1G08010,AT4G22590
26530,AT1G08010,AT1G30040
29194,AT1G08010,AT3G57550
8363,AT1G08010,AT2G45070
8881,AT1G08010,AT5G26667
10435,AT1G08010,AT5G20500
10287,AT1G08010,AT5G10840
4664,AT1G18330,AT5G65630
25384,AT1G18330,AT5G65660
7772,AT1G18330,AT5G45500
9141,AT1G18330,AT2G46420
46733,AT1G18330,AT1G07135
41553,AT1G18330,AT1G30700
9326,AT1G18330,AT3G02170
12249,AT1G18330,AT3G57030
7624,AT1G18330,AT5G09870
16430,AT1G18330,AT1G14010
5034,AT1G18330,AT3G14840
9807,AT1G18330,AT1G56430
35559,AT1G18330,AT2G29120
7587,AT1G18330,AT3G24480
15912,AT1G18330,AT2G37710
26235,AT1G18330,AT4G37450
15986,AT1G18330,AT3G50950
35448,AT1G18330,AT3G28510
9622,AT1G18330,AT5G53500
16097,AT1G18330,AT5G19440
42626,AT1G18330,AT2G14560
34671,AT1G18330,AT5G37540
41257,AT1G18330,AT5G40780
4849,AT1G18330,AT3G28940
44587,AT1G18330,AT2G26560
46770,AT1G18330,AT4G13340
34597,AT1G18330,AT3G52430
34486,AT1G18330,AT5G17220
16948,AT1G18330,AT1G14170
26198,AT1G18330,AT3G29590
27382,AT1G18330,AT3G04640
17725,AT1G18330,AT2G01190
33746,AT1G18330,AT4G19520
25199,AT1G18330,AT4G09570
3998,AT1G18330,AT5G19250
33635,AT1G18330,AT1G56660
8364,AT1G18330,AT2G45070
33820,AT1G18330,AT5G41080
17910,AT1G18330,AT3G62420
42071,AT1G18330,AT1G77640
33117,AT1G18330,AT5G67340
3850,AT1G18330,AT2G47170
25125,AT1G18330,AT1G52770
33043,AT1G18330,AT1G35210
8105,AT1G18330,AT1G06410
18280,AT1G18330,AT1G76620
32895,AT1G18330,AT1G51790
3924,AT1G18330,AT1G61250
33931,AT1G18330,AT5G01100
27308,AT1G18330,AT1G53100
4183,AT1G18330,AT3G14205
8179,AT1G18330,AT5G20950
34523,AT1G18330,AT1G19180
41627,AT1G18330,AT4G08555
27160,AT1G18330,AT1G65790
34449,AT1G18330,AT5G26920
17207,AT1G18330,AT3G54640
7883,AT1G18330,AT2G06850
4294,AT1G18330,AT1G59870
17355,AT1G18330,AT4G08230
4257,AT1G18330,AT3G08610
34338,AT1G18330,AT4G00970
34301,AT1G18330,AT1G73810
41812,AT1G18330,AT1G51800
17466,AT1G18330,AT3G51920
34116,AT1G18330,AT2G35930
668,AT1G18330,AT1G11260
44883,AT1G18330,AT1G43910
25347,AT1G18330,AT5G26030
17651,AT1G18330,AT4G29900
16911,AT1G18330,AT5G04750
9844,AT1G18330,AT3G29075
150,AT1G18330,AT4G27090
7476,AT1G18330,AT1G77760
26827,AT1G18330,AT2G23810
13026,AT1G18330,AT3G51430
13100,AT1G18330,AT4G39950
38260,AT1G18330,AT5G24530
43699,AT1G18330,AT1G13260
38186,AT1G18330,AT1G51850
39740,AT1G18330,AT1G08930
13248,AT1G18330,AT1G24020
38075,AT1G18330,AT5G55930
43033,AT1G18330,AT2G13810
26568,AT1G18330,AT3G45640
11472,AT1G18330,AT5G26340
13285,AT1G18330,AT1G17890
37779,AT1G18330,AT2G45220
13359,AT1G18330,AT1G17290
7143,AT1G18330,AT2G44490
26901,AT1G18330,AT5G65390
11361,AT1G18330,AT4G34260
43773,AT1G18330,AT4G02380
26716,AT1G18330,AT1G24140
37446,AT1G18330,AT1G61260
11620,AT1G18330,AT5G49630
6440,AT1G18330,AT5G57800
6884,AT1G18330,AT5G59870
43181,AT1G18330,AT4G21850
12138,AT1G18330,AT1G01120
43255,AT1G18330,AT5G24780
25754,AT1G18330,AT5G52882
38926,AT1G18330,AT4G25070
6958,AT1G18330,AT1G19835
11879,AT1G18330,AT3G15810
46918,AT1G18330,AT3G45970
12360,AT1G18330,AT3G55410
43070,AT1G18330,AT5G24660
38815,AT1G18330,AT1G10550
12434,AT1G18330,AT2G16430
39555,AT1G18330,AT5G54380
43440,AT1G18330,AT2G27080
12767,AT1G18330,AT2G47160
38445,AT1G18330,AT3G57520
12804,AT1G18330,AT3G28910
43625,AT1G18330,AT4G37990
39666,AT1G18330,AT3G25600
10029,AT1G18330,AT1G72700
46807,AT1G18330,AT4G31800
13840,AT1G18330,AT3G23810
14728,AT1G18330,AT1G22410
40073,AT1G18330,AT2G32680
36632,AT1G18330,AT1G56540
10806,AT1G18330,AT4G29950
43995,AT1G18330,AT1G21310
14913,AT1G18330,AT3G24503
