,TFID,targetID
58777,AT1G01720,AT1G68410
75366,AT1G01720,AT5G23050
115964,AT1G01720,AT4G23600
138542,AT1G01720,AT2G42760
75101,AT1G01720,AT4G31550
109922,AT1G01720,AT4G34200
115911,AT1G01720,AT1G06180
116017,AT1G01720,AT5G13750
150308,AT1G01720,AT2G41380
21200,AT1G01720,AT5G44860
115858,AT1G01720,AT1G76520
86072,AT1G01720,AT4G15490
160802,AT1G01720,AT2G18193
5247,AT1G01720,AT4G10450
113473,AT1G01720,AT1G69570
107537,AT1G01720,AT3G10500
107484,AT1G01720,AT4G04570
158311,AT1G01720,AT1G61810
127147,AT1G01720,AT1G23060
166685,AT1G01720,AT3G45860
110028,AT1G01720,AT4G30530
145856,AT1G01720,AT4G23240
138330,AT1G01720,AT1G69760
27507,AT1G01720,AT5G55850
92909,AT1G01720,AT3G02150
122165,AT1G01720,AT1G19230
102926,AT1G01720,AT2G32800
2809,AT1G01720,AT4G35790
154654,AT1G01720,AT4G13180
5353,AT1G01720,AT5G61420
45421,AT1G01720,AT1G10500
109975,AT1G01720,AT3G21520
113314,AT1G01720,AT5G53660
145750,AT1G01720,AT1G16060
14893,AT1G01720,AT1G54290
150255,AT1G01720,AT2G24550
92644,AT1G01720,AT1G29330
89782,AT1G01720,AT5G62470
133825,AT1G01720,AT4G26970
143683,AT1G01720,AT3G50260
115646,AT1G01720,AT1G74670
107802,AT1G01720,AT1G72280
98262,AT1G01720,AT3G21540
92114,AT1G01720,AT4G27780
21465,AT1G01720,AT1G15120
44785,AT1G01720,AT5G16420
138913,AT1G01720,AT2G38750
107908,AT1G01720,AT5G04760
17172,AT1G01720,AT4G00860
121052,AT1G01720,AT1G17020
164088,AT1G01720,AT5G22380
150520,AT1G01720,AT3G23560
74518,AT1G01720,AT4G34390
44944,AT1G01720,AT1G06430
83846,AT1G01720,AT5G58650
23108,AT1G01720,AT3G53270
131228,AT1G01720,AT2G15760
57929,AT1G01720,AT2G17705
163452,AT1G01720,AT1G11190
138648,AT1G01720,AT2G01530
134832,AT1G01720,AT1G76980
45209,AT1G01720,AT3G14230
62487,AT1G01720,AT1G05805
101495,AT1G01720,AT4G36530
115752,AT1G01720,AT4G19450
107749,AT1G01720,AT1G76090
143630,AT1G01720,AT4G14370
85913,AT1G01720,AT3G19010
138860,AT1G01720,AT4G16745
115699,AT1G01720,AT1G69920
33602,AT1G01720,AT5G54130
92591,AT1G01720,AT5G61160
115540,AT1G01720,AT1G28480
164247,AT1G01720,AT5G17860
133613,AT1G01720,AT5G13820
23638,AT1G01720,AT5G04140
76585,AT1G01720,AT5G53460
120522,AT1G01720,AT1G74950
146280,AT1G01720,AT3G49210
26341,AT1G01720,AT5G57350
37312,AT1G01720,AT4G02230
135309,AT1G01720,AT3G61190
32383,AT1G01720,AT5G14640
46269,AT1G01720,AT4G36870
86337,AT1G01720,AT1G80300
161226,AT1G01720,AT2G32680
106742,AT1G01720,AT1G08230
146227,AT1G01720,AT5G47220
10812,AT1G01720,AT1G15340
110240,AT1G01720,AT4G22270
133454,AT1G01720,AT1G76240
116865,AT1G01720,AT5G59510
143047,AT1G01720,AT4G28040
37418,AT1G01720,AT3G56310
69112,AT1G01720,AT3G63210
27878,AT1G01720,AT2G29120
125398,AT1G01720,AT5G09440
130751,AT1G01720,AT5G54940
55650,AT1G01720,AT1G22840
159318,AT1G01720,AT3G26690
55862,AT1G01720,AT4G13250
156615,AT1G01720,AT3G14990
7526,AT1G01720,AT2G20060
154866,AT1G01720,AT1G22400
2173,AT1G01720,AT5G58710
162074,AT1G01720,AT5G57010
20723,AT1G01720,AT5G50160
106689,AT1G01720,AT1G70090
157622,AT1G01720,AT4G10960
13833,AT1G01720,AT4G00170
151686,AT1G01720,AT5G20230
161968,AT1G01720,AT3G03341
113155,AT1G01720,AT4G22070
165201,AT1G01720,AT5G48920
146015,AT1G01720,AT2G30395
69642,AT1G01720,AT3G61380
45739,AT1G01720,AT1G52370
76002,AT1G01720,AT1G13030
20988,AT1G01720,AT3G16500
116335,AT1G01720,AT2G01850
128419,AT1G01720,AT4G15530
57134,AT1G01720,AT3G18440
107007,AT1G01720,AT2G02390
101230,AT1G01720,AT4G03410
156827,AT1G01720,AT2G36800
107060,AT1G01720,AT1G28230
150149,AT1G01720,AT1G15670
120628,AT1G01720,AT5G20790
125186,AT1G01720,AT3G29590
154707,AT1G01720,AT4G22530
116600,AT1G01720,AT3G49680
15105,AT1G01720,AT4G14900
17543,AT1G01720,AT5G03290
110187,AT1G01720,AT1G29300
37206,AT1G01720,AT5G11700
63388,AT1G01720,AT4G00970
41234,AT1G01720,AT4G13530
93068,AT1G01720,AT3G55990
120575,AT1G01720,AT5G18860
56816,AT1G01720,AT1G60080
122218,AT1G01720,AT3G53940
89570,AT1G01720,AT5G49280
138277,AT1G01720,AT3G05630
113102,AT1G01720,AT1G61890
135150,AT1G01720,AT2G33000
122271,AT1G01720,AT3G55500
97573,AT1G01720,AT3G55880
121105,AT1G01720,AT2G23810
143736,AT1G01720,AT2G29460
144160,AT1G01720,AT5G66780
139761,AT1G01720,AT5G14780
16854,AT1G01720,AT3G55740
43513,AT1G01720,AT2G41890
8268,AT1G01720,AT3G46560
60155,AT1G01720,AT2G30080
114692,AT1G01720,AT3G22160
72769,AT1G01720,AT3G48760
60208,AT1G01720,AT3G63240
108915,AT1G01720,AT2G31570
98951,AT1G01720,AT2G45080
158629,AT1G01720,AT4G04490
91266,AT1G01720,AT1G61460
124179,AT1G01720,AT2G30490
91372,AT1G01720,AT3G15000
26182,AT1G01720,AT1G06070
165943,AT1G01720,AT1G58270
157304,AT1G01720,AT5G67300
153806,AT1G01720,AT5G39330
140397,AT1G01720,AT1G68320
99322,AT1G01720,AT4G02930
73352,AT1G01720,AT1G26660
158682,AT1G01720,AT1G68440
124550,AT1G01720,AT1G20850
128525,AT1G01720,AT5G14120
161703,AT1G01720,AT3G23240
91531,AT1G01720,AT2G16790
43619,AT1G01720,AT4G12790
60049,AT1G01720,AT1G28280
153753,AT1G01720,AT3G48920
157410,AT1G01720,AT4G06744
134249,AT1G01720,AT5G49520
150838,AT1G01720,AT3G04000
72504,AT1G01720,AT2G24260
127465,AT1G01720,AT3G50300
121529,AT1G01720,AT1G62420
131758,AT1G01720,AT4G15550
140079,AT1G01720,AT3G06500
35828,AT1G01720,AT1G18800
90842,AT1G01720,AT1G52690
161067,AT1G01720,AT3G63380
60844,AT1G01720,AT2G21440
90789,AT1G01720,AT4G00850
60738,AT1G01720,AT3G28200
151103,AT1G01720,AT3G48020
90577,AT1G01720,AT5G50915
140185,AT1G01720,AT5G13550
109233,AT1G01720,AT1G18500
121635,AT1G01720,AT4G01720
43142,AT1G01720,AT5G42030
22684,AT1G01720,AT1G78670
109286,AT1G01720,AT5G43450
99057,AT1G01720,AT1G55110
114427,AT1G01720,AT5G42050
72080,AT1G01720,AT5G11520
127518,AT1G01720,AT1G44350
140344,AT1G01720,AT1G17170
71285,AT1G01720,AT1G04960
60473,AT1G01720,AT3G16840
153488,AT1G01720,AT1G11080
108968,AT1G01720,AT5G24380
91054,AT1G01720,AT1G31660
153700,AT1G01720,AT1G05100
133931,AT1G01720,AT4G14680
132076,AT1G01720,AT4G24130
14575,AT1G01720,AT1G27000
114533,AT1G01720,AT1G69480
101707,AT1G01720,AT3G20830
72186,AT1G01720,AT2G27830
140291,AT1G01720,AT4G38540
139867,AT1G01720,AT5G66985
127359,AT1G01720,AT2G43820
91584,AT1G01720,AT3G07750
59890,AT1G01720,AT1G77920
44308,AT1G01720,AT5G27395
70384,AT1G01720,AT1G77500
115381,AT1G01720,AT5G47560
33973,AT1G01720,AT1G29060
121211,AT1G01720,AT4G35630
89994,AT1G01720,AT2G47300
140609,AT1G01720,AT1G33030
161809,AT1G01720,AT2G39350
127412,AT1G01720,AT1G21670
131493,AT1G01720,AT5G47370
73988,AT1G01720,AT3G61060
21889,AT1G01720,AT1G53580
128790,AT1G01720,AT1G34180
123861,AT1G01720,AT1G75700
102237,AT1G01720,AT4G13395
59042,AT1G01720,AT3G05880
108173,AT1G01720,AT5G09990
145273,AT1G01720,AT1G53625
107961,AT1G01720,AT4G01070
165466,AT1G01720,AT2G30140
158947,AT1G01720,AT2G04495
70066,AT1G01720,AT1G30680
92061,AT1G01720,AT5G59540
102396,AT1G01720,AT1G71910
134673,AT1G01720,AT3G20640
139019,AT1G01720,AT2G43120
3339,AT1G01720,AT1G73760
98368,AT1G01720,AT2G30770
92008,AT1G01720,AT1G22190
131440,AT1G01720,AT4G18010
21836,AT1G01720,AT3G44400
145326,AT1G01720,AT3G02140
140662,AT1G01720,AT2G04050
36835,AT1G01720,AT1G10410
101919,AT1G01720,AT3G23030
115275,AT1G01720,AT2G01190
115222,AT1G01720,AT4G25340
91690,AT1G01720,AT3G07700
101601,AT1G01720,AT1G04980
42559,AT1G01720,AT4G21160
139231,AT1G01720,AT3G10815
132129,AT1G01720,AT5G01250
101654,AT1G01720,AT1G79270
91743,AT1G01720,AT3G62580
115063,AT1G01720,AT3G19970
134408,AT1G01720,AT4G39670
42665,AT1G01720,AT5G14520
153859,AT1G01720,AT5G54300
73458,AT1G01720,AT5G43260
124126,AT1G01720,AT1G30820
98580,AT1G01720,AT3G54600
158417,AT1G01720,AT1G66760
113738,AT1G01720,AT3G02840
140450,AT1G01720,AT1G03850
22896,AT1G01720,AT5G35680
140556,AT1G01720,AT1G66480
61639,AT1G01720,AT1G23330
26871,AT1G01720,AT1G47530
139178,AT1G01720,AT1G55850
90100,AT1G01720,AT4G04450
121953,AT1G01720,AT4G16680
150732,AT1G01720,AT3G21690
70596,AT1G01720,AT3G11780
