,TFID,targetID
3584,AT1G18330,AT5G56320
1792,AT1G18330,AT5G59780
588,AT1G18330,AT1G42470
7966,AT1G18330,AT1G66930
1890,AT1G18330,AT1G76990
1932,AT1G18330,AT4G18205
6804,AT1G18330,AT5G23830
6776,AT1G18330,AT2G47140
2016,AT1G18330,AT1G13260
6762,AT1G18330,AT4G13310
2058,AT1G18330,AT1G51790
6664,AT1G18330,AT5G49780
2268,AT1G18330,AT3G21260
6524,AT1G18330,AT5G38710
504,AT1G18330,AT5G40450
8050,AT1G18330,AT5G43350
6468,AT1G18330,AT2G24580
490,AT1G18330,AT1G19530
6202,AT1G18330,AT5G41080
8106,AT1G18330,AT5G23840
2632,AT1G18330,AT3G50740
420,AT1G18330,AT1G05805
2604,AT1G18330,AT1G74770
6244,AT1G18330,AT2G43140
1764,AT1G18330,AT1G68110
2520,AT1G18330,AT1G28290
6314,AT1G18330,AT3G44326
8092,AT1G18330,AT3G14260
2422,AT1G18330,AT3G61060
2408,AT1G18330,AT4G19420
2394,AT1G18330,AT1G31710
2310,AT1G18330,AT5G20250
924,AT1G18330,AT5G62680
602,AT1G18330,AT2G25900
1624,AT1G18330,AT3G13750
7168,AT1G18330,AT3G02620
1204,AT1G18330,AT4G23270
1190,AT1G18330,AT5G14880
1134,AT1G18330,AT1G16260
1106,AT1G18330,AT5G50450
7742,AT1G18330,AT2G28990
7868,AT1G18330,AT1G27020
7658,AT1G18330,AT1G33770
756,AT1G18330,AT5G18860
1036,AT1G18330,AT3G25717
1022,AT1G18330,AT5G19530
7784,AT1G18330,AT2G14510
994,AT1G18330,AT5G56530
7812,AT1G18330,AT1G07610
980,AT1G18330,AT1G74660
1064,AT1G18330,AT1G10470
2688,AT1G18330,AT1G78120
7630,AT1G18330,AT1G78460
1274,AT1G18330,AT5G50010
1540,AT1G18330,AT3G54040
630,AT1G18330,AT1G61590
7182,AT1G18330,AT2G40330
1512,AT1G18330,AT4G04630
1442,AT1G18330,AT4G17800
7364,AT1G18330,AT3G20940
7602,AT1G18330,AT1G32450
672,AT1G18330,AT2G06850
1358,AT1G18330,AT1G11670
700,AT1G18330,AT3G13310
7504,AT1G18330,AT5G65690
1302,AT1G18330,AT3G17510
7518,AT1G18330,AT1G70260
7546,AT1G18330,AT4G08360
7406,AT1G18330,AT2G12646
406,AT1G18330,AT1G08930
2436,AT1G18330,AT2G17710
2870,AT1G18330,AT3G15510
3626,AT1G18330,AT4G10160
3640,AT1G18330,AT3G52450
3696,AT1G18330,AT4G39640
5670,AT1G18330,AT1G51850
252,AT1G18330,AT2G47160
3794,AT1G18330,AT1G29280
3976,AT1G18330,AT2G32270
4046,AT1G18330,AT4G26260
5516,AT1G18330,AT1G18280
4060,AT1G18330,AT1G55020
4228,AT1G18330,AT1G02220
5488,AT1G18330,AT1G52200
4298,AT1G18330,AT3G12977
5432,AT1G18330,AT1G50050
3612,AT1G18330,AT1G77990
4424,AT1G18330,AT1G35580
5362,AT1G18330,AT5G51790
4620,AT1G18330,AT5G56870
112,AT1G18330,AT4G08850
4690,AT1G18330,AT2G21850
5306,AT1G18330,AT4G25350
4746,AT1G18330,AT1G51800
5250,AT1G18330,AT3G47210
56,AT1G18330,AT1G65960
4788,AT1G18330,AT2G28630
4802,AT1G18330,AT1G64170
4928,AT1G18330,AT2G43920
5096,AT1G18330,AT5G63160
5138,AT1G18330,AT5G24180
14,AT1G18330,AT1G37130
5404,AT1G18330,AT5G55930
280,AT1G18330,AT5G66650
840,AT1G18330,AT5G47240
3570,AT1G18330,AT2G04500
3276,AT1G18330,AT2G30840
3304,AT1G18330,AT5G39860
5698,AT1G18330,AT2G36690
3262,AT1G18330,AT1G77760
3360,AT1G18330,AT1G28100
308,AT1G18330,AT4G32880
3248,AT1G18330,AT4G38340
3178,AT1G18330,AT4G27950
5796,AT1G18330,AT4G16920
3094,AT1G18330,AT2G19110
322,AT1G18330,AT3G48360
364,AT1G18330,AT5G44020
5852,AT1G18330,AT1G07620
6020,AT1G18330,AT3G19390
5712,AT1G18330,AT4G18340
2996,AT1G18330,AT5G52830
5740,AT1G18330,AT4G37700
925,AT1G28370,AT5G62680
2689,AT1G28370,AT1G78120
4425,AT1G28370,AT1G35580
3263,AT1G28370,AT1G77760
2913,AT1G28370,AT2G41100
1261,AT1G28370,AT3G44400
5097,AT1G28370,AT5G63160
2997,AT1G28370,AT5G52830
5209,AT1G28370,AT5G39020
1205,AT1G28370,AT4G23270
6007,AT1G28370,AT1G47840
4817,AT1G28370,AT1G21100
3081,AT1G28370,AT1G80830
1149,AT1G28370,AT2G44790
6245,AT1G28370,AT2G43140
3039,AT1G28370,AT5G02160
7729,AT1G28370,AT5G19040
1331,AT1G28370,AT1G48480
1359,AT1G28370,AT1G11670
1877,AT1G28370,AT3G49940
2017,AT1G28370,AT1G13260
1835,AT1G28370,AT5G03380
2045,AT1G28370,AT5G23700
3543,AT1G28370,AT4G11320
1765,AT1G28370,AT1G68110
1681,AT1G28370,AT5G45380
1653,AT1G28370,AT4G23400
3431,AT1G28370,AT4G13620
5601,AT1G28370,AT2G38310
5839,AT1G28370,AT3G46900
2703,AT1G28370,AT4G21410
6651,AT1G28370,AT4G35380
3837,AT1G28370,AT3G43430
1527,AT1G28370,AT1G76410
6525,AT1G28370,AT5G38710
3977,AT1G28370,AT2G32270
1485,AT1G28370,AT3G06750
1471,AT1G28370,AT3G16240
5517,AT1G28370,AT1G18280
1373,AT1G28370,AT2G36830
5489,AT1G28370,AT1G52200
1569,AT1G28370,AT4G20820
1611,AT1G28370,AT5G47050
2283,AT1G28370,AT4G39660
519,AT1G28370,AT5G09440
421,AT1G28370,AT1G05805
8261,AT1G28370,AT1G29090
351,AT1G28370,AT5G10450
183,AT1G28370,AT4G29905
85,AT1G28370,AT1G76160
8289,AT1G28370,AT2G28780
729,AT1G28370,AT4G29310
393,AT1G28370,AT3G53420
281,AT1G28370,AT5G66650
7925,AT1G28370,AT1G30760
8065,AT1G28370,AT3G13760
8177,AT1G28370,AT3G24300
29,AT1G28370,AT3G26520
3782,AT1G29280,AT4G10380
3768,AT1G29280,AT1G65850
1486,AT1G29280,AT3G06750
4720,AT1G29280,AT4G00955
2466,AT1G29280,AT5G44920
2536,AT1G29280,AT1G68150
4748,AT1G29280,AT1G51800
6246,AT1G29280,AT2G43140
2550,AT1G29280,AT5G63180
4692,AT1G29280,AT2G21850
5308,AT1G29280,AT4G25350
1444,AT1G29280,AT4G17800
6316,AT1G29280,AT3G44326
8136,AT1G29280,AT4G07820
6148,AT1G29280,AT1G30550
5700,AT1G29280,AT2G36690
7492,AT1G29280,AT2G28160
7912,AT1G29280,AT3G46330
2662,AT1G29280,AT5G36180
254,AT1G29280,AT2G47160
3642,AT1G29280,AT3G52450
1374,AT1G29280,AT2G36830
3698,AT1G29280,AT4G39640
4776,AT1G29280,AT5G55170
4762,AT1G29280,AT3G32047
5266,AT1G29280,AT4G15400
5672,AT1G29280,AT1G51850
2648,AT1G29280,AT1G59960
7954,AT1G29280,AT5G36870
3880,AT1G29280,AT4G14390
4804,AT1G29280,AT1G64170
6862,AT1G29280,AT2G22122
4300,AT1G29280,AT3G12977
6568,AT1G29280,AT2G19060
1892,AT1G29280,AT1G76990
4244,AT1G29280,AT5G57400
226,AT1G29280,AT4G15230
7968,AT1G29280,AT1G66930
2004,AT1G29280,AT5G15130
2116,AT1G29280,AT1G72200
8024,AT1G29280,AT3G20380
6778,AT1G29280,AT2G47140
4216,AT1G29280,AT5G19230
5490,AT1G29280,AT1G52200
4062,AT1G29280,AT1G55020
6736,AT1G29280,AT3G27150
2060,AT1G29280,AT1G51790
2032,AT1G29280,AT5G38340
2172,AT1G29280,AT1G30750
478,AT1G29280,AT5G05460
4034,AT1G29280,AT3G51330
2214,AT1G29280,AT1G28130
1626,AT1G29280,AT3G13750
5574,AT1G29280,AT4G12270
114,AT1G29280,AT4G08850
7128,AT1G29280,AT4G15740
4524,AT1G29280,AT5G64120
2312,AT1G29280,AT5G20250
8052,AT1G29280,AT5G43350
1682,AT1G29280,AT5G45380
3950,AT1G29280,AT5G20790
240,AT1G29280,AT1G49240
8234,AT1G29280,AT1G45015
8192,AT1G29280,AT2G28960
7072,AT1G29280,AT4G25110
1738,AT1G29280,AT1G33610
6890,AT1G29280,AT5G40510
5560,AT1G29280,AT1G47603
4006,AT1G29280,AT2G05180
4328,AT1G29280,AT5G24230
2774,AT1G29280,AT4G32870
2634,AT1G29280,AT3G50740
7898,AT1G29280,AT1G05700
5742,AT1G29280,AT4G37700
7828,AT1G29280,AT4G15270
2886,AT1G29280,AT1G12160
5896,AT1G29280,AT2G21840
3530,AT1G29280,AT5G28770
5728,AT1G29280,AT1G50560
5000,AT1G29280,AT2G05160
7730,AT1G29280,AT5G19040
8178,AT1G29280,AT3G24300
4972,AT1G29280,AT3G50460
5966,AT1G29280,AT3G21351
7744,AT1G29280,AT2G28990
4930,AT1G29280,AT2G43920
5084,AT1G29280,AT2G14100
5224,AT1G29280,AT2G43610
3474,AT1G29280,AT3G48080
3152,AT1G29280,AT1G02360
1136,AT1G29280,AT1G16260
7884,AT1G29280,AT1G51270
814,AT1G29280,AT1G13110
2998,AT1G29280,AT5G52830
926,AT1G29280,AT5G62680
1206,AT1G29280,AT4G23270
3390,AT1G29280,AT3G51350
5756,AT1G29280,AT5G06570
366,AT1G29280,AT5G44020
3306,AT1G29280,AT5G39860
5210,AT1G29280,AT5G39020
5882,AT1G29280,AT3G45390
7842,AT1G29280,AT2G28970
6106,AT1G29280,AT5G59520
5238,AT1G29280,AT1G23720
2788,AT1G29280,AT5G51780
3544,AT1G29280,AT4G11320
5182,AT1G29280,AT5G54040
1010,AT1G29280,AT1G31540
8164,AT1G29280,AT5G59680
5140,AT1G29280,AT5G24180
5028,AT1G29280,AT5G14020
3208,AT1G29280,AT2G44370
4846,AT1G29280,AT3G51340
730,AT1G29280,AT4G29310
1262,AT1G29280,AT3G44400
5407,AT1G51140,AT5G55930
6471,AT1G51140,AT2G24580
4399,AT1G51140,AT3G04420
8165,AT1G51140,AT5G59680
3951,AT1G51140,AT5G20790
1711,AT1G51140,AT1G02640
1753,AT1G51140,AT4G21870
5029,AT1G51140,AT5G14020
7073,AT1G51140,AT4G25110
8193,AT1G51140,AT2G28960
4371,AT1G51140,AT5G65970
3265,AT1G51140,AT1G77760
4063,AT1G51140,AT1G55020
5141,AT1G51140,AT5G24180
