,TFID,targetID
26506,AT1G01060,AT1G31340
71630,AT1G01060,AT1G75710
163328,AT1G01060,AT3G54880
155614,AT1G01060,AT5G39500
5162,AT1G01060,AT5G11200
209090,AT1G01060,AT1G05300
163386,AT1G01060,AT2G26910
175740,AT1G01060,AT1G76140
5278,AT1G01060,AT3G58730
141230,AT1G01060,AT1G20980
16936,AT1G01060,AT4G32940
43558,AT1G01060,AT2G06530
68672,AT1G01060,AT3G09920
120640,AT1G01060,AT1G19740
141404,AT1G01060,AT1G32060
80678,AT1G01060,AT4G07410
141520,AT1G01060,AT1G23090
175624,AT1G01060,AT2G45070
175566,AT1G01060,AT5G53140
85434,AT1G01060,AT3G25560
141636,AT1G01060,AT5G40720
175508,AT1G01060,AT4G22910
102312,AT1G01060,AT3G11940
27318,AT1G01060,AT4G16146
217732,AT1G01060,AT3G22260
204972,AT1G01060,AT5G56250
26912,AT1G01060,AT2G03530
120524,AT1G01060,AT1G50740
218370,AT1G01060,AT4G27740
176204,AT1G01060,AT5G66750
218718,AT1G01060,AT5G22780
44370,AT1G01060,AT4G18240
176784,AT1G01060,AT2G23350
176668,AT1G01060,AT5G14920
162980,AT1G01060,AT5G10430
26680,AT1G01060,AT1G32410
140070,AT1G01060,AT2G04845
205030,AT1G01060,AT5G44582
140128,AT1G01060,AT3G47590
92800,AT1G01060,AT2G25070
36308,AT1G01060,AT2G27150
176436,AT1G01060,AT2G24170
140244,AT1G01060,AT5G56260
176378,AT1G01060,AT4G35900
92684,AT1G01060,AT3G27080
218602,AT1G01060,AT1G32170
140418,AT1G01060,AT4G39050
73892,AT1G01060,AT5G25360
5046,AT1G01060,AT5G11060
10034,AT1G01060,AT3G05160
54288,AT1G01060,AT4G29440
36366,AT1G01060,AT4G10080
197200,AT1G01060,AT2G47440
80388,AT1G01060,AT3G24140
80446,AT1G01060,AT2G16500
85550,AT1G01060,AT4G02370
112752,AT1G01060,AT5G01790
54462,AT1G01060,AT2G33860
5510,AT1G01060,AT4G39420
142854,AT1G01060,AT5G22580
209438,AT1G01060,AT5G08330
120002,AT1G01060,AT2G40270
163676,AT1G01060,AT3G53020
119828,AT1G01060,AT5G20250
112984,AT1G01060,AT5G48590
42630,AT1G01060,AT3G59010
142970,AT1G01060,AT3G22230
5800,AT1G01060,AT1G48790
174464,AT1G01060,AT4G00355
54810,AT1G01060,AT2G03480
174348,AT1G01060,AT5G16560
174116,AT1G01060,AT2G47500
143086,AT1G01060,AT1G22710
163908,AT1G01060,AT2G34200
155034,AT1G01060,AT3G19260
174058,AT1G01060,AT5G50950
143144,AT1G01060,AT4G21960
16240,AT1G01060,AT2G46540
198476,AT1G01060,AT2G05220
5916,AT1G01060,AT3G59020
12702,AT1G01060,AT5G18460
113100,AT1G01060,AT3G30180
198592,AT1G01060,AT4G40070
103182,AT1G01060,AT1G71697
217210,AT1G01060,AT1G51940
68788,AT1G01060,AT4G38860
174638,AT1G01060,AT5G07830
142796,AT1G01060,AT1G05010
209206,AT1G01060,AT2G28720
36482,AT1G01060,AT1G08820
204914,AT1G01060,AT3G04480
141868,AT1G01060,AT5G20350
141926,AT1G01060,AT1G12440
163560,AT1G01060,AT3G62550
16704,AT1G01060,AT1G33810
43152,AT1G01060,AT5G12850
197664,AT1G01060,AT1G50630
142158,AT1G01060,AT5G57210
155382,AT1G01060,AT3G50660
120292,AT1G01060,AT2G16365
196794,AT1G01060,AT2G32280
175160,AT1G01060,AT4G11150
5568,AT1G01060,AT1G71980
80910,AT1G01060,AT1G71360
54636,AT1G01060,AT4G14440
174986,AT1G01060,AT2G45990
58522,AT1G01060,AT5G16840
174812,AT1G01060,AT3G22750
36656,AT1G01060,AT5G38980
5626,AT1G01060,AT3G15840
32596,AT1G01060,AT1G55210
174696,AT1G01060,AT2G01850
27724,AT1G01060,AT3G62750
81026,AT1G01060,AT4G33920
9744,AT1G01060,AT2G41620
119480,AT1G01060,AT1G65270
58696,AT1G01060,AT5G06690
121336,AT1G01060,AT1G70330
10324,AT1G01060,AT3G02080
45878,AT1G01060,AT3G18440
137228,AT1G01060,AT2G25490
220574,AT1G01060,AT4G34390
78880,AT1G01060,AT1G32230
45762,AT1G01060,AT1G51080
122148,AT1G01060,AT2G26530
4002,AT1G01060,AT1G53510
137518,AT1G01060,AT1G62430
60436,AT1G01060,AT1G59900
112056,AT1G01060,AT2G30990
78938,AT1G01060,AT5G09810
162284,AT1G01060,AT4G23100
45704,AT1G01060,AT3G28080
35902,AT1G01060,AT5G10790
45646,AT1G01060,AT5G41370
12296,AT1G01060,AT1G52190
25578,AT1G01060,AT2G42320
122032,AT1G01060,AT1G80050
208626,AT1G01060,AT3G23805
64264,AT1G01060,AT3G22425
45472,AT1G01060,AT4G24020
178582,AT1G01060,AT2G26580
101036,AT1G01060,AT1G64890
195228,AT1G01060,AT4G39820
137112,AT1G01060,AT3G13120
220052,AT1G01060,AT4G09570
35844,AT1G01060,AT2G03340
59044,AT1G01060,AT2G19730
111708,AT1G01060,AT4G12070
100224,AT1G01060,AT1G28340
205842,AT1G01060,AT3G53190
180322,AT1G01060,AT5G40370
136242,AT1G01060,AT5G62560
180264,AT1G01060,AT3G29400
194474,AT1G01060,AT4G15630
221096,AT1G01060,AT2G46170
