,TFID,targetID
289693,AT1G01060,AT5G38860
271839,AT1G01060,AT2G41200
217961,AT1G01060,AT3G14560
140067,AT1G01060,AT2G22330
205479,AT1G01060,AT3G04140
295539,AT1G01060,AT3G45140
224992,AT1G01060,AT3G24810
271997,AT1G01060,AT4G05460
107598,AT1G01060,AT2G39570
146940,AT1G01060,AT4G37180
52140,AT1G01060,AT2G46510
251615,AT1G01060,AT4G37790
281793,AT1G01060,AT5G39860
302728,AT1G01060,AT2G20400
174590,AT1G01060,AT4G19230
99777,AT1G01060,AT3G29575
86426,AT1G01060,AT2G15440
218198,AT1G01060,AT1G76860
194735,AT1G01060,AT1G69760
51903,AT1G01060,AT5G17600
86584,AT1G01060,AT2G40900
147177,AT1G01060,AT4G12750
108151,AT1G01060,AT2G40360
225071,AT1G01060,AT5G03406
22910,AT1G01060,AT1G75750
52930,AT1G01060,AT3G47420
128296,AT1G01060,AT3G48810
139909,AT1G01060,AT1G59980
238343,AT1G01060,AT3G23000
231786,AT1G01060,AT1G06790
9954,AT1G01060,AT1G07430
118263,AT1G01060,AT5G38710
22989,AT1G01060,AT1G07150
3950,AT1G01060,AT2G20560
295302,AT1G01060,AT5G17050
154998,AT1G01060,AT1G68190
217803,AT1G01060,AT2G20310
127980,AT1G01060,AT5G16610
43292,AT1G01060,AT5G37440
282267,AT1G01060,AT3G45770
118105,AT1G01060,AT1G02420
43924,AT1G01060,AT3G05690
24016,AT1G01060,AT5G02950
302175,AT1G01060,AT1G68490
146308,AT1G01060,AT1G32350
100093,AT1G01060,AT4G12290
140857,AT1G01060,AT5G06330
272471,AT1G01060,AT1G15480
204452,AT1G01060,AT5G56860
155551,AT1G01060,AT2G28210
51192,AT1G01060,AT4G19645
160686,AT1G01060,AT3G54820
175538,AT1G01060,AT3G23490
100251,AT1G01060,AT1G20920
296487,AT1G01060,AT5G18640
280687,AT1G01060,AT4G29780
302017,AT1G01060,AT3G57750
252800,AT1G01060,AT4G22570
85715,AT1G01060,AT5G22290
146229,AT1G01060,AT2G04240
195367,AT1G01060,AT4G16690
66281,AT1G01060,AT2G14900
24332,AT1G01060,AT3G11410
252326,AT1G01060,AT1G59840
161002,AT1G01060,AT3G27906
4345,AT1G01060,AT1G76994
72364,AT1G01060,AT2G38600
205242,AT1G01060,AT4G11140
155314,AT1G01060,AT5G04760
9243,AT1G01060,AT3G16360
260305,AT1G01060,AT2G39020
224913,AT1G01060,AT4G34370
127190,AT1G01060,AT5G04750
205005,AT1G01060,AT1G11210
281240,AT1G01060,AT4G37190
31916,AT1G01060,AT1G05340
51587,AT1G01060,AT1G70640
44082,AT1G01060,AT5G39850
24174,AT1G01060,AT1G02300
146387,AT1G01060,AT1G12280
160923,AT1G01060,AT1G75810
66360,AT1G01060,AT5G64280
98197,AT1G01060,AT3G51090
206427,AT1G01060,AT1G07090
42581,AT1G01060,AT5G01880
138882,AT1G01060,AT2G46240
154050,AT1G01060,AT1G69440
87532,AT1G01060,AT3G19030
64385,AT1G01060,AT4G13330
216934,AT1G01060,AT5G53920
283926,AT1G01060,AT5G57660
54589,AT1G01060,AT4G02750
248139,AT1G01060,AT1G70150
230996,AT1G01060,AT3G26000
283610,AT1G01060,AT3G23210
33417,AT1G01060,AT1G45201
10981,AT1G01060,AT3G29810
97012,AT1G01060,AT3G05640
129639,AT1G01060,AT4G15910
54036,AT1G01060,AT4G16540
42107,AT1G01060,AT2G27229
207217,AT1G01060,AT4G11970
225782,AT1G01060,AT5G59430
108625,AT1G01060,AT1G59660
163056,AT1G01060,AT3G55740
153734,AT1G01060,AT2G39435
116683,AT1G01060,AT5G43150
230838,AT1G01060,AT3G52950
239607,AT1G01060,AT5G25460
33812,AT1G01060,AT1G62290
41396,AT1G01060,AT2G26690
185176,AT1G01060,AT3G50440
163214,AT1G01060,AT1G33260
172220,AT1G01060,AT5G01550
163135,AT1G01060,AT1G03920
284005,AT1G01060,AT5G51040
11455,AT1G01060,AT5G57150
293880,AT1G01060,AT5G24670
303913,AT1G01060,AT1G74020
262438,AT1G01060,AT1G28190
148757,AT1G01060,AT5G37540
96538,AT1G01060,AT3G13682
239291,AT1G01060,AT4G32850
216855,AT1G01060,AT2G28500
97170,AT1G01060,AT2G37890
162898,AT1G01060,AT1G48260
64780,AT1G01060,AT4G38700
144175,AT1G01060,AT5G46840
65096,AT1G01060,AT5G57565
225387,AT1G01060,AT5G53010
32864,AT1G01060,AT2G04860
231470,AT1G01060,AT4G01670
270812,AT1G01060,AT2G34780
86979,AT1G01060,AT2G38750
65254,AT1G01060,AT2G28110
261569,AT1G01060,AT2G02710
173247,AT1G01060,AT5G25120
183833,AT1G01060,AT2G30070
