"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",144.249599558611,-0.648901407321297,0.226439552114481,-2.86567166054644,0.00416125595499993,0.0194201191802119
"AT1G01020",184.192464271032,-0.043606064095275,0.0877852249668032,-0.496735801631368,0.619375372143183,0.749150618578528
"AT1G01030",46.5011934697728,0.234888868947377,0.19251401998362,1.22011305445371,0.222422020454824,0.3776750365113
"AT1G01040",1180.60001658786,-0.23018034869627,0.0564706252214881,-4.07610767179327,4.57958197902143e-05,0.000497263052911157
"AT1G01050",1676.69685318838,-0.021846272782365,0.0416446102015833,-0.524588240269671,0.599869463452849,0.734312112495528
"AT1G01060",3299.57053271253,-0.0924555421173033,0.0374421342634195,-2.46929145296162,0.0135380904330073,0.0475599593816638
"AT1G01070",197.703745111117,0.462944149883039,0.123657599129439,3.74375819312529,0.000181288128345582,0.00156869879826353
"AT1G01080",1914.0682965196,0.148227775226125,0.0470138219654125,3.15285524616941,0.00161681959826999,0.00922434892237656
"AT1G01090",2915.54585122887,-0.0163980242011729,0.0485983126848999,-0.337419620049236,0.73580059632653,0.834803861717687
"AT1G01100",4664.56849449948,0.112166033340778,0.041684983245809,2.69080192930282,0.00712805014823257,0.0292375353834047
"AT1G01110",32.9197836373557,0.443607842116675,0.179895890027906,2.46591426879102,0.0136664039578642,0.0479147823704747
"AT1G01120",382.108422983243,-0.754727034081682,0.118012286911512,-6.39532589218944,1.60205295618341e-10,7.97268107412508e-09
"AT1G01130",26.7700666655851,-0.20907585229538,0.186964674202475,-1.11826393508412,0.263454285154931,0.424262207080646
"AT1G01140",1500.57781584256,-0.168540364194892,0.094600605959602,-1.78159920314744,0.0748146144828169,0.171901719776109
"AT1G01150",4.82207976088219,0.165460125962986,0.262865561454763,0.62944771101733,0.529055990961787,0.675053458058722
"AT1G01160",243.079329069339,-0.0166572142971769,0.095440215847117,-0.174530350223219,0.861448680754112,0.919179135479987
"AT1G01170",402.93985491386,0.263375872576029,0.115465163526878,2.28099856728406,0.0225485316581469,0.070247991893301
"AT1G01180",75.1380665832048,-0.0401601352784031,0.184059172509705,-0.218191436649459,0.827279956920518,0.897263150094913
"AT1G01190",18.8977333244117,-0.252060296475693,0.254725767686357,-0.989535918431519,0.322401005244657,0.486194421308563
"AT1G01200",21.0211915188551,0.10097201318014,0.20046817597447,0.503681009164264,0.614485555658471,0.745998011069108
"AT1G01210",304.723419686536,0.0769298613462387,0.0701506172158,1.09663841031625,0.272799489700179,0.434141192305246
"AT1G01220",704.786169437431,0.0789256694344792,0.0582097483295389,1.35588405206054,0.175136062479608,0.318996743116587
"AT1G01225",64.921200085955,0.322943132170383,0.142679864295796,2.26341070454676,0.0236103834892221,0.0726507932098392
"AT1G01230",590.134862468058,-0.0270511962143977,0.0835590934877902,-0.323737310749433,0.74613692086184,0.842769938956569
"AT1G01240",285.989333082115,-0.351658545134946,0.0911388269007379,-3.85849321407163,0.000114088234911822,0.0010696940370867
"AT1G01250",72.663407280377,0.249165659241251,0.195984725529346,1.27135244120819,0.203603293843875,0.354579382537127
"AT1G01260",346.374897844059,0.235717461338077,0.105858139063239,2.22672969149081,0.0259653448022382,0.0779665722321709
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",213.654568415374,-0.214354097014158,0.084173291874544,-2.54658089567938,0.010878399449528,0.0404492327973684
"AT1G01300",1405.0768054038,0.00893731439904874,0.0682519758307799,0.130945870654461,0.895818127528222,0.939667174278018
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",1.35441248744484,0.180175052846275,0.218390503894101,0.825013220051194,0.409364085274695,NA
"AT1G01320",9696.84173318866,-0.25328949470899,0.104085517227504,-2.43347491039858,0.0149546718029696,0.0513426618496263
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",94.5531052672447,-1.03377104005188,0.240610989181528,-4.29644150322641,1.73561741057631e-05,0.000218000605499481
"AT1G01350",447.80503680766,0.122680905866378,0.0672937657535436,1.82306495249031,0.0682935539880576,0.160292910039569
"AT1G01355",38.7784388000025,0.126636203786171,0.170990484969084,0.740603804995743,0.458933700260531,0.61537904732291
"AT1G01360",200.579997266085,0.225868651910326,0.172003620927347,1.31316219212462,0.189128300903679,0.336895146206645
"AT1G01370",68.8012670337227,-0.11187374871281,0.146165017122469,-0.765393463601988,0.444037284019948,0.601899374020714
"AT1G01380",18.5187296248274,0.0475826915431363,0.228551971904724,0.208191997411302,0.835079056836509,0.902038862980611
"AT1G01390",63.2046360062551,-0.361722148444825,0.197046827594762,-1.83571668146176,0.0663995695071631,0.156771041189606
"AT1G01400",0.0874869351223955,0.0164935712572103,0.0890556830305408,0.185205151383253,0.853068128771638,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",333.046322194527,0.515304071572838,0.0974574609953537,5.28747687770571,1.24015031253442e-07,2.97990809079351e-06
"AT1G01430",395.157095617811,0.11297489216263,0.0912309400488668,1.2383396696572,0.215590140430708,0.369484651314567
"AT1G01440",227.243722753712,-0.137546206090969,0.082610939707023,-1.66498779191681,0.095915191451399,0.206766057859868
"AT1G01450",0.161695144921623,-0.0247311994171137,0.0890556830305408,-0.277704898503023,0.7812388999937,NA
"AT1G01453",0,NA,NA,NA,NA,NA
"AT1G01460",0.499473439392184,0.108335574596034,0.162396918870872,0.667103633180233,0.504705939599847,NA
"AT1G01470",7079.59911790449,-0.315788943647964,0.144681563472307,-2.182648127855,0.0290617326381771,0.084919850433794
"AT1G01480",122.299092748088,-0.494631480091138,0.197541984570753,-2.50393090444011,0.012282201761401,0.044241942217114
"AT1G01490",614.047024872894,-0.346855591930009,0.104046245926375,-3.33366753256482,0.000857090383475091,0.00556750855037438
"AT1G01500",762.159703511792,0.138353978499768,0.0476942729748138,2.90085098000821,0.00372150812035614,0.0178227385345186
"AT1G01510",693.9609572527,-0.0103171659689643,0.0576016031749601,-0.17911247951948,0.857849383225662,0.917062606114641
"AT1G01520",215.301801279216,0.692665531839011,0.14149426113937,4.89536131191035,9.81252739196012e-07,1.84831220064943e-05
"AT1G01530",5.70999765754671,0.516641075203184,0.265883046793674,1.94311401736004,0.0520023837468306,0.131325404168734
"AT1G01540",1226.35686775042,0.149341690012281,0.0791712008116106,1.88631331192819,0.0592527464607842,0.144441895347989
"AT1G01550",2793.56027120911,0.0149720124112911,0.0591193128236889,0.253250785507978,0.800074424100628,0.878876607413814
"AT1G01560",131.847318047645,-0.469521079033527,0.266919254948155,-1.75903787504849,0.0785710756508207,0.178231924794004
"AT1G01570",10.2525648911953,0.0508096783627213,0.250246360371011,0.203038630761269,0.839104838034288,0.904717775256481
"AT1G01580",90.6081142196637,-0.113482173997699,0.160707221629046,-0.706142342872715,0.480099621822053,0.632850373957126
"AT1G01590",21.3445088759591,0.0780867357109655,0.216403049965242,0.360839349184347,0.718219545337031,0.821172750942628
"AT1G01600",149.977733272999,0.506951773319668,0.21767313202822,2.32895887791032,0.0198612442998911,0.0639635012332485
"AT1G01610",728.463097815164,0.176706958240015,0.109761449221738,1.60991823170114,0.107415708270313,0.224416761777243
"AT1G01620",1318.33712284134,0.422507757162702,0.128704436562618,3.28277539179577,0.00102790529783264,0.00640755095274067
"AT1G01630",760.59987689325,-0.011018818224965,0.0542671124743644,-0.203047807825969,0.839097665186355,0.904717775256481
