"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",161.393666449945,-0.372639167914078,0.282412712110208,-1.31948439972723,0.187007222141597,0.580182646008283
"AT1G01020",346.8067084432,-0.04462179346184,0.224916614624127,-0.198392606684083,0.842737901495488,0.97464994744569
"AT1G01030",87.5794821870047,-0.883469277667751,0.322015158420413,-2.74356425331481,0.00607761529148938,0.0523564799205699
"AT1G01040",1470.12807777524,-0.143236894813329,0.186925397533801,-0.766278401453863,0.443510666922181,0.840402091913417
"AT1G01050",1666.67290744452,-0.0263629119735239,0.170524403683529,-0.154599056815644,0.87713741360936,0.979380565665066
"AT1G01060",1324.23223582463,-0.0401442312470642,0.207216923925896,-0.193730466057012,0.846386935288085,0.974655363422578
"AT1G01070",100.523622655513,0.10764320805026,0.310871611419164,0.346262585891508,0.729145383555695,0.946265358028517
"AT1G01080",1703.69974250722,-0.144435422120038,0.184607724535883,-0.782390999527019,0.433984821675854,0.832578726675181
"AT1G01090",5456.47948237798,-0.0145839271783407,0.178153184403246,-0.0818617260600307,0.934756670426706,0.988665891386979
"AT1G01100",2017.80312168656,-0.141521868804109,0.168473197026082,-0.84002601780151,0.400893798821058,0.807822882532159
"AT1G01110",152.587738862376,-0.364798302423354,0.264154218050674,-1.38100502469876,0.167277415710818,0.546432753944918
"AT1G01120",10637.292985619,1.05166977837604,0.181777271229977,5.7854855629641,7.23031706431638e-09,2.03474993757424e-07
"AT1G01130",48.5146461100443,0.546755418294195,0.376207072342761,1.45333636310816,0.14613038578519,0.509612170977957
"AT1G01140",3116.80473441706,0.0125270496099926,0.172535703967251,0.0726055495874077,0.942120010446555,0.98991825052089
"AT1G01150",1.19486753568888,0.0640067652784877,0.290960417474273,0.21998444267474,0.825883270886172,NA
"AT1G01160",422.283843894154,0.193379136632862,0.211982984833859,0.912238955331353,0.361642941337735,0.782950387352299
"AT1G01170",604.296562901142,0.0751097735194278,0.223914520534873,0.335439494232042,0.737293579824768,0.949024024070616
"AT1G01180",403.932529771513,0.253571521104662,0.207827237708034,1.22010725784121,0.222424217575999,0.635473921607372
"AT1G01190",18.960220842173,-0.962733587403728,0.455339234602414,-2.11432161835198,0.0344878071573749,0.199295973578613
"AT1G01200",189.6379713828,0.0145710218565609,0.282208058575765,0.0516321962246482,0.958821764668666,0.992466259649306
"AT1G01210",110.21536001312,-0.204595183275042,0.300626409968749,-0.680562906287277,0.496148104856119,0.864851955371763
"AT1G01220",685.893184785726,0.0755662199357336,0.19666610109483,0.384236121604386,0.700803448150378,0.937483170019468
"AT1G01225",118.803763628102,0.352504012627916,0.288008904331129,1.2239344246893,0.220976966013937,0.63344166833817
"AT1G01230",1064.0385900485,0.339134565386451,0.188562229879724,1.79852861096716,0.0720932788745126,0.329622045340854
"AT1G01240",1234.11716771122,1.14938048410561,0.186470122621152,6.16388549516203,7.09812795883137e-10,2.20629184856796e-08
"AT1G01250",22.741658456759,1.61085909788147,0.452289709164966,3.5615647785918,0.000368651124543763,0.00469662848496682
"AT1G01260",540.297990114509,-0.151054312540886,0.196632258900505,-0.768207177121018,0.442364110233586,0.839899292997215
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",286.464250868267,0.129607216855399,0.223335551347089,0.580325058297477,0.561695432186623,0.889164464160975
"AT1G01300",2774.22819965357,-0.0711545930315607,0.182023901568024,-0.390907965484794,0.695865265927896,0.937273618560492
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0.996747013692419,-0.253097116217181,0.260528459416619,-0.971475887064013,0.331311354998006,NA
"AT1G01320",9670.1129680239,-0.461380393469443,0.226241077968746,-2.03933077764587,0.0414170259106987,0.227455564208132
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",159.156819531339,-0.687553180576063,0.262488228948159,-2.61936766967121,0.0088092943728966,0.0704743549831728
"AT1G01350",430.220150575962,0.147768027099485,0.204715958476345,0.721819775064381,0.470405289782761,0.852445395666578
"AT1G01355",1.95827512415733,0.0135390936733265,0.359255498221906,0.0376865315641283,0.969937614623859,NA
"AT1G01360",384.770747558622,0.45182745981538,0.218681676824689,2.06614228670653,0.0388150464070664,0.216756984055733
"AT1G01370",72.7762511021395,-0.243432749412243,0.33838662473239,-0.719392350701684,0.471899208594832,0.853506350162908
"AT1G01380",52.7966786438988,0.358636412456729,0.377577264641179,0.949835824457147,0.34219567968937,0.767699840375818
"AT1G01390",818.939422825612,-0.0864851947285066,0.186286544255523,-0.46425894620643,0.64246223338387,0.919381571020931
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",62.7725784163803,0.172266736223716,0.352918553296286,0.488120373992049,0.625464580614493,0.913170376679325
