"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",179.855402292798,-0.302090125047425,0.485173954793121,-0.622642914078594,0.533519203929977,0.800775796303844
"AT1G01020",220.517722218209,0.121177450059636,0.333404394893384,0.3634548671693,0.716265121776873,0.893367702848396
"AT1G01030",124.315704260439,0.613464759248821,0.48039802817922,1.27699266704725,0.201604836145863,0.500067929041727
"AT1G01040",1067.64758061415,0.0168191709981216,0.295327675089612,0.0569508800454212,0.954584323635111,0.985050322756304
"AT1G01050",1351.35282680463,0.551211528120395,0.241274649987004,2.28458119470937,0.0223373966438616,0.116755773134846
"AT1G01060",8187.99446277205,5.31415482465239,0.474608053658164,11.1969335195477,4.22091993222572e-29,8.24358453430145e-27
"AT1G01070",130.577762798318,2.16673000035943,0.527511121155842,4.10745842781827,4.00036750840018e-05,0.000564989815740815
"AT1G01080",1651.26925950757,-0.33160642492223,0.280976593708142,-1.18019234465729,0.23792372307466,0.546608268256719
"AT1G01090",3053.51171842992,0.55344915758097,0.245213111213557,2.25701290947273,0.0240072681210275,0.123150077378726
"AT1G01100",1919.29884692681,0.733909495510341,0.280925599902037,2.61246926505191,0.00898907744486301,0.0571312035334286
"AT1G01110",18.7589895944736,-0.700489047089531,0.608111741177711,-1.15190843994052,0.249358699675871,0.560036062055172
"AT1G01120",1667.37553827899,0.630529394111222,0.26230401297256,2.40381146657174,0.0162251386728628,0.0918363747774598
"AT1G01130",47.4858172610941,-0.0238702704268874,0.706392679125082,-0.0337917862575423,0.973043185823574,0.990825257947062
"AT1G01140",1627.34206995048,-0.385529603389437,0.40181318927835,-0.959474735216736,0.337319641405566,0.653187307619091
"AT1G01150",0,NA,NA,NA,NA,NA
"AT1G01160",277.633829305317,0.383071591382354,0.288758748081721,1.3266146702989,0.184636180468512,0.475041989269286
"AT1G01170",530.092722150887,0.436195327870139,0.354239430370653,1.23135735458284,0.218189239371944,0.521887284835719
"AT1G01180",163.541703517544,0.245158227604844,0.412207968029601,0.594744028788981,0.552014586228476,0.812049103494912
"AT1G01190",86.9529148148859,0.588048443598152,0.66168734290674,0.888710430843216,0.374158723750252,0.689392695492955
"AT1G01200",20.7794670767459,0.729465669756757,0.671615472523635,1.08613589114579,0.277418875344062,0.594139782319167
"AT1G01210",162.051819831589,0.783068308590626,0.31938482009491,2.45180189953275,0.0142142892393721,0.0828664347926384
"AT1G01220",528.904971838906,-0.559718047907871,0.359937052269702,-1.55504426226304,0.11993552809754,0.369619044463594
"AT1G01225",29.7448553549246,-0.123072430668644,0.567380533664456,-0.216913382406292,0.828275848240255,0.940923417216915
"AT1G01230",270.735554345391,-0.349929831637058,0.281029414748135,-1.24517154885966,0.213068698380597,0.515874958844674
"AT1G01240",182.160795671125,-0.674230302238651,0.334314573517721,-2.01675414608545,0.0437211762969267,0.190136964395204
"AT1G01250",171.858173219225,1.16341518183711,0.338905947198401,3.43285560921723,0.000597260078667652,0.00602475386638108
"AT1G01260",215.329786356454,-0.4033866461443,0.29287283182724,-1.37734402890006,0.16840590875109,0.45161279413347
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",186.581325066806,0.400020065492563,0.311194716163237,1.28543334676265,0.198640894535837,0.496089084971637
"AT1G01300",478.866060931746,-1.95185496988371,0.401149709784335,-4.86565220484159,1.14079977315256e-06,2.31209262200259e-05
"AT1G01305",0.291050411539487,0.155711159330306,0.421516077225865,0.369407402809146,0.711824080958084,NA
"AT1G01310",4.06655699194486,0.455351271723099,0.662008155146724,0.687833326799695,0.491557746581003,NA
"AT1G01320",9324.97512050132,0.346239992630834,0.38146874121636,0.90764971076478,0.364063321403664,0.681099595485228
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",73.0242523288394,0.0820958431555074,0.416915673539136,0.196912345507684,0.843896132507759,0.946171743811975
"AT1G01350",233.068054218559,0.191590710334984,0.293334861680944,0.653146745794486,0.513661678464404,0.789228270272509
"AT1G01355",3.57171427001018,1.00142454792143,0.738276280771123,1.35643603079791,0.174960475741454,NA
"AT1G01360",359.320374802055,1.3082023058426,0.283183687015639,4.61962452579535,3.84435099239759e-06,6.96668496759484e-05
"AT1G01370",37.9894040670064,-0.176115932604703,0.570592156042826,-0.308654668206628,0.757584230619665,0.911562082209921
"AT1G01380",20.8151532640268,0.440577788471859,0.600748565488161,0.733381340850728,0.463325876440054,0.756457223315924
"AT1G01390",502.952016131475,1.26266991332504,0.35994491547437,3.50795318683962,0.000451568503942452,0.00472205355528789
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",242.422667449343,1.48028254657637,0.377825188135102,3.91790328718649,8.93225273848224e-05,0.0011422295416571
"AT1G01430",776.481467392465,1.03496405306546,0.298148519563489,3.47130367972554,0.000517937899785536,0.00532111014471485
"AT1G01440",313.311339194537,-0.635693213959301,0.327944923716574,-1.93841455679521,0.0525726658702993,0.215811530013084
"AT1G01450",0.726336536019642,-0.0650673986469828,0.480169515250229,-0.135509224514335,0.8922092714217,NA
"AT1G01453",0,NA,NA,NA,NA,NA
"AT1G01460",0,NA,NA,NA,NA,NA
"AT1G01470",2597.61057840867,-0.821451074464588,0.279424942612626,-2.93979151175272,0.0032843315961763,0.0253503199249775
"AT1G01480",15.7181164618478,-0.421050161057246,0.745544632433294,-0.564755137037244,0.572240325583306,0.823070468166226
"AT1G01490",1232.95652414071,1.30117018944372,0.306776520352285,4.24142691216893,2.22103217375688e-05,0.000335497320934291
"AT1G01500",173.377593877102,-1.45231325473208,0.4354716355268,-3.33503524971308,0.000852885871829718,0.00818795845671678
"AT1G01510",439.102648677595,-0.113896814955729,0.266640846288326,-0.42715441591634,0.669266860575805,0.873516588985635
"AT1G01520",983.180909392765,5.79621139777668,0.428285774293687,13.5335137090079,9.91679273377334e-42,3.75963112759819e-39
"AT1G01530",1.44849573407693,-0.134127918799619,0.642318240761163,-0.208818480136379,0.834589944292338,NA
"AT1G01540",1516.03244884189,-0.176173595926766,0.268914338161671,-0.655129053850786,0.512384667441976,0.788462803498968
"AT1G01550",2013.62173454703,0.460408321801515,0.313325073247963,1.46942699806585,0.141717008974737,0.407267890684682
"AT1G01560",291.134434931688,-1.27269567580033,0.755661418074968,-1.68421418026409,0.0921402837446935,0.313208928657463
"AT1G01570",40.2269565168911,0.344260912875179,0.527321703821985,0.652847987063691,0.513854283605509,0.789398742532378
"AT1G01580",136.257643262883,2.35693655360506,0.466512240718829,5.05225018313207,4.36635249296179e-07,9.61542431109523e-06
"AT1G01590",2.37202437095563,0.531748286034502,0.73855742078998,0.719982321030273,0.471535880614007,NA
"AT1G01600",9.70037666842953,0.488009010039496,0.700859753528843,0.696300518873228,0.486240648306632,0.771687017566176
