"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",171.93293639186,-0.685364644714348,0.326422281996885,-2.09962579919985,0.0357617714554727,0.25292838335431
"AT1G01020",331.005352523855,-0.171889044129629,0.22767998693224,-0.754958951138667,0.450273612454527,0.93975998566254
"AT1G01030",74.125812092958,-0.744254422987008,0.346020164688325,-2.15089899069145,0.0314841732310211,0.232249015644858
"AT1G01040",1342.55174128542,-0.0837785007202456,0.209863829353049,-0.399204098097853,0.689742823851429,0.992276757119362
"AT1G01050",1741.90950832468,-0.00994930786914115,0.193263587545842,-0.0514805090575129,0.958942632773301,0.998177977132118
"AT1G01060",3137.8212410269,0.307654086405986,0.450695572570682,0.682620609408665,0.4948466076981,0.956752509663962
"AT1G01070",90.70453129054,-0.347168884075363,0.311858486058663,-1.11322570843898,0.265611503992288,0.798637050106601
"AT1G01080",1470.67404196491,-0.0405229995455069,0.253927162886805,-0.159585130967541,0.873207892626746,0.996968653145478
"AT1G01090",5450.10819424841,-0.107162942353397,0.197192808902413,-0.543442445745726,0.586825207793854,0.97729339179991
"AT1G01100",1838.96175755854,-0.140249279857578,0.185747761148072,-0.755052330056216,0.450217584122822,0.93975998566254
"AT1G01110",148.03756273246,-0.389563407858605,0.273123930685689,-1.42632469765864,0.153774638738794,0.626123316553335
"AT1G01120",8163.02080463467,0.502779279995245,0.199104451692919,2.52520360906187,0.0115631273659509,0.110721760329436
"AT1G01130",42.1129414216728,0.216142852249839,0.388717707042877,0.556040664815914,0.578183055979853,0.976872675037472
"AT1G01140",2889.78285029305,-0.0196462254449917,0.182670137708788,-0.107550285401939,0.914352434646478,0.996968653145478
"AT1G01150",1.24241810380231,-0.187857017416085,0.276520519127572,-0.679360135764164,0.496909701992779,NA
"AT1G01160",418.143814632518,0.166070568989291,0.254942814841184,0.651403214060942,0.51478623642878,0.964464389445751
"AT1G01170",662.088288179859,0.0253394219933171,0.280349823395741,0.0903850114346177,0.927981267081002,0.996968653145478
"AT1G01180",418.024566640103,-0.131275780689614,0.240108232425077,-0.546735858923857,0.584560214711302,0.97729339179991
"AT1G01190",19.5011927894551,-0.747146376312229,0.442823130922521,-1.68723430222744,0.0915583080219974,0.469310806629023
"AT1G01200",182.209472490069,-0.274455903588012,0.292076931438498,-0.939669909007532,0.347386904673545,0.874059769002822
"AT1G01210",103.345231194243,-0.0121045083980074,0.303893450296408,-0.0398314224482333,0.968227524611374,0.998898552726793
"AT1G01220",586.939956351881,0.0601128435693841,0.214113170274707,0.280752666882935,0.778900110282695,0.996950270019429
"AT1G01225",81.2260834493748,-0.0185641317145804,0.323069147615767,-0.0574617906153612,0.954177342465077,0.998065392018386
"AT1G01230",969.41577070908,0.291867533801455,0.206435230156068,1.41384556105467,0.157407252867771,0.634612331135334
"AT1G01240",1148.56788317027,1.04476259932285,0.192370773428756,5.43098403515946,5.60441486853779e-08,1.94119040731585e-06
"AT1G01250",29.2002668327585,2.03013772907224,0.424313401903404,4.78452417473819,1.71392869271345e-06,4.93904085473399e-05
"AT1G01260",555.257704122404,-0.0611103399458754,0.207199881337154,-0.294934242005849,0.76804411345617,0.996950270019429
"AT1G01280",0,NA,NA,NA,NA,NA
"AT1G01290",262.271149373001,-0.0037408779326953,0.275440239607937,-0.0135814503284636,0.989163903600758,0.999933656420776
"AT1G01300",2608.34303266854,-0.048832726980072,0.182644997484955,-0.26736416355501,0.789188788722874,0.996950270019429
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",1.5137570125844,0.133716825934198,0.309799242132514,0.431624122169419,0.666014623509998,NA
"AT1G01320",7719.19800095857,-0.310051658654939,0.216704520050864,-1.43075769062023,0.152499672758839,0.623214938616876
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",147.108506337217,-0.607933536467173,0.298762020286353,-2.03484209902079,0.0418667635358586,0.281498722768608
"AT1G01350",400.268293159612,0.142716138345968,0.218351877667746,0.653606187729381,0.513365556679077,0.964464389445751
