"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",378.112795767701,-0.934183162670703,0.321348875381118,-2.90706840521152,0.00364833407277203,0.0309165568279175
"AT1G01020",259.531234465243,-0.00173873812142405,0.295014359360924,-0.00589374064771153,0.995297502556296,0.998481989978096
"AT1G01030",572.221867858605,-0.942684965975681,0.324088040815211,-2.90873110777075,0.00362898840291276,0.0308080037536786
"AT1G01040",1231.78271318318,-0.670684936351476,0.320363202447791,-2.09351427138632,0.0363032714452901,0.174706019168184
"AT1G01050",709.581133815673,-0.240356633134574,0.261161968153788,-0.920335509927838,0.35739745799231,0.674577909232982
"AT1G01060",5058.18662207812,-1.86447301379643,0.290426591183362,-6.41977377553314,1.36477004915936e-10,7.10849151295573e-09
"AT1G01070",41.0344506818467,1.27239524696469,0.560768939034848,2.26901876761333,0.0232671846016073,0.128802925914065
"AT1G01080",945.486903595271,-0.302645539502182,0.256010969653092,-1.18215848294424,0.237142822630538,0.553340366724132
"AT1G01090",2613.5431696312,-0.244251271939304,0.277341770667099,-0.880686927727471,0.378487294089816,0.691387588449854
"AT1G01100",1593.99879072224,0.0343117024730894,0.266809643618783,0.128599933674489,0.897674218792936,0.968938875795609
"AT1G01110",8.04647767401666,-0.975047244887603,0.674829385016476,-1.44487964889643,0.148491693602661,0.427351271109001
"AT1G01120",3221.92322899602,-1.06946595011216,0.336692511947818,-3.17638768954242,0.00149121517878108,0.0149784428325204
"AT1G01130",21.6817157972803,-0.546306481047839,0.647644216982936,-0.843528694802247,0.398932824459249,0.70860372870913
"AT1G01140",2353.17364648312,-0.77998158240481,0.25222247993385,-3.09243483217426,0.00198521816703599,0.0189813836407016
"AT1G01150",0.496842069503399,0.00209318220095644,0.36928196048301,0.00566824926465028,0.995477415642689,NA
"AT1G01160",229.504187839259,0.318621653846114,0.318646967862839,0.999920557798194,0.317348954764264,0.640918438526156
"AT1G01170",273.873408291778,0.618817675337883,0.305176285744393,2.0277384064376,0.0425869536214352,0.19372183607531
"AT1G01180",130.345383294869,1.57862554798643,0.367968867240233,4.29010627944184,1.78587633085238e-05,0.000340128264830522
"AT1G01190",39.757851464838,-1.07124939353844,0.495142999859341,-2.1635151740866,0.0305015779232355,0.154890183609643
"AT1G01200",19.3137015500922,-0.826512815873186,0.586786952525096,-1.40853986666965,0.158971270676172,0.442982367534129
"AT1G01210",99.4880750145962,-0.376144012869427,0.366908362082026,-1.02517154620024,0.30528225149408,0.629484295487416
"AT1G01220",295.258428948946,0.528622592301002,0.296670918562295,1.78184836876757,0.0747739621328259,0.283503530266325
"AT1G01225",18.049355943257,0.84970297775509,0.593020142358633,1.43283999490396,0.151903568691042,0.432783834494328
"AT1G01230",274.200127854162,0.423428210313039,0.305465412586468,1.38617399177126,0.165693781122504,0.452579493418051
"AT1G01240",357.064101271058,1.96157144161381,0.366575563142157,5.35106984437237,8.74357645503062e-08,2.78010344114001e-06
"AT1G01250",94.5967580256278,0.026474109338386,0.381932554889967,0.0693161894670462,0.944737939401221,0.985234172976218
"AT1G01260",349.847034484726,-1.96102831516914,0.28436752870432,-6.89610492486356,5.34477254197515e-12,3.35918954263138e-10
"AT1G01280",0.471989278982369,-0.197028078322172,0.348689679833584,-0.565052795414553,0.572037854547482,NA
"AT1G01290",148.061393392165,0.411883446800768,0.344050293762143,1.19716057294089,0.231243974085682,0.545900229295798
"AT1G01300",296.508914579823,-0.872612526030645,0.357915981389957,-2.43803733670086,0.0147672486662446,0.0911114115189926
"AT1G01305",0.225173410533332,0.0954726517616857,0.348235732331231,0.274160986072719,0.783960908400612,NA
"AT1G01310",1.66954086490749,-0.311703997742301,0.573860621459271,-0.54317021605293,0.587012611271941,NA
"AT1G01320",5224.3761277582,-0.158135790867767,0.316059274376059,-0.500335866365407,0.616838603509515,0.847086079327888
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",60.334258289539,-2.29254585673262,0.456923390530376,-5.01735280846869,5.23883099533515e-07,1.42331640370381e-05
"AT1G01350",275.341909123628,-0.591817167719574,0.300912402749952,-1.96674235528721,0.0492129212342642,0.214198898862431
"AT1G01355",3.81733935536675,-0.293039085531548,0.676888453681034,-0.432920792100901,0.665072314254332,NA
"AT1G01360",312.480599704745,-1.26798383879964,0.339752356666911,-3.73208254164592,0.000189903248984087,0.00270235906384525
"AT1G01370",16.3217005876515,-1.03696004349189,0.607464508652939,-1.70702984079081,0.0878165060738091,0.313109444726887
"AT1G01380",12.1774211995624,0.265733519978013,0.643427571196146,0.412996787632225,0.679608967307082,0.877202507891165
"AT1G01390",138.006044984312,-0.375504231303147,0.344388851105181,-1.09034955718838,0.275559192920617,0.596449154232377
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",277.787995738503,0.368869179668713,0.319506781108348,1.15449562099787,0.248297032833398,0.567183514539635
"AT1G01430",967.688719636475,1.12806294299041,0.259239032874598,4.35143940509951,1.35246700943094e-05,0.000264805456519423
"AT1G01440",208.531413258846,0.306383786299285,0.308988927113865,0.991568821449641,0.321407904857274,0.644789317346476
