"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G01010",85.6836637029279,0.407853733571247,0.228223652238191,1.78707916366872,0.0739246946395227,0.128114729522739
"AT1G01020",218.391635568222,1.23010294910133,0.157846997035755,7.79300824343645,6.54323508220838e-15,6.76977747973161e-14
"AT1G01030",48.5186127441848,1.48944115840341,0.305171653023201,4.88066681045953,1.05727740229091e-06,4.65960182277084e-06
"AT1G01040",729.264066627893,0.331255986138159,0.126436672858684,2.6199359620005,0.00879462800669607,0.0193635420053282
"AT1G01050",713.343561102474,-0.338045691264222,0.102014905486639,-3.31368920700022,0.000920737881319687,0.00248705311308837
"AT1G01060",23.1812286347108,-1.55171166039903,0.405190207529222,-3.82958825649092,0.000128357843369389,0.000406317610810589
"AT1G01070",62.6347757019662,0.609225353513967,0.253881890788885,2.39964083937191,0.0164111652511226,0.0338417037518842
"AT1G01080",1156.95320203729,-0.80256893388521,0.0975759013740859,-8.22507322590161,1.95071643045665e-16,2.32501270152069e-15
"AT1G01090",1342.11680787791,-1.53421690517744,0.103301345842877,-14.8518578597321,6.76670395156996e-50,5.09541770075008e-48
"AT1G01100",1957.35707009777,-0.208445746394129,0.104071586580308,-2.00290735678638,0.0451872333057997,0.083389018307814
"AT1G01110",56.869685543944,0.637989274296255,0.287713686670362,2.21744499429118,0.0265926979227624,0.0521286564487148
"AT1G01120",1224.50013762026,-0.990627589905035,0.12071476510308,-8.20634981196479,2.28014455700588e-16,2.68667188450108e-15
"AT1G01130",15.1271559803197,-1.53236258064018,0.482469484985158,-3.17608186285049,0.0014927881928708,0.00387130759426103
"AT1G01140",1269.36519900673,0.371999198654448,0.135601471662392,2.74332714899007,0.0060820058732513,0.0139440362499857
"AT1G01150",2.32093309271134,-1.71064516447945,0.637567744988128,-2.68307984198808,0.00729475725538185,0.0164312673083041
"AT1G01160",344.502648911289,0.718092588607643,0.134239376482113,5.34934389168088,8.82736658650626e-08,4.46393470188434e-07
"AT1G01170",454.801279207292,0.463717146335434,0.13114465760878,3.53592098062246,0.000406356222001389,0.00117464685960767
"AT1G01180",152.480190771137,-0.557616661016726,0.193384446632653,-2.88346178157728,0.00393330372487755,0.00937012989811863
"AT1G01190",34.0546814445982,-2.33590434431902,0.379931551865087,-6.14822415472483,7.83552495128086e-10,5.02361637770166e-09
"AT1G01200",13.3770400337067,-1.37574058114113,0.482531683438958,-2.85108859865191,0.00435698273165225,0.0102921101382054
"AT1G01210",184.940939371641,0.986220029684195,0.173998859586762,5.6679683535077,1.44500645607342e-08,8.01094388531586e-08
"AT1G01220",705.093609497063,0.184520364399722,0.114779013797135,1.60761412993015,0.107919715634105,0.177557680019909
"AT1G01225",34.7792896728307,-0.340979411463072,0.32312137682996,-1.05526726460599,0.291303108209375,0.402290883815473
"AT1G01230",279.490740465086,-0.915938082462806,0.141591824224229,-6.46886278555392,9.87432077398007e-11,7.05916154420248e-10
"AT1G01240",428.161324414712,-0.377408263759483,0.136604930005346,-2.76277191273194,0.00573128014022355,0.0132118643354104
"AT1G01250",14.3238929509387,-0.493497674858073,0.468853138348563,-1.05256344576537,0.292541117962374,0.403632906418053
"AT1G01260",292.848113223827,0.617459363489047,0.142858544251884,4.32217314492832,1.54499865292534e-05,5.70462970712376e-05
"AT1G01280",2.52899859487761,-0.757383927700311,0.645011835276749,-1.17421710157512,0.240308077774053,0.344741735847826
"AT1G01290",216.409365711071,0.406917474170597,0.155115409830408,2.62332075591647,0.00870772504384839,0.0191993770818457
"AT1G01300",942.529717015458,-0.962790787568764,0.100740434515431,-9.55714348662338,1.21051671433576e-21,2.1540188263466e-20
"AT1G01305",0,NA,NA,NA,NA,NA
"AT1G01310",0.302376897516617,0.181388596995539,0.396985653735653,0.456914740592422,0.647732328479217,NA
"AT1G01320",7558.29334424301,-0.227414094095327,0.121975016548499,-1.86443175439049,0.0622610970503522,0.110253824016669
"AT1G01335",0,NA,NA,NA,NA,NA
"AT1G01340",96.3692076007939,-3.65177677455208,0.292665390785481,-12.4776515759213,9.88595895472626e-36,4.00742589285971e-34
"AT1G01350",248.658112933898,0.246844672078492,0.153727271173436,1.60573117700112,0.108332988019248,0.178108768113485
"AT1G01355",0.963564521105696,-0.0648828581469301,0.576919067812771,-0.112464402317149,0.910455193472314,0.939962716468042
"AT1G01360",147.932414100545,0.0263813024411124,0.184080327634786,0.14331407804452,0.88604213792995,0.924575289992387
"AT1G01370",41.8332992664963,-2.00399584867125,0.348276911298004,-5.75403015147485,8.71406039331879e-09,4.96036163715801e-08
"AT1G01380",27.011492121059,0.485504504274501,0.358246274514813,1.35522554960841,0.175345706824339,0.266831953887331
"AT1G01390",32.6202546852774,-1.23506845440944,0.360084109340745,-3.4299443445884,0.000603705064239158,0.00168928963527288
"AT1G01400",0,NA,NA,NA,NA,NA
"AT1G01410",0,NA,NA,NA,NA,NA
"AT1G01420",85.6010147320163,0.601054557940894,0.234086591630047,2.56765906050188,0.0102387803588419,0.0221668035167958
"AT1G01430",761.392621332445,-0.330470271290489,0.110861946117263,-2.98091710333984,0.00287386575319975,0.00705468276052629
"AT1G01440",348.064759684602,-0.704272865488201,0.146116614139287,-4.81993693623948,1.4360360869189e-06,6.17682932714634e-06
"AT1G01450",0.500791717069997,0.127459679099596,0.47732872433444,0.267027045726859,0.789448337436233,NA
"AT1G01453",0.474580598281825,0.109358145387848,0.472255201991141,0.231565782498038,0.816875286754489,NA
"AT1G01460",0.339394630497286,-0.0230284799204848,0.410397951590045,-0.0561125605799526,0.955252137808983,NA
"AT1G01470",1503.03827720221,-0.263540151785378,0.140304630094632,-1.87834251519446,0.0603343239860826,0.1073181745614
"AT1G01480",14.3847350676967,-0.0763043013274978,0.507865619963434,-0.15024506154402,0.880571275387152,0.92124356505402
"AT1G01490",492.305898429356,-0.29197402351363,0.112328997375822,-2.59927561301705,0.00934207324100643,0.0204532673123835
"AT1G01500",308.825530719289,-0.0330940151779031,0.137116421069371,-0.241357052056953,0.809278396378343,0.867817230727585
"AT1G01510",440.177838630555,-0.135755783894999,0.119169440798004,-1.13918285582215,0.254626894697759,0.361610579674123
"AT1G01520",8.09188053374669,1.75404311220659,0.573025301186387,3.06102210247093,0.00220582810565745,0.00552818348586688
"AT1G01530",1.15611482437981,-0.205671740579126,0.59593837156168,-0.345122499899033,0.730002278994794,0.807558584745859
